x0,x1,weight
-83.56,72.12,1.0
-78.37,70.6,1.0
-81.83,75.42,1.0
-83.01,77.29,1.0
-71.6,-90.26,1.0
-72.0,-90.46,1.0
-67.82,-91.55,1.0
-66.35,-89.98,1.0
-63.28,-90.96,1.0
-69.64,-90.81,1.0
-71.38,-88.89,1.0
-71.14,-91.77,1.0
-71.78,-90.15,1.0
-71.09,-87.8,1.0
145.43,110.04,1.0
141.82,107.08,1.0
144.2,108.48,1.0
145.08,106.92,1.0
145.79,111.8,1.0
145.68,112.42,1.0
145.53,109.57,1.0
146.13,108.58,1.0
146.18,114.52,1.0
143.44,111.61,1.0
33.92,112.02,1.0
33.57,108.04,1.0
36.26,111.69,1.0
37.65,111.18,1.0
38.21,108.81,1.0
34.35,107.66,1.0
36.32,110.15,1.0
38.23,111.46,1.0
36.63,108.13,1.0
33.7,111.26,1.0
-60.96,109.67,1.0
-58.79,111.33,1.0
-60.24,109.94,1.0
-61.99,109.32,1.0
-59.92,112.71,1.0
-54.46,111.72,1.0
-58.84,112.62,1.0
-58.68,109.49,1.0
-60.73,110.72,1.0
-59.03,111.62,1.0
157.46,-25.7,1.0
164.35,-21.69,1.0
165.53,-24.11,1.0
162.66,-22.36,1.0
162.35,-24.79,1.0
163.25,-23.31,1.0
162.82,-22.55,1.0
160.62,-24.91,1.0
159.13,-20.16,1.0
161.69,-24.45,1.0
111.11,197.47,1.0
111.72,193.07,1.0
112.58,194.49,1.0
113.76,193.75,1.0
115.5,190.32,1.0
116.28,192.49,1.0
112.67,191.3,1.0
114.11,194.57,1.0
110.15,194.54,1.0
118.34,190.35,1.0
113.68,-206.05,1.0
117.16,-206.09,1.0
113.58,-209.78,1.0
114.22,-205.87,1.0
112.66,-208.39,1.0
113.29,-208.76,1.0
109.82,-207.68,1.0
112.72,-205.71,1.0
115.46,-205.46,1.0
113.69,-206.82,1.0
75.71,155.1,1.0
77.73,152.89,1.0
77.01,155.37,1.0
76.11,156.81,1.0
81.56,159.93,1.0
73.9,155.35,1.0
81.77,156.97,1.0
78.0,156.81,1.0
78.04,152.73,1.0
77.58,157.16,1.0
-171.44,-39.3,1.0
-170.78,-46.19,1.0
-169.55,-41.53,1.0
-172.16,-46.03,1.0
-170.21,-40.89,1.0
-170.21,-45.94,1.0
-172.77,-42.9,1.0
-167.04,-43.12,1.0
-162.91,-46.49,1.0
-167.08,-41.51,1.0
-219.95,215.79,1.0
-223.94,215.23,1.0
-223.42,212.11,1.0
-223.34,213.4,1.0
-219.34,214.92,1.0
-222.56,214.75,1.0
-226.86,215.8,1.0
-222.27,218.9,1.0
-224.56,212.05,1.0
-224.07,217.13,1.0
159.97,198.38,1.0
157.01,197.53,1.0
158.58,197.53,1.0
160.25,195.86,1.0
156.41,192.15,1.0
157.8,196.76,1.0
160.89,195.32,1.0
159.99,194.6,1.0
157.84,197.72,1.0
158.07,196.31,1.0
-139.87,-54.12,1.0
-139.24,-49.8,1.0
-140.44,-50.45,1.0
-136.8,-48.15,1.0
-135.4,-49.85,1.0
-139.91,-48.39,1.0
-139.85,-51.47,1.0
-137.68,-49.38,1.0
-137.38,-51.55,1.0
-137.19,-46.88,1.0
110.63,11.3,1.0
109.89,14.06,1.0
112.99,13.15,1.0
109.78,12.17,1.0
111.76,9.49,1.0
109.82,10.43,1.0
110.68,10.27,1.0
111.5,9.57,1.0
113.3,10.43,1.0
113.41,13.47,1.0
-91.23,-65.7,1.0
-94.62,-66.37,1.0
-90.97,-66.96,1.0
-91.1,-64.46,1.0
-94.11,-68.48,1.0
-92.17,-64.84,1.0
-91.88,-65.53,1.0
-94.49,-70.85,1.0
-89.46,-69.52,1.0
-90.94,-66.88,1.0
88.77,61.31,1.0
88.07,58.68,1.0
89.01,60.32,1.0
90.56,59.72,1.0
89.85,59.62,1.0
88.08,61.6,1.0
91.36,59.16,1.0
92.29,58.61,1.0
91.37,57.73,1.0
91.35,61.92,1.0
-122.21,186.21,1.0
-122.67,186.34,1.0
-122.93,187.7,1.0
-125.32,188.22,1.0
-120.37,186.48,1.0
-123.4,187.02,1.0
-122.19,187.2,1.0
-121.8,180.76,1.0
-122.2,184.71,1.0
-119.54,189.28,1.0
141.11,-107.01,1.0
143.79,-110.83,1.0
142.95,-112.51,1.0
140.83,-112.34,1.0
142.74,-109.36,1.0
145.01,-109.94,1.0
146.68,-109.64,1.0
144.4,-112.71,1.0
143.79,-109.35,1.0
144.13,-108.23,1.0
120.93,-229.44,1.0
120.91,-235.65,1.0
122.68,-230.2,1.0
120.8,-230.5,1.0
121.83,-236.63,1.0
119.98,-233.63,1.0
120.57,-233.9,1.0
121.14,-232.64,1.0
119.42,-231.49,1.0
122.03,-233.62,1.0
136.81,-19.58,1.0
129.1,-20.13,1.0
133.23,-21.91,1.0
131.24,-20.67,1.0
132.47,-22.63,1.0
136.04,-19.02,1.0
130.22,-22.34,1.0
132.18,-19.78,1.0
132.35,-22.25,1.0
134.74,-19.08,1.0
123.64,-164.86,1.0
129.47,-168.49,1.0
128.45,-163.93,1.0
125.2,-165.6,1.0
128.09,-168.37,1.0
124.73,-167.25,1.0
126.43,-167.2,1.0
129.85,-168.86,1.0
124.44,-163.98,1.0
125.72,-166.66,1.0
20.9,52.27,1.0
20.69,56.34,1.0
23.58,52.62,1.0
24.17,54.55,1.0
21.59,57.61,1.0
24.76,56.02,1.0
20.83,53.3,1.0
24.36,55.87,1.0
19.2,55.53,1.0
23.19,52.44,1.0
218.23,-198.78,1.0
215.32,-194.41,1.0
215.03,-194.71,1.0
215.7,-198.66,1.0
217.97,-195.57,1.0
214.9,-198.37,1.0
216.16,-196.64,1.0
219.49,-193.18,1.0
214.71,-191.77,1.0
216.37,-196.72,1.0
-171.36,124.71,1.0
-170.09,129.15,1.0
-170.65,132.78,1.0
-171.88,124.02,1.0
-172.09,127.89,1.0
-171.21,126.87,1.0
-168.12,130.76,1.0
-168.73,127.7,1.0
-171.56,129.68,1.0
-172.66,128.15,1.0
-186.72,-215.03,1.0
-187.99,-211.87,1.0
-186.22,-211.64,1.0
-189.52,-215.75,1.0
-189.44,-216.66,1.0
-188.97,-210.68,1.0
-187.41,-215.17,1.0
-184.15,-213.4,1.0
-183.33,-214.38,1.0
-188.64,-215.47,1.0
178.49,105.07,1.0
180.05,103.02,1.0
180.28,103.18,1.0
179.0,103.4,1.0
177.87,104.77,1.0
178.28,104.38,1.0
181.81,105.38,1.0
181.98,105.16,1.0
175.46,103.76,1.0
179.62,105.02,1.0
-235.89,93.36,1.0
-234.3,96.03,1.0
-236.13,95.18,1.0
-234.95,96.18,1.0
-237.71,91.98,1.0
-239.34,96.69,1.0
-237.0,91.86,1.0
-236.57,95.14,1.0
-238.08,95.61,1.0
-236.72,91.64,1.0
