x0,x1,weight
15.62,69.66,1.0
15.58,71.17,1.0
19.04,69.49,1.0
105.25,-68.37,1.0
104.38,-67.89,1.0
102.56,-67.37,1.0
103.16,-69.51,1.0
106.31,-65.71,1.0
104.59,-68.74,1.0
105.04,-67.64,1.0
108.74,-69.54,1.0
105.14,-64.82,1.0
103.16,-70.74,1.0
-207.66,-216.09,1.0
-203.67,-215.53,1.0
-207.36,-216.5,1.0
-202.77,-215.61,1.0
-203.74,-216.85,1.0
-206.28,-215.57,1.0
-206.42,-216.5,1.0
-202.42,-222.64,1.0
-210.71,-218.59,1.0
-204.98,-216.35,1.0
-67.43,-55.22,1.0
-68.88,-52.54,1.0
-69.76,-56.5,1.0
-63.38,-55.95,1.0
-64.4,-53.45,1.0
-69.04,-54.22,1.0
-62.82,-53.63,1.0
-65.24,-52.74,1.0
-63.7,-55.03,1.0
-63.74,-54.4,1.0
-21.65,-158.46,1.0
-22.7,-156.22,1.0
-19.0,-159.42,1.0
-21.47,-158.34,1.0
-19.94,-156.24,1.0
-18.98,-156.98,1.0
-22.0,-157.39,1.0
-18.62,-157.88,1.0
-22.04,-158.25,1.0
-21.92,-154.09,1.0
-174.87,234.93,1.0
-170.69,232.49,1.0
-170.65,239.59,1.0
-169.38,232.99,1.0
-169.54,235.46,1.0
-173.08,237.85,1.0
-168.36,234.7,1.0
-171.31,235.27,1.0
-174.6,235.01,1.0
-168.4,233.41,1.0
220.07,208.99,1.0
220.08,213.29,1.0
218.83,215.48,1.0
218.41,213.2,1.0
220.62,210.0,1.0
220.08,209.62,1.0
221.0,212.28,1.0
221.08,213.75,1.0
219.56,209.74,1.0
224.91,212.61,1.0
61.26,116.3,1.0
64.1,116.8,1.0
62.29,122.03,1.0
61.61,121.49,1.0
63.45,117.79,1.0
62.28,118.77,1.0
60.06,120.98,1.0
65.64,123.1,1.0
67.72,118.86,1.0
63.07,119.32,1.0
115.18,-200.96,1.0
111.57,-198.4,1.0
113.22,-201.14,1.0
112.26,-200.73,1.0
115.41,-203.02,1.0
113.79,-199.09,1.0
111.95,-204.46,1.0
115.99,-199.47,1.0
111.6,-201.94,1.0
113.49,-202.1,1.0
-196.81,17.31,1.0
-193.3,17.92,1.0
-198.58,19.44,1.0
-190.22,19.33,1.0
-199.67,17.14,1.0
-195.17,20.79,1.0
-196.7,18.04,1.0
-194.53,18.01,1.0
-194.15,12.8,1.0
-195.18,14.4,1.0
63.45,23.61,1.0
58.33,25.47,1.0
66.41,27.35,1.0
63.33,22.94,1.0
65.51,27.75,1.0
68.13,27.27,1.0
64.77,28.01,1.0
63.44,27.66,1.0
69.17,24.97,1.0
60.17,27.83,1.0
0.7,130.91,1.0
-0.05,127.17,1.0
-3.92,124.37,1.0
-0.74,128.01,1.0
-0.62,131.5,1.0
-2.63,128.22,1.0
-0.1,129.29,1.0
-1.72,127.03,1.0
-0.32,131.38,1.0
-1.46,128.06,1.0
187.9,73.37,1.0
194.63,77.65,1.0
189.8,73.91,1.0
189.53,78.73,1.0
193.86,74.43,1.0
191.68,74.7,1.0
190.45,74.48,1.0
190.25,74.51,1.0
190.22,73.78,1.0
191.91,76.65,1.0
-51.88,56.98,1.0
-51.4,57.28,1.0
-52.09,55.03,1.0
-48.42,55.14,1.0
-50.05,56.16,1.0
-49.4,56.27,1.0
-48.7,53.78,1.0
-50.44,54.31,1.0
-53.76,57.97,1.0
-51.23,57.48,1.0
11.37,-216.82,1.0
8.89,-222.16,1.0
11.58,-217.88,1.0
13.14,-217.68,1.0
10.08,-216.76,1.0
12.2,-219.47,1.0
8.11,-219.29,1.0
12.97,-216.19,1.0
10.84,-218.87,1.0
12.74,-221.83,1.0
203.18,-170.03,1.0
204.96,-167.99,1.0
201.98,-170.55,1.0
206.17,-166.64,1.0
206.62,-173.92,1.0
202.38,-169.66,1.0
205.4,-173.5,1.0
206.0,-167.48,1.0
205.17,-173.97,1.0
206.6,-168.77,1.0
163.02,83.08,1.0
162.79,82.21,1.0
161.21,85.51,1.0
163.86,85.22,1.0
159.33,84.69,1.0
160.59,84.22,1.0
164.6,82.73,1.0
158.97,84.37,1.0
164.89,83.84,1.0
165.26,82.25,1.0
226.37,-62.45,1.0
224.42,-58.37,1.0
221.1,-57.62,1.0
224.33,-58.94,1.0
223.03,-58.33,1.0
222.13,-56.47,1.0
223.34,-61.47,1.0
220.63,-58.31,1.0
222.4,-58.17,1.0
225.72,-56.6,1.0
198.56,56.65,1.0
198.64,54.3,1.0
198.45,57.92,1.0
201.7,57.52,1.0
199.96,54.84,1.0
201.81,56.22,1.0
202.81,53.61,1.0
200.17,55.78,1.0
200.75,56.96,1.0
201.53,55.67,1.0
-169.79,201.26,1.0
-171.75,202.9,1.0
-172.19,203.72,1.0
-174.17,201.85,1.0
-174.04,205.34,1.0
-172.89,202.63,1.0
-172.52,203.44,1.0
-170.72,201.87,1.0
-170.05,204.87,1.0
-172.1,203.57,1.0
88.22,203.4,1.0
89.65,202.87,1.0
91.77,201.37,1.0
91.99,202.71,1.0
88.91,197.71,1.0
89.95,197.12,1.0
90.85,201.07,1.0
90.05,199.65,1.0
88.33,201.84,1.0
88.55,198.21,1.0
73.18,203.14,1.0
74.08,199.36,1.0
73.69,200.32,1.0
70.74,203.81,1.0
75.35,199.89,1.0
73.02,198.08,1.0
71.72,201.49,1.0
74.49,201.87,1.0
73.39,202.43,1.0
73.24,200.99,1.0
-187.69,-115.16,1.0
-189.7,-118.47,1.0
-188.59,-114.87,1.0
-188.88,-112.76,1.0
-189.13,-122.76,1.0
-191.43,-115.28,1.0
-190.32,-116.61,1.0
-187.21,-118.67,1.0
-190.8,-115.24,1.0
-192.53,-118.11,1.0
-67.1,149.81,1.0
-66.85,147.09,1.0
-68.9,151.57,1.0
-65.28,149.03,1.0
-65.56,146.21,1.0
-67.62,148.84,1.0
-66.15,151.07,1.0
-70.28,152.42,1.0
-70.68,149.09,1.0
-70.04,148.73,1.0
-133.97,24.02,1.0
-137.02,23.45,1.0
-136.35,26.28,1.0
-138.03,25.16,1.0
-137.32,29.35,1.0
-134.58,25.68,1.0
-132.19,23.65,1.0
-133.88,23.83,1.0
-137.24,27.71,1.0
-138.81,24.66,1.0
-119.65,6.21,1.0
-120.86,5.88,1.0
-121.75,2.55,1.0
-119.07,5.45,1.0
-119.85,4.87,1.0
-121.17,6.78,1.0
-122.48,1.05,1.0
-120.38,2.24,1.0
-120.15,1.97,1.0
-123.3,6.47,1.0
160.47,-238.14,1.0
159.09,-239.76,1.0
158.3,-237.09,1.0
163.82,-239.82,1.0
162.99,-235.35,1.0
164.0,-236.57,1.0
160.63,-240.01,1.0
161.29,-241.94,1.0
162.29,-240.06,1.0
161.27,-239.33,1.0
-187.98,-41.88,1.0
-192.06,-44.97,1.0
-190.25,-47.85,1.0
-190.82,-43.42,1.0
-188.5,-42.49,1.0
-188.83,-43.53,1.0
-192.49,-43.26,1.0
-190.77,-45.66,1.0
-191.96,-46.67,1.0
-190.32,-44.57,1.0
238.73,99.18,1.0
231.83,103.2,1.0
234.05,99.67,1.0
234.25,102.13,1.0
229.78,96.08,1.0
232.91,97.01,1.0
236.02,99.42,1.0
232.81,102.18,1.0
234.87,99.56,1.0
231.91,100.28,1.0
-53.34,-164.66,1.0
-56.0,-163.14,1.0
-53.19,-165.38,1.0
-57.73,-161.96,1.0
-53.17,-163.62,1.0
-53.42,-160.9,1.0
-54.4,-163.04,1.0
-54.58,-164.07,1.0
-54.29,-161.67,1.0
-55.86,-164.61,1.0
-139.62,219.47,1.0
-140.23,223.76,1.0
-138.47,220.12,1.0
-134.04,218.92,1.0
-137.7,220.51,1.0
-135.81,221.49,1.0
-134.17,221.32,1.0
-135.57,218.52,1.0
-135.68,220.68,1.0
-137.36,222.49,1.0
-191.3,-124.84,1.0
-191.14,-123.74,1.0
-192.88,-120.07,1.0
-193.14,-115.84,1.0
-190.5,-123.33,1.0
-194.33,-123.47,1.0
-187.49,-123.04,1.0
-189.22,-120.53,1.0
-192.25,-120.99,1.0
-192.32,-121.86,1.0
-102.25,9.71,1.0
-100.79,9.21,1.0
-101.41,6.35,1.0
-101.42,7.43,1.0
-100.29,7.85,1.0
-101.72,11.08,1.0
-99.99,11.85,1.0
-101.92,9.12,1.0
-100.85,10.06,1.0
-99.01,13.12,1.0
74.24,130.88,1.0
73.3,131.64,1.0
73.79,132.07,1.0
76.97,132.58,1.0
76.24,131.14,1.0
73.84,134.98,1.0
75.85,128.98,1.0
75.02,130.02,1.0
75.59,130.48,1.0
75.4,133.21,1.0
-114.91,169.95,1.0
-114.39,168.37,1.0
-109.54,167.49,1.0
-110.22,164.67,1.0
-112.13,169.81,1.0
-111.92,167.89,1.0
-109.32,169.62,1.0
-110.63,169.99,1.0
-113.71,165.35,1.0
-113.77,168.44,1.0
209.25,-105.6,1.0
209.15,-106.31,1.0
206.33,-106.83,1.0
208.79,-106.51,1.0
210.85,-105.83,1.0
209.09,-105.62,1.0
206.92,-111.1,1.0
208.13,-109.29,1.0
208.14,-107.61,1.0
208.59,-108.05,1.0
148.8,-23.32,1.0
149.29,-19.5,1.0
149.5,-19.52,1.0
151.71,-19.69,1.0
150.61,-18.67,1.0
149.39,-21.37,1.0
155.17,-20.3,1.0
148.7,-19.67,1.0
150.0,-19.2,1.0
152.05,-20.16,1.0
-49.49,199.41,1.0
-48.82,200.52,1.0
-46.9,197.49,1.0
-47.0,199.06,1.0
-48.11,200.41,1.0
-49.31,198.05,1.0
-47.92,196.6,1.0
-51.56,202.54,1.0
-49.48,193.04,1.0
-51.51,201.46,1.0
151.05,223.55,1.0
146.94,219.18,1.0
151.67,226.13,1.0
150.62,220.53,1.0
150.61,220.87,1.0
153.74,224.8,1.0
149.43,222.62,1.0
153.31,223.84,1.0
146.36,221.27,1.0
154.88,223.02,1.0
-125.27,-20.98,1.0
-120.83,-17.53,1.0
-118.57,-16.69,1.0
-123.55,-17.31,1.0
-122.42,-21.93,1.0
-122.09,-21.62,1.0
-121.55,-18.11,1.0
-124.88,-21.61,1.0
-122.44,-23.44,1.0
-123.13,-16.57,1.0
-40.54,-94.78,1.0
-44.48,-94.25,1.0
-39.18,-96.45,1.0
-39.6,-98.78,1.0
-44.6,-99.07,1.0
-42.04,-94.92,1.0
-40.56,-95.3,1.0
-45.17,-98.77,1.0
-45.8,-92.89,1.0
-44.67,-94.36,1.0
-166.98,139.14,1.0
-166.06,146.23,1.0
-168.23,142.92,1.0
-169.03,138.42,1.0
-167.58,141.46,1.0
-167.14,143.53,1.0
-167.2,141.72,1.0
-166.01,145.13,1.0
-169.43,139.32,1.0
-165.94,141.78,1.0
-76.08,-33.54,1.0
-73.41,-35.79,1.0
-70.27,-37.34,1.0
-72.53,-33.75,1.0
-73.83,-34.41,1.0
-75.96,-32.7,1.0
-77.86,-34.68,1.0
-71.4,-32.45,1.0
-68.37,-35.28,1.0
-76.84,-36.52,1.0
223.02,75.08,1.0
220.22,75.34,1.0
221.38,79.42,1.0
219.26,80.76,1.0
221.97,80.11,1.0
219.44,82.74,1.0
219.3,78.79,1.0
220.23,78.34,1.0
217.76,79.23,1.0
222.85,80.59,1.0
-73.61,-168.55,1.0
-73.29,-168.16,1.0
-79.41,-172.26,1.0
-77.59,-169.64,1.0
-77.22,-171.64,1.0
-75.26,-170.32,1.0
-74.11,-167.76,1.0
-77.41,-168.25,1.0
-75.63,-168.44,1.0
-74.55,-168.72,1.0
-41.56,-162.91,1.0
-46.19,-164.85,1.0
-42.02,-163.33,1.0
-45.74,-165.59,1.0
-45.09,-161.13,1.0
-45.43,-162.14,1.0
-44.13,-165.78,1.0
-44.02,-161.58,1.0
-42.61,-165.57,1.0
-44.58,-163.39,1.0
-146.64,121.49,1.0
-148.55,122.69,1.0
-144.82,124.89,1.0
-145.33,117.26,1.0
-147.51,122.17,1.0
-146.76,125.45,1.0
-145.69,119.87,1.0
-145.41,123.64,1.0
-143.32,124.39,1.0
-144.62,119.98,1.0
228.94,-43.93,1.0
229.25,-38.92,1.0
228.6,-37.47,1.0
229.6,-39.6,1.0
231.33,-39.01,1.0
231.66,-39.18,1.0
231.99,-39.26,1.0
228.57,-39.2,1.0
229.98,-42.21,1.0
231.6,-38.15,1.0
23.38,18.95,1.0
20.58,18.63,1.0
23.13,22.46,1.0
20.58,21.59,1.0
25.06,21.97,1.0
24.52,18.71,1.0
21.47,19.6,1.0
24.77,20.43,1.0
23.44,23.62,1.0
21.48,24.56,1.0
178.83,-144.4,1.0
177.41,-139.55,1.0
177.75,-138.59,1.0
176.27,-141.85,1.0
182.56,-140.02,1.0
176.43,-142.98,1.0
182.91,-140.1,1.0
179.79,-141.07,1.0
181.3,-139.77,1.0
177.31,-143.09,1.0
-130.07,201.15,1.0
-129.62,199.43,1.0
-128.18,200.45,1.0
-128.7,201.22,1.0
-131.58,201.47,1.0
-129.79,201.1,1.0
-128.73,199.06,1.0
-128.59,199.89,1.0
-123.51,203.82,1.0
-129.24,202.49,1.0
-182.49,22.48,1.0
-180.4,21.52,1.0
-179.16,20.87,1.0
-179.74,20.93,1.0
-177.95,21.93,1.0
-179.12,20.63,1.0
-177.94,21.17,1.0
-176.53,21.33,1.0
-176.28,20.18,1.0
-177.31,22.76,1.0
122.59,111.49,1.0
125.56,110.42,1.0
125.09,108.92,1.0
127.16,109.81,1.0
123.37,109.52,1.0
125.14,110.65,1.0
127.75,107.72,1.0
125.96,110.33,1.0
125.05,111.36,1.0
126.75,114.76,1.0
139.3,0.96,1.0
137.83,2.87,1.0
136.43,3.33,1.0
136.32,5.75,1.0
137.5,2.56,1.0
137.91,6.55,1.0
138.2,3.02,1.0
138.25,2.67,1.0
134.87,2.98,1.0
136.01,3.49,1.0
-195.93,-127.75,1.0
-195.16,-129.59,1.0
-193.76,-128.41,1.0
-196.02,-130.15,1.0
-197.06,-129.88,1.0
-196.95,-130.86,1.0
-197.57,-127.23,1.0
-196.12,-131.8,1.0
-192.98,-128.86,1.0
-195.04,-128.7,1.0
58.63,-77.15,1.0
60.08,-72.65,1.0
55.07,-74.83,1.0
58.19,-75.72,1.0
57.57,-78.84,1.0
54.95,-77.32,1.0
54.33,-73.42,1.0
55.88,-75.71,1.0
57.73,-73.43,1.0
57.6,-75.89,1.0
92.79,114.42,1.0
92.16,113.68,1.0
92.2,114.11,1.0
92.84,116.66,1.0
92.23,117.54,1.0
94.05,118.75,1.0
92.52,118.5,1.0
92.88,117.1,1.0
91.05,119.73,1.0
91.54,117.51,1.0
217.59,-125.37,1.0
216.8,-126.25,1.0
219.21,-123.88,1.0
216.47,-126.96,1.0
216.71,-123.75,1.0
214.68,-128.6,1.0
219.35,-123.98,1.0
219.34,-123.04,1.0
217.24,-124.69,1.0
216.36,-126.63,1.0
-157.55,-50.52,1.0
-158.18,-45.99,1.0
-159.71,-47.95,1.0
-162.11,-45.4,1.0
-160.57,-47.37,1.0
-159.07,-47.58,1.0
-158.62,-48.62,1.0
-159.13,-48.51,1.0
-158.8,-46.1,1.0
-161.33,-48.46,1.0
113.46,-154.95,1.0
117.81,-156.98,1.0
112.4,-153.06,1.0
117.76,-151.8,1.0
116.77,-155.41,1.0
116.98,-155.16,1.0
114.91,-152.44,1.0
116.65,-154.41,1.0
118.99,-154.49,1.0
116.97,-155.3,1.0
-26.37,165.06,1.0
-25.83,163.59,1.0
-28.04,162.8,1.0
-27.43,160.18,1.0
-26.17,164.97,1.0
-29.99,165.59,1.0
-28.8,164.73,1.0
-28.04,160.48,1.0
-27.57,162.93,1.0
-28.58,163.63,1.0
226.84,-37.19,1.0
221.39,-34.77,1.0
225.35,-35.36,1.0
223.31,-40.49,1.0
223.01,-35.63,1.0
225.97,-38.05,1.0
225.73,-36.95,1.0
220.97,-41.96,1.0
224.14,-32.64,1.0
225.46,-38.0,1.0
205.03,49.18,1.0
207.68,44.79,1.0
209.13,49.03,1.0
209.72,48.65,1.0
209.17,46.02,1.0
206.09,43.2,1.0
208.53,44.42,1.0
208.62,44.18,1.0
208.33,43.73,1.0
211.54,46.4,1.0
84.64,98.61,1.0
83.39,97.38,1.0
84.5,99.11,1.0
83.98,95.49,1.0
88.23,98.68,1.0
86.26,99.46,1.0
86.93,98.02,1.0
82.85,98.81,1.0
85.91,101.64,1.0
81.78,98.21,1.0
123.42,-187.38,1.0
125.72,-190.19,1.0
123.78,-186.45,1.0
125.63,-189.25,1.0
125.5,-185.3,1.0
123.9,-187.45,1.0
126.16,-188.67,1.0
126.29,-191.37,1.0
124.01,-186.51,1.0
123.99,-189.93,1.0
160.3,2.48,1.0
161.75,3.93,1.0
161.42,1.98,1.0
160.57,3.47,1.0
155.87,3.97,1.0
159.94,9.37,1.0
159.79,0.26,1.0
162.28,7.45,1.0
163.77,3.94,1.0
161.93,5.08,1.0
-93.99,-60.07,1.0
-91.73,-61.65,1.0
-96.46,-62.77,1.0
-92.11,-62.69,1.0
-94.56,-64.12,1.0
-93.82,-60.73,1.0
-94.31,-61.55,1.0
-92.42,-60.72,1.0
-95.82,-63.59,1.0
-91.94,-61.07,1.0
119.91,168.37,1.0
119.85,168.08,1.0
121.63,169.22,1.0
123.26,163.96,1.0
117.99,164.17,1.0
123.57,164.18,1.0
124.07,167.41,1.0
121.15,169.46,1.0
122.8,163.51,1.0
123.77,171.05,1.0
-89.74,-164.58,1.0
-92.13,-163.36,1.0
-94.16,-160.45,1.0
-92.69,-162.53,1.0
-92.75,-164.0,1.0
-92.18,-163.08,1.0
-91.22,-161.71,1.0
-94.02,-161.86,1.0
-92.64,-165.2,1.0
-90.64,-163.74,1.0
5.46,-37.01,1.0
8.08,-35.16,1.0
5.32,-36.72,1.0
6.93,-35.14,1.0
10.37,-35.23,1.0
9.7,-33.83,1.0
3.74,-33.81,1.0
9.41,-38.6,1.0
9.94,-36.69,1.0
5.52,-35.88,1.0
-80.39,-65.14,1.0
-80.87,-68.98,1.0
-81.59,-65.42,1.0
-77.59,-68.25,1.0
-83.56,-70.26,1.0
-84.47,-66.72,1.0
-81.94,-66.57,1.0
-76.13,-63.86,1.0
-81.49,-69.12,1.0
-80.46,-62.98,1.0
-92.42,84.52,1.0
-88.86,91.44,1.0
-88.11,88.07,1.0
-88.77,89.62,1.0
-90.02,88.63,1.0
-89.83,88.21,1.0
-89.69,88.53,1.0
-92.46,91.61,1.0
-91.95,90.79,1.0
-90.97,90.69,1.0
-221.87,-141.3,1.0
-214.89,-135.8,1.0
-218.66,-140.28,1.0
-215.81,-137.51,1.0
-218.68,-142.45,1.0
-223.46,-138.71,1.0
-221.9,-134.84,1.0
-220.65,-138.31,1.0
-217.37,-133.82,1.0
-219.25,-139.78,1.0
-151.34,86.8,1.0
-155.73,83.77,1.0
-152.5,84.97,1.0
-155.38,82.27,1.0
-154.68,82.75,1.0
-152.32,84.12,1.0
-152.33,84.11,1.0
-154.59,83.37,1.0
-153.77,81.18,1.0
-155.63,82.3,1.0
-15.98,95.82,1.0
-14.9,101.4,1.0
-17.72,99.2,1.0
-15.56,97.03,1.0
-9.3,97.01,1.0
-18.47,98.9,1.0
-16.17,96.11,1.0
-12.65,97.36,1.0
-15.19,98.0,1.0
-17.83,99.8,1.0
69.78,199.15,1.0
69.09,197.44,1.0
71.34,200.58,1.0
67.93,198.9,1.0
70.39,199.43,1.0
71.81,200.66,1.0
69.22,198.46,1.0
70.34,202.05,1.0
75.95,198.98,1.0
70.16,199.94,1.0
-118.03,78.57,1.0
-120.11,84.62,1.0
-121.94,78.52,1.0
-121.66,83.06,1.0
-121.0,82.48,1.0
-122.37,77.8,1.0
-123.05,81.04,1.0
-119.81,78.74,1.0
-119.66,76.9,1.0
-122.47,80.78,1.0
-201.57,-137.52,1.0
-202.6,-144.27,1.0
-200.67,-137.25,1.0
-202.77,-133.95,1.0
-203.87,-138.31,1.0
-204.46,-138.3,1.0
-202.92,-143.83,1.0
-204.29,-136.8,1.0
-201.57,-142.92,1.0
-201.47,-136.13,1.0
213.25,90.89,1.0
212.54,92.34,1.0
215.56,85.13,1.0
214.91,90.31,1.0
212.0,85.69,1.0
213.64,88.5,1.0
219.28,90.22,1.0
216.8,89.96,1.0
213.38,87.75,1.0
219.67,89.79,1.0
-187.22,222.81,1.0
-187.34,225.1,1.0
-188.36,221.56,1.0
-187.49,227.15,1.0
-188.6,219.63,1.0
-188.67,226.82,1.0
-188.96,223.82,1.0
-185.09,221.8,1.0
-190.53,222.11,1.0
-188.7,221.64,1.0
-66.88,-226.09,1.0
-65.39,-225.95,1.0
-63.82,-224.47,1.0
-62.84,-223.9,1.0
-64.89,-226.62,1.0
-64.95,-224.85,1.0
-69.97,-227.5,1.0
-65.75,-221.2,1.0
-63.13,-222.46,1.0
-69.04,-225.11,1.0
153.5,7.3,1.0
154.78,6.71,1.0
149.92,5.49,1.0
150.44,6.47,1.0
153.26,6.68,1.0
154.17,3.92,1.0
152.4,6.75,1.0
153.91,5.13,1.0
153.52,7.77,1.0
152.37,5.6,1.0
102.1,54.87,1.0
102.76,51.36,1.0
104.01,51.56,1.0
100.59,51.33,1.0
101.75,54.01,1.0
103.49,56.19,1.0
103.46,51.27,1.0
103.86,51.37,1.0
105.33,55.19,1.0
102.23,53.02,1.0
98.33,-111.85,1.0
97.39,-110.96,1.0
98.18,-110.09,1.0
99.61,-109.9,1.0
99.4,-110.35,1.0
98.68,-108.47,1.0
103.2,-115.89,1.0
103.17,-112.12,1.0
92.67,-112.48,1.0
97.28,-110.18,1.0
130.81,-37.26,1.0
129.48,-35.85,1.0
132.73,-38.25,1.0
135.32,-34.33,1.0
130.94,-36.42,1.0
135.6,-34.81,1.0
132.13,-37.3,1.0
129.4,-38.7,1.0
128.09,-36.86,1.0
134.73,-36.54,1.0
227.92,187.13,1.0
229.05,189.91,1.0
226.68,188.18,1.0
222.6,186.92,1.0
231.31,190.55,1.0
226.61,186.73,1.0
230.35,188.35,1.0
224.75,185.81,1.0
228.37,188.76,1.0
226.19,185.29,1.0
58.97,-150.08,1.0
66.15,-149.66,1.0
62.3,-149.32,1.0
65.2,-146.5,1.0
66.66,-151.95,1.0
64.14,-151.27,1.0
65.82,-152.61,1.0
60.82,-149.99,1.0
65.84,-147.79,1.0
61.55,-146.67,1.0
-26.02,73.6,1.0
-17.46,74.84,1.0
-21.23,72.91,1.0
-23.03,70.77,1.0
-24.44,76.94,1.0
-18.98,74.49,1.0
-22.61,69.78,1.0
-20.57,77.66,1.0
-23.39,75.73,1.0
-20.91,72.45,1.0
197.28,194.86,1.0
194.8,195.56,1.0
198.23,198.16,1.0
196.93,197.12,1.0
194.06,196.38,1.0
196.25,199.36,1.0
192.76,197.48,1.0
197.91,196.72,1.0
197.94,195.99,1.0
193.52,199.1,1.0
174.68,-1.04,1.0
172.19,4.13,1.0
173.02,5.42,1.0
168.44,2.83,1.0
171.02,4.2,1.0
170.95,3.6,1.0
173.08,3.5,1.0
174.37,4.06,1.0
173.64,-0.34,1.0
170.76,5.9,1.0
4.56,-158.42,1.0
3.1,-162.75,1.0
6.09,-160.27,1.0
3.11,-162.05,1.0
1.47,-157.97,1.0
2.3,-159.61,1.0
0.82,-163.36,1.0
2.77,-164.77,1.0
4.3,-163.77,1.0
1.8,-166.52,1.0
67.37,168.85,1.0
69.2,170.21,1.0
65.57,166.89,1.0
67.82,171.24,1.0
66.17,171.54,1.0
67.03,170.88,1.0
64.89,168.63,1.0
69.47,170.58,1.0
70.42,173.14,1.0
71.17,170.02,1.0
-60.21,-42.91,1.0
-61.53,-42.04,1.0
-59.13,-42.27,1.0
-63.65,-37.46,1.0
-59.75,-39.89,1.0
-59.86,-39.01,1.0
-61.43,-39.81,1.0
-58.63,-40.99,1.0
-59.45,-39.07,1.0
-61.82,-38.46,1.0
54.86,-14.25,1.0
54.45,-12.19,1.0
53.93,-10.96,1.0
54.69,-8.32,1.0
55.59,-13.29,1.0
56.4,-11.83,1.0
58.89,-11.96,1.0
57.51,-13.2,1.0
57.65,-14.14,1.0
57.76,-15.81,1.0
-228.29,162.15,1.0
-226.79,167.34,1.0
-225.66,164.81,1.0
-228.54,164.62,1.0
-228.92,165.85,1.0
-226.18,167.11,1.0
-227.15,167.33,1.0
-229.84,164.07,1.0
-230.26,165.17,1.0
-228.66,165.67,1.0
-209.35,72.86,1.0
-208.59,72.12,1.0
-210.02,71.5,1.0
-207.95,70.98,1.0
-208.63,74.15,1.0
-211.56,73.15,1.0
-211.19,70.13,1.0
-206.22,73.11,1.0
-208.32,73.42,1.0
-208.3,70.0,1.0
-79.59,-160.06,1.0
-77.67,-156.38,1.0
-79.52,-158.78,1.0
-79.17,-159.56,1.0
-74.83,-159.67,1.0
-80.03,-155.75,1.0
-78.44,-161.83,1.0
-80.23,-162.24,1.0
-78.63,-158.68,1.0
-79.29,-159.42,1.0
-7.22,157.48,1.0
-6.64,157.57,1.0
-5.41,152.73,1.0
-5.24,156.5,1.0
-8.1,157.56,1.0
-5.82,152.29,1.0
-8.77,151.1,1.0
-4.42,154.11,1.0
-4.97,155.87,1.0
