x0,x1,weight
235.8,-15.92,1.0
236.82,-16.56,1.0
237.86,-18.51,1.0
236.92,-17.22,1.0
-103.4,-190.64,1.0
-99.04,-189.72,1.0
-101.66,-191.24,1.0
-104.32,-189.44,1.0
-102.36,-190.21,1.0
-99.08,-190.39,1.0
-102.75,-189.12,1.0
-103.14,-189.48,1.0
-102.62,-189.47,1.0
-106.31,-187.44,1.0
-67.03,9.27,1.0
-65.77,10.06,1.0
-62.85,5.57,1.0
-63.97,6.6,1.0
-68.26,7.53,1.0
-62.76,8.27,1.0
-67.53,9.12,1.0
-64.21,6.56,1.0
-66.85,9.53,1.0
-66.32,6.96,1.0
-20.05,78.26,1.0
-20.81,78.22,1.0
-21.61,78.55,1.0
-25.59,78.43,1.0
-18.47,78.09,1.0
-23.86,78.19,1.0
-20.55,79.4,1.0
-20.91,77.88,1.0
-17.47,78.92,1.0
-21.9,81.86,1.0
132.34,92.88,1.0
130.13,94.79,1.0
132.17,96.84,1.0
133.93,91.77,1.0
127.81,93.83,1.0
126.58,91.83,1.0
129.57,89.0,1.0
129.27,89.51,1.0
127.07,93.56,1.0
126.4,94.35,1.0
-200.15,153.14,1.0
-200.73,150.36,1.0
-203.52,154.71,1.0
-202.29,151.35,1.0
-201.7,150.83,1.0
-203.21,149.8,1.0
-200.71,152.85,1.0
-204.59,154.0,1.0
-202.77,151.6,1.0
-202.98,153.44,1.0
53.27,-116.18,1.0
53.22,-111.23,1.0
53.74,-112.33,1.0
54.38,-112.87,1.0
49.09,-115.56,1.0
51.66,-110.2,1.0
50.58,-111.61,1.0
54.2,-113.87,1.0
54.13,-113.95,1.0
48.06,-114.26,1.0
-115.4,127.58,1.0
-115.43,124.14,1.0
-117.85,124.85,1.0
-118.58,126.9,1.0
-118.21,124.87,1.0
-114.17,124.08,1.0
-119.14,128.94,1.0
-114.12,125.86,1.0
-114.07,125.11,1.0
-119.05,124.54,1.0
229.22,-237.49,1.0
232.52,-236.87,1.0
229.72,-241.02,1.0
230.41,-239.67,1.0
230.63,-241.69,1.0
231.39,-241.33,1.0
228.99,-237.08,1.0
229.76,-236.77,1.0
230.3,-241.63,1.0
231.95,-237.88,1.0
-67.68,-177.94,1.0
-71.04,-182.97,1.0
-69.64,-180.15,1.0
-68.86,-182.6,1.0
-66.95,-181.18,1.0
-69.73,-184.55,1.0
-66.13,-183.26,1.0
-70.24,-183.52,1.0
-68.26,-183.9,1.0
-71.51,-182.33,1.0
-216.37,108.19,1.0
-213.39,108.68,1.0
-216.12,108.06,1.0
-216.98,107.17,1.0
-216.07,105.61,1.0
-216.79,107.29,1.0
-218.25,107.67,1.0
-215.8,103.92,1.0
-216.36,108.75,1.0
-221.59,109.06,1.0
191.67,-66.46,1.0
190.17,-61.46,1.0
189.31,-66.18,1.0
187.8,-63.6,1.0
190.72,-62.25,1.0
190.47,-66.3,1.0
193.61,-62.91,1.0
185.9,-59.57,1.0
191.42,-65.63,1.0
187.44,-62.88,1.0
82.85,-163.02,1.0
81.91,-165.59,1.0
77.97,-166.85,1.0
81.06,-162.52,1.0
85.61,-165.68,1.0
81.41,-161.11,1.0
81.87,-164.69,1.0
79.63,-161.01,1.0
85.79,-162.47,1.0
81.24,-164.46,1.0
132.19,-176.51,1.0
130.77,-171.8,1.0
134.11,-175.68,1.0
133.59,-177.7,1.0
135.42,-176.41,1.0
134.2,-178.15,1.0
133.91,-170.97,1.0
131.9,-176.63,1.0
133.13,-175.98,1.0
131.9,-180.21,1.0
41.81,178.36,1.0
45.07,180.18,1.0
39.82,181.46,1.0
37.12,180.39,1.0
38.54,179.46,1.0
42.22,177.49,1.0
42.18,178.41,1.0
41.87,177.6,1.0
40.59,178.84,1.0
39.75,181.48,1.0
-165.6,39.29,1.0
-168.77,39.69,1.0
-169.91,41.29,1.0
-171.5,44.93,1.0
-170.62,40.99,1.0
-169.53,42.45,1.0
-169.54,40.89,1.0
-172.83,43.82,1.0
-169.15,42.62,1.0
-171.79,40.18,1.0
-76.33,211.83,1.0
-73.03,212.03,1.0
-80.16,212.54,1.0
-74.52,210.82,1.0
-76.83,207.47,1.0
-71.23,207.48,1.0
-74.26,212.72,1.0
-76.98,207.13,1.0
-78.06,209.35,1.0
-76.7,211.71,1.0
-153.12,207.06,1.0
-149.41,205.28,1.0
-152.28,205.23,1.0
-151.48,207.46,1.0
-151.49,207.73,1.0
-150.87,205.21,1.0
-150.93,204.22,1.0
-152.13,203.67,1.0
-155.3,205.43,1.0
-151.52,207.73,1.0
-197.5,-241.08,1.0
-198.6,-240.1,1.0
-196.42,-238.63,1.0
-197.96,-235.96,1.0
-193.69,-241.81,1.0
-195.02,-236.74,1.0
-195.18,-239.14,1.0
-198.11,-234.18,1.0
-195.78,-239.49,1.0
-196.16,-238.82,1.0
134.87,-196.35,1.0
132.94,-197.98,1.0
134.12,-196.64,1.0
128.43,-196.41,1.0
136.11,-197.12,1.0
131.1,-198.51,1.0
135.59,-195.55,1.0
133.46,-199.59,1.0
131.77,-195.47,1.0
133.91,-195.3,1.0
-189.18,201.61,1.0
-189.56,201.7,1.0
-187.66,200.2,1.0
-189.82,201.01,1.0
-192.93,200.41,1.0
-190.93,198.66,1.0
-192.96,201.12,1.0
-190.94,199.92,1.0
-191.86,198.29,1.0
-194.11,199.91,1.0
-118.49,-115.85,1.0
-116.55,-115.02,1.0
-114.58,-113.44,1.0
-113.81,-114.22,1.0
-119.92,-114.56,1.0
-117.0,-115.04,1.0
-115.57,-115.94,1.0
-112.59,-115.87,1.0
-116.69,-116.95,1.0
-117.83,-115.24,1.0
197.24,-19.18,1.0
194.85,-12.05,1.0
199.09,-9.26,1.0
195.89,-12.02,1.0
195.52,-11.45,1.0
200.46,-10.35,1.0
199.04,-7.33,1.0
196.78,-13.32,1.0
197.0,-9.27,1.0
203.41,-7.42,1.0
-67.72,-220.89,1.0
-74.24,-227.4,1.0
-71.36,-226.5,1.0
-73.32,-227.83,1.0
-70.38,-226.1,1.0
-72.03,-227.21,1.0
-70.17,-224.23,1.0
-69.21,-224.1,1.0
-71.83,-224.75,1.0
-72.96,-221.1,1.0
200.92,13.62,1.0
202.63,17.17,1.0
201.18,13.44,1.0
203.48,13.88,1.0
201.78,14.63,1.0
200.76,16.62,1.0
200.03,14.02,1.0
204.13,15.73,1.0
203.05,14.06,1.0
205.72,13.9,1.0
-182.09,-152.35,1.0
-181.75,-152.94,1.0
-178.85,-149.14,1.0
-176.47,-154.84,1.0
-180.9,-153.0,1.0
-177.77,-154.05,1.0
-179.98,-153.43,1.0
-178.92,-153.2,1.0
-180.69,-153.79,1.0
-177.51,-156.09,1.0
-56.82,-108.14,1.0
-54.32,-109.44,1.0
-55.39,-110.68,1.0
-57.4,-108.01,1.0
-58.35,-111.43,1.0
-55.31,-108.53,1.0
-57.6,-108.99,1.0
-59.17,-107.6,1.0
-56.7,-111.3,1.0
-53.27,-109.19,1.0
-59.06,-57.1,1.0
-60.06,-58.17,1.0
-60.07,-55.29,1.0
-60.1,-55.65,1.0
-56.54,-52.37,1.0
-63.87,-50.69,1.0
-59.78,-52.87,1.0
-63.86,-57.38,1.0
-61.75,-58.56,1.0
-59.68,-55.47,1.0
181.4,111.69,1.0
178.68,113.03,1.0
180.93,115.02,1.0
178.1,115.91,1.0
179.43,115.64,1.0
179.92,116.67,1.0
179.5,111.38,1.0
180.45,114.6,1.0
183.43,113.71,1.0
181.33,115.47,1.0
-145.05,-97.18,1.0
-142.68,-99.06,1.0
-145.68,-99.26,1.0
-145.02,-101.56,1.0
-141.51,-94.2,1.0
-146.1,-97.12,1.0
-141.77,-93.81,1.0
-144.43,-98.03,1.0
-142.71,-97.79,1.0
-142.09,-94.6,1.0
37.14,-46.8,1.0
38.27,-44.86,1.0
35.48,-48.25,1.0
36.47,-47.36,1.0
36.27,-47.33,1.0
37.51,-46.01,1.0
38.52,-49.28,1.0
38.06,-50.2,1.0
39.22,-44.96,1.0
34.87,-47.3,1.0
-25.6,-14.06,1.0
-24.91,-10.0,1.0
-23.81,-15.49,1.0
-23.64,-15.32,1.0
-21.51,-14.02,1.0
-26.58,-12.47,1.0
-27.35,-13.64,1.0
-24.99,-15.82,1.0
-26.37,-12.17,1.0
-21.86,-13.5,1.0
70.69,9.28,1.0
68.69,12.79,1.0
70.37,11.61,1.0
66.91,11.7,1.0
67.2,13.55,1.0
66.42,13.93,1.0
69.86,8.38,1.0
68.37,12.37,1.0
65.77,10.55,1.0
65.44,12.81,1.0
-87.97,-2.76,1.0
-91.13,-4.81,1.0
-89.0,-5.15,1.0
-83.12,-10.27,1.0
-89.89,-4.01,1.0
-86.69,-4.72,1.0
-89.34,-5.53,1.0
-88.61,-4.56,1.0
-89.31,-0.64,1.0
-87.34,-5.61,1.0
-74.0,-31.79,1.0
-72.03,-33.16,1.0
-74.29,-31.79,1.0
-74.99,-33.83,1.0
-72.56,-29.82,1.0
-67.27,-30.09,1.0
-69.76,-31.17,1.0
-71.11,-29.34,1.0
-74.16,-31.91,1.0
-70.94,-29.93,1.0
24.34,-186.11,1.0
23.78,-188.1,1.0
23.66,-187.2,1.0
23.05,-187.06,1.0
21.43,-188.77,1.0
16.87,-183.38,1.0
19.42,-190.59,1.0
19.38,-188.14,1.0
19.5,-186.3,1.0
20.72,-185.85,1.0
135.98,-25.04,1.0
140.34,-21.08,1.0
134.14,-22.81,1.0
134.83,-22.11,1.0
132.04,-21.72,1.0
136.52,-20.67,1.0
133.89,-20.81,1.0
134.34,-20.12,1.0
136.52,-21.77,1.0
135.55,-22.04,1.0
-131.0,4.41,1.0
-130.63,9.85,1.0
-129.53,7.75,1.0
-129.17,10.5,1.0
-127.69,8.41,1.0
-131.14,11.49,1.0
-130.55,6.91,1.0
-127.16,11.7,1.0
-133.9,11.72,1.0
-129.1,9.16,1.0
175.71,70.94,1.0
175.98,69.51,1.0
177.4,70.12,1.0
173.3,68.15,1.0
171.54,66.45,1.0
173.03,68.27,1.0
178.98,70.37,1.0
174.28,69.53,1.0
172.8,66.71,1.0
172.32,71.76,1.0
3.0,208.05,1.0
3.87,212.36,1.0
-2.98,207.01,1.0
4.2,209.2,1.0
0.74,212.11,1.0
2.07,211.5,1.0
-0.42,212.14,1.0
3.48,210.49,1.0
4.1,205.43,1.0
2.4,209.3,1.0
140.19,-149.01,1.0
140.9,-148.28,1.0
142.17,-152.18,1.0
142.81,-145.85,1.0
141.0,-148.22,1.0
141.12,-149.66,1.0
139.49,-148.61,1.0
137.92,-150.8,1.0
140.87,-149.25,1.0
141.74,-150.15,1.0
-178.09,67.61,1.0
-178.16,67.55,1.0
-175.69,63.83,1.0
-175.69,65.12,1.0
-176.09,65.57,1.0
-174.59,66.01,1.0
-177.83,63.63,1.0
-177.53,67.12,1.0
-174.51,67.15,1.0
-175.04,68.15,1.0
-34.48,181.33,1.0
-32.45,178.51,1.0
-30.88,178.5,1.0
-31.06,176.56,1.0
-28.71,179.93,1.0
-32.96,176.07,1.0
-31.91,178.37,1.0
-31.33,179.14,1.0
-31.59,181.53,1.0
-29.52,179.45,1.0
-106.12,-221.22,1.0
-111.24,-224.63,1.0
-105.66,-223.46,1.0
-104.42,-220.99,1.0
-103.87,-228.09,1.0
-104.54,-221.37,1.0
-105.45,-224.31,1.0
-107.17,-222.3,1.0
-104.05,-227.87,1.0
-100.28,-227.09,1.0
-137.02,-112.91,1.0
-134.06,-117.49,1.0
-134.48,-115.51,1.0
-135.74,-110.88,1.0
-137.49,-115.72,1.0
-135.88,-116.63,1.0
-132.82,-111.65,1.0
-131.28,-114.7,1.0
-136.55,-116.27,1.0
-134.57,-115.52,1.0
-193.83,204.43,1.0
-194.62,211.03,1.0
-197.98,208.1,1.0
-197.79,206.69,1.0
-193.96,207.7,1.0
-193.36,209.06,1.0
-194.14,207.42,1.0
-191.15,206.08,1.0
-196.86,206.54,1.0
-193.32,209.43,1.0
-225.68,-145.55,1.0
-221.53,-148.29,1.0
-220.9,-146.54,1.0
-221.0,-144.4,1.0
-221.18,-145.83,1.0
-219.68,-145.99,1.0
-217.0,-143.87,1.0
-226.88,-144.67,1.0
-221.64,-147.83,1.0
-220.67,-147.25,1.0
-127.22,97.89,1.0
-130.21,100.12,1.0
-124.84,96.84,1.0
-128.85,99.63,1.0
-125.16,95.44,1.0
-123.9,95.61,1.0
-128.51,100.5,1.0
-123.16,97.37,1.0
-125.54,98.44,1.0
-126.74,99.87,1.0
-50.83,-43.48,1.0
-52.65,-39.22,1.0
-48.85,-38.54,1.0
-50.98,-41.3,1.0
-45.16,-41.97,1.0
-50.1,-42.96,1.0
-45.77,-44.13,1.0
-48.84,-40.77,1.0
-53.41,-39.93,1.0
-49.1,-40.03,1.0
-76.79,-219.97,1.0
-75.74,-223.8,1.0
-74.17,-224.02,1.0
-82.31,-220.81,1.0
-70.53,-222.09,1.0
-79.32,-218.46,1.0
-76.64,-220.65,1.0
-77.3,-223.1,1.0
-78.56,-217.42,1.0
-77.51,-223.18,1.0
211.72,-97.8,1.0
205.94,-96.25,1.0
210.02,-95.2,1.0
213.06,-94.35,1.0
205.65,-91.67,1.0
207.78,-92.17,1.0
204.96,-94.78,1.0
205.74,-94.57,1.0
208.61,-95.17,1.0
207.73,-95.06,1.0
179.8,-107.58,1.0
179.77,-108.38,1.0
176.76,-108.13,1.0
178.91,-108.09,1.0
177.97,-111.07,1.0
179.68,-106.49,1.0
180.9,-107.51,1.0
176.28,-106.17,1.0
176.3,-107.86,1.0
179.28,-111.43,1.0
-97.43,126.49,1.0
-100.85,126.31,1.0
-98.23,127.05,1.0
-95.98,124.25,1.0
-99.0,125.85,1.0
-99.88,123.54,1.0
-97.47,119.39,1.0
-99.58,125.52,1.0
-101.62,124.29,1.0
-97.07,124.96,1.0
-112.26,58.38,1.0
-105.92,56.69,1.0
-108.05,59.3,1.0
-108.96,58.35,1.0
-109.07,57.1,1.0
-113.28,61.67,1.0
-107.75,62.93,1.0
-108.21,57.1,1.0
-109.66,63.14,1.0
-107.66,58.3,1.0
-80.77,151.11,1.0
-80.71,150.78,1.0
-83.56,145.18,1.0
-82.24,151.71,1.0
-80.64,146.63,1.0
-85.41,149.68,1.0
-78.69,149.43,1.0
-78.74,148.68,1.0
-82.05,145.28,1.0
-80.48,148.57,1.0
-237.39,143.45,1.0
-239.27,144.11,1.0
-232.87,142.4,1.0
-235.98,146.4,1.0
-237.2,142.46,1.0
-235.54,140.14,1.0
-237.85,143.89,1.0
-234.46,142.18,1.0
-240.12,143.23,1.0
-236.67,144.03,1.0
216.63,-2.44,1.0
215.76,-3.29,1.0
216.18,-2.93,1.0
218.45,-0.24,1.0
219.48,-2.41,1.0
219.24,-3.06,1.0
217.34,-1.02,1.0
220.15,-1.34,1.0
218.55,1.93,1.0
219.5,-6.6,1.0
-180.74,-185.21,1.0
-181.51,-188.6,1.0
-181.61,-189.46,1.0
-179.87,-186.6,1.0
-179.66,-189.55,1.0
-183.29,-188.73,1.0
-180.77,-187.91,1.0
-181.17,-189.62,1.0
-182.81,-189.81,1.0
-182.52,-188.03,1.0
204.48,-85.72,1.0
203.46,-88.12,1.0
202.73,-84.06,1.0
202.17,-84.82,1.0
203.71,-84.28,1.0
204.51,-83.1,1.0
201.38,-84.19,1.0
206.55,-87.43,1.0
200.51,-87.14,1.0
207.49,-83.77,1.0
-7.57,-223.34,1.0
-9.32,-222.12,1.0
-7.89,-219.52,1.0
-10.48,-219.58,1.0
-11.65,-220.26,1.0
-7.36,-220.9,1.0
-8.71,-222.55,1.0
-6.99,-219.52,1.0
-7.54,-220.09,1.0
-10.15,-219.91,1.0
90.27,-240.32,1.0
89.78,-238.99,1.0
88.55,-237.17,1.0
90.2,-234.64,1.0
90.11,-237.39,1.0
89.77,-239.26,1.0
92.92,-234.95,1.0
93.98,-239.4,1.0
90.96,-238.33,1.0
88.18,-238.69,1.0
-127.38,240.1,1.0
-132.19,238.47,1.0
-130.51,240.58,1.0
-128.52,237.52,1.0
-132.7,241.39,1.0
-132.87,238.67,1.0
-131.46,242.5,1.0
-132.89,241.8,1.0
-132.14,242.11,1.0
-127.89,236.51,1.0
44.28,235.81,1.0
44.17,229.2,1.0
43.71,233.73,1.0
44.97,231.86,1.0
44.96,231.3,1.0
46.23,231.99,1.0
43.74,237.04,1.0
50.14,234.69,1.0
46.29,231.88,1.0
45.33,234.4,1.0
-117.67,-209.21,1.0
-119.01,-208.08,1.0
-117.35,-208.11,1.0
-121.16,-210.53,1.0
-117.57,-207.12,1.0
-119.23,-210.3,1.0
-118.21,-209.76,1.0
-116.88,-208.07,1.0
-118.89,-210.01,1.0
-118.05,-211.48,1.0
-45.79,-39.72,1.0
-49.36,-42.21,1.0
-46.64,-43.94,1.0
-48.44,-44.97,1.0
-48.23,-44.07,1.0
-48.54,-40.21,1.0
-52.55,-44.12,1.0
-49.7,-41.64,1.0
-46.56,-44.53,1.0
-48.76,-45.6,1.0
-159.4,208.23,1.0
-152.75,205.14,1.0
-156.77,203.19,1.0
-150.93,201.76,1.0
-154.26,208.17,1.0
-155.27,206.8,1.0
-157.85,203.13,1.0
-155.3,205.08,1.0
-155.31,205.83,1.0
-154.16,203.78,1.0
210.13,-15.46,1.0
209.16,-11.42,1.0
209.5,-13.95,1.0
209.45,-10.66,1.0
208.12,-14.16,1.0
208.02,-11.86,1.0
210.57,-12.8,1.0
208.63,-16.07,1.0
210.69,-15.51,1.0
212.8,-12.2,1.0
92.45,-229.38,1.0
91.42,-234.15,1.0
92.07,-233.52,1.0
93.74,-233.63,1.0
91.79,-234.29,1.0
93.34,-231.18,1.0
91.66,-231.06,1.0
91.23,-233.06,1.0
94.16,-230.33,1.0
90.28,-232.08,1.0
101.37,-162.73,1.0
101.06,-165.42,1.0
101.04,-167.94,1.0
99.1,-163.3,1.0
100.88,-166.43,1.0
105.89,-161.68,1.0
100.04,-161.68,1.0
102.78,-166.41,1.0
101.61,-165.35,1.0
102.56,-165.57,1.0
-11.76,-64.91,1.0
-12.48,-63.05,1.0
-16.18,-66.01,1.0
-11.01,-70.27,1.0
-13.13,-61.16,1.0
-9.56,-64.18,1.0
-14.2,-64.46,1.0
-11.53,-65.9,1.0
-13.26,-64.8,1.0
-12.79,-62.01,1.0
-133.07,38.96,1.0
-127.5,41.87,1.0
-127.9,37.88,1.0
-127.49,40.01,1.0
-130.61,40.15,1.0
-131.44,38.97,1.0
-126.29,40.84,1.0
-129.01,38.23,1.0
-128.43,40.87,1.0
-128.71,34.36,1.0
235.01,-76.99,1.0
232.84,-77.8,1.0
229.55,-75.73,1.0
231.74,-78.67,1.0
230.62,-75.74,1.0
234.18,-77.38,1.0
230.18,-77.65,1.0
229.57,-77.55,1.0
232.43,-75.77,1.0
231.23,-80.86,1.0
148.12,-47.09,1.0
148.43,-50.86,1.0
150.25,-53.16,1.0
147.31,-50.68,1.0
149.22,-51.53,1.0
147.38,-46.97,1.0
146.13,-52.47,1.0
145.48,-50.85,1.0
143.83,-50.29,1.0
149.46,-50.14,1.0
-27.51,-162.7,1.0
-25.85,-165.55,1.0
-26.34,-165.27,1.0
-25.35,-165.74,1.0
-26.65,-164.95,1.0
-23.45,-167.97,1.0
-25.37,-164.65,1.0
-27.55,-166.57,1.0
-23.41,-167.75,1.0
-25.37,-162.36,1.0
-130.1,-51.25,1.0
-123.76,-50.14,1.0
-123.26,-50.59,1.0
-127.66,-47.94,1.0
-129.57,-51.24,1.0
-127.98,-47.87,1.0
-128.07,-52.64,1.0
-123.39,-52.51,1.0
-125.41,-50.06,1.0
-129.13,-49.23,1.0
44.49,56.89,1.0
48.12,58.43,1.0
49.97,56.21,1.0
48.05,59.77,1.0
46.26,58.59,1.0
49.15,55.89,1.0
41.35,55.68,1.0
43.89,53.3,1.0
45.0,57.61,1.0
47.76,54.96,1.0
54.46,-90.42,1.0
49.44,-87.25,1.0
52.57,-86.76,1.0
54.18,-87.88,1.0
49.24,-89.85,1.0
56.22,-84.55,1.0
49.15,-86.22,1.0
52.77,-90.45,1.0
49.9,-87.47,1.0
52.51,-82.49,1.0
161.44,-170.62,1.0
161.49,-174.13,1.0
161.53,-173.45,1.0
161.75,-170.27,1.0
163.52,-172.5,1.0
163.74,-171.59,1.0
159.78,-174.66,1.0
162.79,-173.15,1.0
165.42,-171.62,1.0
164.44,-172.79,1.0
71.46,-87.28,1.0
75.74,-84.84,1.0
73.12,-87.12,1.0
74.79,-87.12,1.0
70.8,-85.6,1.0
71.83,-85.83,1.0
72.58,-84.24,1.0
71.66,-89.64,1.0
73.47,-85.85,1.0
75.19,-87.94,1.0
-221.17,-157.9,1.0
-220.78,-157.64,1.0
-220.32,-159.58,1.0
-219.76,-160.23,1.0
-218.0,-160.27,1.0
-220.08,-158.06,1.0
-218.51,-159.42,1.0
-219.41,-160.46,1.0
-218.4,-158.88,1.0
-220.73,-157.13,1.0
127.95,-89.78,1.0
122.7,-91.78,1.0
124.09,-90.49,1.0
124.59,-95.3,1.0
126.96,-89.28,1.0
124.31,-90.86,1.0
125.77,-92.11,1.0
128.31,-92.21,1.0
126.57,-93.39,1.0
125.55,-92.33,1.0
-234.92,114.36,1.0
-237.06,114.9,1.0
-236.98,116.1,1.0
-239.09,112.08,1.0
-239.29,114.8,1.0
-236.79,116.28,1.0
-241.17,118.04,1.0
-240.62,112.51,1.0
-238.47,115.77,1.0
-240.2,113.02,1.0
156.03,-163.94,1.0
154.15,-167.93,1.0
154.29,-161.71,1.0
151.44,-162.95,1.0
151.41,-162.85,1.0
152.09,-166.04,1.0
156.65,-161.4,1.0
155.06,-167.17,1.0
154.78,-166.34,1.0
156.57,-166.11,1.0
86.9,-130.05,1.0
88.03,-128.11,1.0
86.05,-131.67,1.0
85.66,-126.01,1.0
91.67,-129.47,1.0
84.56,-127.19,1.0
87.52,-125.03,1.0
86.34,-127.5,1.0
88.49,-126.82,1.0
87.91,-128.97,1.0
-80.72,-47.12,1.0
-82.26,-49.67,1.0
-82.51,-41.91,1.0
-85.08,-46.46,1.0
-83.78,-44.71,1.0
-83.75,-46.09,1.0
-86.63,-44.98,1.0
-84.52,-44.84,1.0
-84.72,-44.82,1.0
-85.92,-50.95,1.0
-37.54,149.28,1.0
-40.32,151.85,1.0
-35.79,146.45,1.0
-39.75,150.01,1.0
-37.36,150.7,1.0
-39.03,150.1,1.0
-39.52,150.49,1.0
-37.7,150.54,1.0
-39.79,149.7,1.0
-39.39,149.7,1.0
116.6,146.54,1.0
119.52,144.4,1.0
116.57,148.7,1.0
115.73,144.87,1.0
118.79,146.12,1.0
113.32,140.04,1.0
118.81,145.59,1.0
117.67,143.3,1.0
119.06,143.3,1.0
120.8,145.59,1.0
173.33,44.37,1.0
175.65,44.53,1.0
173.0,45.01,1.0
174.02,44.49,1.0
174.52,42.61,1.0
175.35,43.83,1.0
172.68,43.27,1.0
178.27,41.4,1.0
173.6,43.06,1.0
173.04,42.63,1.0
0.52,-162.88,1.0
2.51,-164.45,1.0
2.36,-168.11,1.0
3.2,-166.51,1.0
6.55,-162.52,1.0
6.05,-162.93,1.0
7.8,-166.05,1.0
4.94,-165.86,1.0
4.76,-162.86,1.0
7.01,-167.3,1.0
-203.49,203.83,1.0
-203.54,198.31,1.0
-205.25,201.21,1.0
-203.47,196.7,1.0
-204.02,197.14,1.0
-207.01,197.41,1.0
-205.01,201.67,1.0
-200.86,205.01,1.0
-203.83,201.93,1.0
-201.77,198.47,1.0
-159.92,-221.45,1.0
-161.43,-222.61,1.0
-163.67,-224.26,1.0
-159.61,-218.74,1.0
-159.75,-223.23,1.0
-161.7,-219.75,1.0
-161.38,-220.73,1.0
-162.41,-222.83,1.0
-159.84,-223.95,1.0
-160.0,-220.23,1.0
-127.52,-144.32,1.0
-123.74,-140.7,1.0
-124.9,-142.08,1.0
-127.65,-139.76,1.0
-130.24,-146.67,1.0
-129.84,-144.4,1.0
-125.97,-140.48,1.0
-125.36,-141.15,1.0
-127.87,-141.06,1.0
-129.33,-138.69,1.0
-40.15,-224.87,1.0
-39.04,-225.29,1.0
-41.78,-226.1,1.0
-42.03,-221.94,1.0
-39.92,-223.82,1.0
-39.94,-227.13,1.0
-39.98,-226.89,1.0
-41.59,-223.39,1.0
-40.43,-223.03,1.0
-42.71,-225.46,1.0
-229.04,74.79,1.0
-228.87,73.25,1.0
-230.91,75.31,1.0
-229.33,76.88,1.0
-227.39,73.01,1.0
-228.19,76.84,1.0
-230.16,72.33,1.0
-231.25,79.27,1.0
-229.07,76.59,1.0
-229.18,79.59,1.0
44.35,-60.89,1.0
46.96,-61.34,1.0
50.49,-61.3,1.0
44.84,-58.65,1.0
45.63,-60.91,1.0
45.54,-56.52,1.0
45.24,-60.99,1.0
48.99,-60.0,1.0
48.23,-61.08,1.0
46.85,-60.17,1.0
