x0,x1,weight
-145.31,-12.95,1.0
-146.71,-12.95,1.0
-145.48,-11.55,1.0
-144.79,-12.12,1.0
-143.28,-12.47,1.0
-145.3,-10.01,1.0
-144.97,-10.26,1.0
192.21,13.01,1.0
190.19,13.37,1.0
190.68,12.09,1.0
194.9,18.13,1.0
196.83,17.91,1.0
193.48,16.81,1.0
196.93,18.77,1.0
194.61,17.51,1.0
198.12,13.16,1.0
193.24,14.63,1.0
-47.3,-52.78,1.0
-50.66,-53.36,1.0
-51.32,-50.23,1.0
-47.68,-50.91,1.0
-48.53,-53.22,1.0
-46.03,-54.75,1.0
-49.76,-56.59,1.0
-51.38,-54.02,1.0
-48.68,-54.08,1.0
-49.13,-54.63,1.0
137.5,-34.12,1.0
136.72,-33.02,1.0
140.21,-30.58,1.0
137.56,-29.83,1.0
138.68,-35.26,1.0
136.8,-33.22,1.0
139.75,-32.89,1.0
136.02,-29.42,1.0
137.05,-31.39,1.0
143.05,-32.37,1.0
-96.68,-73.9,1.0
-93.28,-76.52,1.0
-93.76,-72.94,1.0
-97.22,-73.91,1.0
-96.32,-78.36,1.0
-94.49,-73.84,1.0
-97.47,-75.49,1.0
-97.1,-73.71,1.0
-97.47,-74.19,1.0
-96.84,-74.02,1.0
60.88,209.04,1.0
62.84,214.54,1.0
62.4,210.01,1.0
62.17,208.23,1.0
62.79,209.09,1.0
65.84,206.25,1.0
65.82,211.55,1.0
61.55,209.46,1.0
62.09,212.54,1.0
61.39,209.97,1.0
-111.47,9.98,1.0
-113.24,8.77,1.0
-115.19,12.02,1.0
-108.79,11.14,1.0
-112.74,9.97,1.0
-111.22,11.43,1.0
-110.07,7.55,1.0
-112.81,13.25,1.0
-113.44,12.25,1.0
-112.43,8.75,1.0
-110.02,-60.67,1.0
-112.16,-60.62,1.0
-110.3,-58.53,1.0
-110.62,-62.0,1.0
-117.16,-59.45,1.0
-109.95,-61.96,1.0
-107.19,-61.34,1.0
-112.21,-61.34,1.0
-113.96,-61.12,1.0
-113.13,-62.41,1.0
-86.52,-94.04,1.0
-87.95,-88.86,1.0
-84.31,-93.43,1.0
-85.93,-89.52,1.0
-83.15,-92.97,1.0
-89.77,-92.92,1.0
-81.92,-95.9,1.0
-85.13,-91.19,1.0
-85.73,-95.26,1.0
-85.31,-88.34,1.0
52.31,106.33,1.0
50.93,105.11,1.0
48.61,102.05,1.0
49.34,106.82,1.0
49.62,105.48,1.0
49.36,105.21,1.0
49.5,103.54,1.0
49.72,102.19,1.0
51.47,108.99,1.0
47.78,100.88,1.0
214.43,209.94,1.0
213.31,209.98,1.0
216.19,210.38,1.0
214.03,211.62,1.0
214.9,210.67,1.0
211.05,212.16,1.0
212.08,210.61,1.0
213.35,210.86,1.0
211.79,211.81,1.0
213.09,212.2,1.0
-54.02,-30.33,1.0
-60.54,-31.88,1.0
-57.94,-30.19,1.0
-55.72,-32.4,1.0
-57.26,-33.08,1.0
-54.54,-30.91,1.0
-60.57,-31.34,1.0
-56.58,-32.38,1.0
-55.63,-27.16,1.0
-59.59,-30.57,1.0
-136.97,-45.99,1.0
-130.18,-49.17,1.0
-137.91,-48.88,1.0
-137.02,-47.14,1.0
-133.73,-46.44,1.0
-133.14,-47.54,1.0
-135.29,-51.51,1.0
-138.2,-47.64,1.0
-134.49,-49.04,1.0
-133.69,-47.68,1.0
-82.5,206.83,1.0
-80.11,208.04,1.0
-82.92,209.22,1.0
-78.98,207.54,1.0
-81.82,206.91,1.0
-84.95,210.62,1.0
-81.22,204.81,1.0
-87.09,207.61,1.0
-78.28,208.18,1.0
-82.69,212.17,1.0
-27.0,238.12,1.0
-27.55,234.47,1.0
-25.81,237.9,1.0
-27.64,239.1,1.0
-27.46,241.38,1.0
-26.62,235.32,1.0
-24.83,239.42,1.0
-24.75,238.51,1.0
-28.06,237.29,1.0
-23.89,235.74,1.0
115.16,-113.88,1.0
117.35,-115.79,1.0
115.5,-115.65,1.0
116.53,-117.45,1.0
118.48,-113.1,1.0
117.52,-111.88,1.0
117.07,-114.82,1.0
115.38,-117.31,1.0
116.0,-114.53,1.0
117.23,-115.53,1.0
-69.26,-149.66,1.0
-70.21,-149.04,1.0
-69.07,-146.05,1.0
-67.66,-150.19,1.0
-65.05,-145.7,1.0
-68.62,-148.61,1.0
-68.17,-149.35,1.0
-72.76,-145.82,1.0
-71.25,-144.21,1.0
-71.17,-147.37,1.0
-160.5,234.12,1.0
-162.73,236.56,1.0
-164.24,236.41,1.0
-158.66,233.57,1.0
-161.11,230.82,1.0
-161.2,232.95,1.0
-160.25,234.16,1.0
-162.75,232.4,1.0
-161.65,234.91,1.0
-162.48,231.81,1.0
43.3,-213.17,1.0
46.84,-209.65,1.0
51.7,-211.82,1.0
45.96,-211.08,1.0
45.19,-213.79,1.0
44.58,-210.29,1.0
45.41,-214.15,1.0
43.05,-215.4,1.0
46.74,-214.92,1.0
43.7,-211.35,1.0
-199.95,174.57,1.0
-200.05,174.83,1.0
-203.26,175.32,1.0
-200.92,174.24,1.0
-197.88,171.36,1.0
-202.48,171.16,1.0
-205.2,174.4,1.0
-201.33,176.69,1.0
-201.76,172.61,1.0
-201.69,175.72,1.0
-235.87,-231.94,1.0
-236.23,-232.28,1.0
-234.62,-235.01,1.0
-237.62,-231.41,1.0
-236.29,-230.95,1.0
-241.46,-235.18,1.0
-234.98,-231.27,1.0
-237.76,-235.34,1.0
-240.01,-234.32,1.0
-236.79,-232.36,1.0
173.14,55.84,1.0
178.13,54.62,1.0
171.24,54.4,1.0
170.91,55.46,1.0
176.36,51.29,1.0
173.21,51.19,1.0
176.83,51.36,1.0
176.78,49.57,1.0
174.01,58.44,1.0
172.56,54.5,1.0
-12.54,7.34,1.0
-11.7,8.14,1.0
-10.94,4.52,1.0
-9.79,1.76,1.0
-12.53,10.26,1.0
-15.78,1.4,1.0
-18.88,7.26,1.0
-10.47,6.7,1.0
-12.15,5.57,1.0
-8.79,6.81,1.0
-198.47,-204.74,1.0
-198.8,-204.8,1.0
-199.31,-205.24,1.0
-202.82,-209.43,1.0
-200.77,-205.44,1.0
-199.92,-202.8,1.0
-199.47,-202.76,1.0
-200.56,-204.06,1.0
-195.61,-202.82,1.0
-199.82,-205.54,1.0
136.51,101.97,1.0
129.94,98.62,1.0
130.93,102.71,1.0
130.56,101.34,1.0
134.36,98.48,1.0
131.08,97.81,1.0
135.34,101.04,1.0
132.89,100.81,1.0
135.06,95.81,1.0
133.32,95.69,1.0
-118.58,-159.87,1.0
-122.43,-162.1,1.0
-123.27,-159.27,1.0
-118.24,-160.5,1.0
-115.92,-161.92,1.0
-115.54,-159.58,1.0
-117.48,-163.86,1.0
-117.04,-159.08,1.0
-122.0,-156.47,1.0
-119.27,-161.54,1.0
-233.5,229.49,1.0
-231.37,231.92,1.0
-231.77,235.64,1.0
-233.07,230.24,1.0
-232.7,232.21,1.0
-235.55,234.0,1.0
-229.5,233.67,1.0
-231.14,234.17,1.0
-230.77,234.67,1.0
-235.76,231.25,1.0
185.18,-216.55,1.0
188.36,-220.36,1.0
189.54,-219.66,1.0
188.24,-223.67,1.0
188.8,-218.54,1.0
187.21,-221.14,1.0
186.38,-219.06,1.0
186.41,-218.85,1.0
185.26,-218.16,1.0
187.75,-218.78,1.0
28.04,91.73,1.0
29.33,92.74,1.0
29.42,92.2,1.0
25.36,92.59,1.0
27.21,90.26,1.0
25.18,91.18,1.0
25.55,91.3,1.0
29.46,92.54,1.0
27.5,88.37,1.0
28.84,89.26,1.0
118.11,36.11,1.0
114.24,35.42,1.0
114.34,35.58,1.0
115.6,40.0,1.0
114.99,36.09,1.0
114.93,37.19,1.0
117.5,34.52,1.0
113.3,35.2,1.0
115.42,39.49,1.0
112.87,38.97,1.0
26.4,187.26,1.0
25.88,185.71,1.0
26.85,184.19,1.0
27.65,188.87,1.0
31.41,185.68,1.0
26.78,191.07,1.0
27.73,188.93,1.0
25.44,186.87,1.0
28.58,187.89,1.0
26.73,188.17,1.0
-83.53,-29.09,1.0
-82.35,-31.02,1.0
-80.87,-31.48,1.0
-88.04,-30.73,1.0
-80.97,-30.3,1.0
-87.26,-32.1,1.0
-86.4,-30.76,1.0
-85.36,-27.27,1.0
-90.32,-31.1,1.0
-87.99,-30.48,1.0
153.61,-34.06,1.0
153.98,-31.38,1.0
153.21,-29.92,1.0
151.62,-32.56,1.0
155.24,-32.49,1.0
154.07,-31.69,1.0
154.08,-33.85,1.0
151.55,-34.15,1.0
156.48,-29.51,1.0
152.99,-31.66,1.0
54.08,-151.39,1.0
55.55,-154.76,1.0
51.99,-152.25,1.0
50.29,-150.21,1.0
52.72,-155.79,1.0
55.01,-153.31,1.0
48.63,-153.87,1.0
54.71,-154.11,1.0
49.79,-155.24,1.0
51.96,-155.78,1.0
55.16,-19.88,1.0
52.16,-23.15,1.0
53.1,-21.3,1.0
51.25,-22.62,1.0
54.33,-20.71,1.0
55.11,-20.45,1.0
56.98,-21.03,1.0
55.22,-23.01,1.0
53.2,-20.23,1.0
50.33,-20.74,1.0
58.69,168.59,1.0
58.02,169.43,1.0
56.72,167.41,1.0
58.36,166.03,1.0
59.98,168.99,1.0
58.39,166.81,1.0
57.7,170.48,1.0
58.64,167.82,1.0
60.45,163.71,1.0
59.27,166.82,1.0
204.3,110.07,1.0
201.61,112.17,1.0
202.29,107.89,1.0
202.22,104.58,1.0
203.21,111.7,1.0
197.69,109.71,1.0
202.07,110.35,1.0
197.46,111.68,1.0
199.76,111.77,1.0
201.06,109.55,1.0
82.78,199.93,1.0
85.25,197.99,1.0
83.47,201.73,1.0
82.24,199.77,1.0
80.35,198.82,1.0
87.19,199.43,1.0
84.18,197.17,1.0
83.13,199.12,1.0
85.41,199.54,1.0
84.56,197.0,1.0
-49.34,-118.01,1.0
-50.21,-118.65,1.0
-51.12,-119.27,1.0
-49.52,-116.24,1.0
-54.16,-120.09,1.0
-50.15,-117.98,1.0
-50.76,-116.19,1.0
-48.49,-116.19,1.0
-47.83,-118.64,1.0
-48.83,-117.41,1.0
151.91,230.49,1.0
152.46,229.6,1.0
147.19,229.22,1.0
152.87,228.79,1.0
148.97,229.55,1.0
152.78,232.85,1.0
151.16,231.73,1.0
150.79,230.6,1.0
151.98,229.6,1.0
151.86,227.39,1.0
156.98,111.72,1.0
156.9,114.63,1.0
156.02,109.66,1.0
158.2,114.29,1.0
160.41,108.27,1.0
155.46,109.31,1.0
156.41,111.73,1.0
158.45,113.11,1.0
158.28,117.98,1.0
155.14,112.58,1.0
126.62,-238.04,1.0
128.26,-233.04,1.0
129.69,-233.57,1.0
125.22,-234.17,1.0
124.37,-232.72,1.0
129.05,-236.16,1.0
123.93,-234.24,1.0
125.56,-232.43,1.0
127.01,-231.12,1.0
126.36,-234.14,1.0
-178.58,240.65,1.0
-179.15,240.22,1.0
-181.97,239.76,1.0
-177.53,237.53,1.0
-178.93,238.99,1.0
-179.98,236.37,1.0
-175.95,239.65,1.0
-178.14,237.79,1.0
-181.66,238.8,1.0
-177.14,240.09,1.0
-118.25,-138.09,1.0
-122.5,-138.75,1.0
-120.86,-144.0,1.0
-119.3,-143.05,1.0
-118.59,-136.95,1.0
-120.13,-137.61,1.0
-121.33,-139.54,1.0
-122.64,-140.31,1.0
-122.59,-143.45,1.0
-118.39,-138.04,1.0
145.21,-16.14,1.0
150.28,-17.06,1.0
146.47,-17.9,1.0
145.71,-13.66,1.0
144.56,-15.22,1.0
144.5,-15.55,1.0
146.35,-13.05,1.0
144.23,-14.14,1.0
141.44,-12.57,1.0
148.31,-12.41,1.0
164.36,-176.35,1.0
163.22,-177.1,1.0
165.38,-175.23,1.0
163.37,-176.52,1.0
162.06,-182.08,1.0
168.55,-177.13,1.0
163.72,-181.03,1.0
165.3,-176.97,1.0
163.9,-180.28,1.0
162.8,-177.01,1.0
231.91,-43.96,1.0
232.1,-47.64,1.0
229.99,-43.9,1.0
234.68,-43.16,1.0
231.72,-43.57,1.0
230.47,-40.48,1.0
234.17,-45.14,1.0
233.33,-46.31,1.0
232.42,-46.25,1.0
233.94,-43.95,1.0
58.42,-108.15,1.0
57.24,-104.13,1.0
57.03,-103.08,1.0
55.95,-107.18,1.0
59.61,-104.75,1.0
59.99,-108.05,1.0
54.58,-109.61,1.0
56.6,-106.58,1.0
58.37,-105.31,1.0
59.4,-107.04,1.0
-15.01,-215.42,1.0
-21.82,-212.7,1.0
-18.51,-211.04,1.0
-14.34,-212.58,1.0
-20.8,-212.63,1.0
-19.2,-212.86,1.0
-18.45,-211.66,1.0
-19.63,-213.83,1.0
-20.88,-212.35,1.0
-21.98,-212.64,1.0
155.72,208.05,1.0
155.49,210.61,1.0
156.53,210.5,1.0
156.54,210.0,1.0
159.02,209.73,1.0
154.03,210.16,1.0
153.43,211.99,1.0
154.86,208.94,1.0
155.68,211.1,1.0
155.72,213.46,1.0
-138.67,-146.67,1.0
-141.99,-144.97,1.0
-141.91,-146.75,1.0
-139.63,-146.95,1.0
-143.56,-148.51,1.0
-141.9,-149.0,1.0
-142.26,-141.66,1.0
-140.84,-146.98,1.0
-138.52,-145.91,1.0
-141.32,-147.41,1.0
-13.55,-219.35,1.0
-15.93,-214.04,1.0
-9.25,-212.9,1.0
-12.19,-211.89,1.0
-9.92,-212.83,1.0
-12.27,-210.55,1.0
-12.84,-210.23,1.0
-13.6,-214.6,1.0
-16.56,-214.48,1.0
-15.03,-215.31,1.0
69.38,55.42,1.0
73.83,56.7,1.0
72.77,50.34,1.0
70.08,57.3,1.0
70.55,55.88,1.0
74.84,56.61,1.0
74.21,54.44,1.0
68.94,55.4,1.0
73.56,52.95,1.0
73.12,55.01,1.0
-107.24,66.43,1.0
-107.18,65.96,1.0
-108.11,64.58,1.0
-108.04,62.78,1.0
-107.72,65.43,1.0
-109.08,65.68,1.0
-108.3,68.26,1.0
-107.25,64.93,1.0
-106.03,63.44,1.0
-108.01,67.77,1.0
-216.34,-131.83,1.0
-219.33,-129.76,1.0
-219.56,-126.64,1.0
-219.52,-127.13,1.0
-222.64,-127.72,1.0
-219.89,-123.91,1.0
-223.46,-128.28,1.0
-221.55,-128.97,1.0
-222.58,-124.57,1.0
-217.35,-130.19,1.0
-216.33,219.39,1.0
-211.26,218.46,1.0
-212.87,221.97,1.0
-210.63,221.37,1.0
-214.57,219.79,1.0
-213.82,222.23,1.0
-211.76,223.08,1.0
-215.34,222.15,1.0
-209.79,220.27,1.0
-212.29,222.39,1.0
-194.23,201.0,1.0
-189.62,203.35,1.0
-193.01,203.8,1.0
-191.57,199.03,1.0
-195.97,201.89,1.0
-195.72,202.95,1.0
-193.97,202.8,1.0
-194.36,203.29,1.0
-198.08,203.96,1.0
-195.1,203.23,1.0
-37.01,-5.56,1.0
-35.18,-5.13,1.0
-36.18,-5.31,1.0
-37.05,-7.7,1.0
-36.95,-2.44,1.0
-39.11,-7.86,1.0
-33.92,-7.49,1.0
-36.03,-7.39,1.0
-37.72,-6.4,1.0
-39.98,-8.26,1.0
73.75,175.35,1.0
77.07,173.9,1.0
74.4,177.92,1.0
72.62,172.42,1.0
75.61,178.64,1.0
73.62,176.59,1.0
75.13,175.97,1.0
75.52,175.59,1.0
77.75,176.44,1.0
73.88,175.12,1.0
-10.16,-220.06,1.0
-9.59,-221.66,1.0
-7.4,-218.31,1.0
-11.75,-217.64,1.0
-8.59,-220.52,1.0
-16.03,-219.42,1.0
-12.33,-219.47,1.0
-12.88,-219.25,1.0
-11.04,-216.53,1.0
-7.84,-217.57,1.0
-128.21,219.85,1.0
-127.54,218.77,1.0
-130.09,217.5,1.0
-130.23,219.71,1.0
-130.67,218.74,1.0
-126.42,215.22,1.0
-131.89,219.16,1.0
-128.64,222.55,1.0
-126.72,214.35,1.0
-128.43,222.4,1.0
189.94,-120.3,1.0
189.63,-125.92,1.0
191.56,-119.99,1.0
194.99,-121.89,1.0
190.69,-120.09,1.0
191.1,-122.71,1.0
190.41,-120.93,1.0
193.29,-120.91,1.0
192.73,-120.11,1.0
192.18,-123.04,1.0
101.01,-206.16,1.0
98.38,-204.69,1.0
99.51,-210.43,1.0
99.57,-202.04,1.0
99.65,-201.9,1.0
103.61,-204.84,1.0
99.58,-201.42,1.0
97.67,-202.23,1.0
102.63,-204.65,1.0
99.16,-203.18,1.0
-83.56,197.76,1.0
-82.9,204.16,1.0
-86.79,195.43,1.0
-82.62,198.47,1.0
-85.04,200.94,1.0
-83.0,199.67,1.0
-82.93,199.08,1.0
-85.79,199.12,1.0
-80.4,196.96,1.0
-84.2,201.66,1.0
-165.23,150.27,1.0
-163.38,149.72,1.0
-162.99,151.07,1.0
-161.42,150.09,1.0
-165.98,151.34,1.0
-162.7,152.13,1.0
-160.75,150.98,1.0
-164.54,152.9,1.0
-164.29,152.66,1.0
-162.12,150.92,1.0
-71.99,162.43,1.0
-73.52,159.9,1.0
-74.64,164.01,1.0
-75.81,159.01,1.0
-73.73,161.88,1.0
-71.46,161.6,1.0
-76.53,161.88,1.0
-74.79,164.89,1.0
-70.77,164.6,1.0
-75.21,164.35,1.0
-126.14,-100.74,1.0
-130.63,-99.61,1.0
-127.89,-96.88,1.0
-123.63,-99.05,1.0
-125.96,-101.99,1.0
-129.72,-100.41,1.0
-128.53,-96.01,1.0
-124.91,-95.64,1.0
-125.83,-99.2,1.0
-127.7,-97.77,1.0
34.34,43.65,1.0
34.11,43.5,1.0
38.2,44.52,1.0
32.62,51.58,1.0
30.98,44.05,1.0
35.26,46.13,1.0
35.86,47.65,1.0
35.87,44.35,1.0
29.37,43.48,1.0
32.95,47.55,1.0
-200.43,55.85,1.0
-196.4,57.73,1.0
-199.61,58.65,1.0
-200.17,57.01,1.0
-198.93,57.23,1.0
-200.13,54.73,1.0
-195.34,58.26,1.0
-198.62,55.36,1.0
-197.24,57.45,1.0
-200.54,53.66,1.0
-190.83,36.38,1.0
-193.31,36.57,1.0
-193.83,37.67,1.0
-190.78,35.85,1.0
-197.29,38.45,1.0
-195.21,37.91,1.0
-196.9,39.21,1.0
-195.3,38.04,1.0
-193.56,35.73,1.0
-197.31,32.98,1.0
59.96,200.2,1.0
60.98,196.7,1.0
64.99,196.67,1.0
56.24,194.81,1.0
63.12,194.45,1.0
62.89,196.6,1.0
58.65,198.25,1.0
61.88,196.81,1.0
63.25,197.5,1.0
62.42,193.52,1.0
-39.72,-165.21,1.0
-40.33,-170.26,1.0
-42.22,-170.48,1.0
-39.44,-170.44,1.0
-39.94,-167.99,1.0
-32.77,-165.84,1.0
-40.62,-168.47,1.0
-41.68,-174.27,1.0
-39.57,-167.44,1.0
-41.82,-166.3,1.0
113.24,-147.5,1.0
109.63,-145.68,1.0
110.94,-151.31,1.0
109.73,-147.52,1.0
109.45,-146.79,1.0
111.3,-141.86,1.0
109.97,-146.68,1.0
107.28,-151.56,1.0
108.02,-150.2,1.0
106.67,-149.44,1.0
-16.77,198.31,1.0
-19.39,198.26,1.0
-20.47,194.67,1.0
-17.99,198.12,1.0
-18.19,201.86,1.0
-14.37,197.41,1.0
-19.43,198.38,1.0
-15.39,196.27,1.0
-15.81,198.94,1.0
-19.13,198.47,1.0
43.85,-10.28,1.0
42.87,-9.75,1.0
38.53,-12.32,1.0
38.93,-12.21,1.0
41.81,-9.18,1.0
44.8,-8.91,1.0
43.81,-10.95,1.0
41.55,-7.42,1.0
42.19,-11.19,1.0
40.82,-13.8,1.0
100.43,-66.42,1.0
99.11,-68.4,1.0
105.27,-65.72,1.0
96.96,-68.27,1.0
99.96,-65.49,1.0
100.86,-65.18,1.0
98.96,-68.98,1.0
100.59,-67.87,1.0
96.6,-69.66,1.0
95.14,-69.07,1.0
-52.77,-106.03,1.0
-56.14,-105.1,1.0
-52.29,-105.03,1.0
-50.83,-109.45,1.0
-51.51,-105.44,1.0
-50.6,-105.84,1.0
-52.3,-102.59,1.0
-50.73,-106.8,1.0
-49.22,-107.91,1.0
-55.42,-104.59,1.0
17.3,-133.37,1.0
17.31,-133.15,1.0
17.76,-133.22,1.0
21.49,-135.88,1.0
16.33,-130.87,1.0
24.47,-134.13,1.0
21.86,-135.84,1.0
23.08,-132.58,1.0
21.16,-130.85,1.0
20.65,-134.54,1.0
-146.11,-11.62,1.0
-144.22,-11.64,1.0
-146.36,-8.95,1.0
-142.58,-11.23,1.0
-143.8,-9.24,1.0
-144.74,-12.3,1.0
-144.39,-13.07,1.0
-144.15,-6.08,1.0
-144.04,-9.84,1.0
-142.05,-12.96,1.0
-56.34,-100.53,1.0
-56.41,-102.25,1.0
-53.42,-101.42,1.0
-55.95,-102.86,1.0
-53.09,-97.45,1.0
-55.55,-101.42,1.0
-57.23,-104.76,1.0
-55.84,-102.4,1.0
-55.25,-104.58,1.0
-57.06,-97.51,1.0
77.48,-129.06,1.0
77.07,-129.02,1.0
80.76,-129.85,1.0
76.88,-130.38,1.0
78.57,-131.78,1.0
81.71,-130.06,1.0
77.42,-129.57,1.0
77.51,-128.33,1.0
78.55,-125.82,1.0
81.72,-128.6,1.0
-65.54,-222.36,1.0
-69.23,-227.35,1.0
-64.51,-224.6,1.0
-64.99,-227.67,1.0
-68.42,-224.5,1.0
-65.98,-226.07,1.0
-64.54,-227.34,1.0
-66.78,-225.64,1.0
-67.06,-226.3,1.0
-65.61,-228.48,1.0
-195.53,-153.93,1.0
-197.88,-152.74,1.0
-197.07,-154.81,1.0
-196.67,-153.79,1.0
-194.69,-156.92,1.0
-193.3,-156.75,1.0
-196.93,-156.54,1.0
-194.23,-153.02,1.0
-195.29,-156.81,1.0
-198.08,-159.21,1.0
-23.78,212.26,1.0
-24.72,209.7,1.0
-23.27,208.22,1.0
-25.97,207.21,1.0
-28.14,210.66,1.0
-22.54,210.18,1.0
-20.94,213.32,1.0
-21.28,208.67,1.0
-23.69,212.71,1.0
-23.86,213.39,1.0
-213.57,-224.41,1.0
-212.7,-224.23,1.0
-211.24,-223.39,1.0
-212.06,-223.79,1.0
-210.96,-223.75,1.0
-212.42,-220.93,1.0
-213.7,-223.17,1.0
-211.02,-223.35,1.0
-216.43,-219.37,1.0
-212.74,-220.16,1.0
143.69,3.09,1.0
139.17,0.65,1.0
141.9,0.69,1.0
140.49,-0.6,1.0
137.12,3.6,1.0
141.97,-0.83,1.0
139.04,0.95,1.0
135.96,-0.39,1.0
141.4,-0.59,1.0
137.63,-3.17,1.0
220.5,-113.23,1.0
222.65,-114.2,1.0
219.95,-111.46,1.0
219.24,-114.2,1.0
221.33,-116.76,1.0
222.49,-113.58,1.0
225.21,-119.35,1.0
219.95,-114.23,1.0
219.82,-115.94,1.0
220.63,-116.25,1.0
167.96,-24.41,1.0
168.87,-21.31,1.0
169.06,-21.67,1.0
169.76,-22.81,1.0
169.98,-24.72,1.0
168.16,-20.43,1.0
167.84,-21.22,1.0
168.93,-23.04,1.0
165.69,-21.06,1.0
168.0,-22.27,1.0
-19.58,48.04,1.0
-21.11,49.53,1.0
-22.01,47.49,1.0
-15.87,46.63,1.0
-21.16,48.27,1.0
-19.44,44.77,1.0
-17.87,45.57,1.0
-17.25,41.01,1.0
-23.5,45.72,1.0
-19.89,45.63,1.0
164.44,153.28,1.0
166.77,151.9,1.0
167.15,149.75,1.0
167.13,154.06,1.0
163.26,153.95,1.0
168.78,156.25,1.0
167.11,151.71,1.0
168.7,156.95,1.0
168.14,151.87,1.0
164.94,153.82,1.0
206.98,-62.23,1.0
204.1,-61.31,1.0
