x0,x1,weight
-51.79,1.21,1.0
-235.32,-0.95,1.0
-237.52,-0.19,1.0
-238.9,-0.34,1.0
-236.44,2.07,1.0
-239.1,-3.49,1.0
-240.81,0.44,1.0
-237.68,2.41,1.0
-239.39,0.05,1.0
-234.48,-1.3,1.0
-234.78,-2.66,1.0
-85.78,122.5,1.0
-84.8,116.94,1.0
-82.84,118.91,1.0
-85.53,124.72,1.0
-89.6,124.12,1.0
-85.0,118.63,1.0
-87.35,123.28,1.0
-85.63,121.67,1.0
-84.7,122.25,1.0
-88.55,120.38,1.0
-68.84,45.34,1.0
-68.05,45.62,1.0
-63.83,40.26,1.0
-69.25,45.79,1.0
-68.34,43.85,1.0
-68.23,45.11,1.0
-70.21,42.78,1.0
-67.43,46.56,1.0
-65.21,43.14,1.0
-66.52,42.78,1.0
-132.1,-140.99,1.0
-129.01,-142.89,1.0
-132.02,-143.97,1.0
-132.97,-143.41,1.0
-132.09,-143.77,1.0
-130.74,-143.6,1.0
-128.78,-146.55,1.0
-127.76,-145.77,1.0
-132.91,-141.25,1.0
-129.52,-140.24,1.0
-26.5,157.9,1.0
-24.32,156.68,1.0
-25.28,155.72,1.0
-23.89,159.32,1.0
-25.31,156.29,1.0
-25.34,158.46,1.0
-21.48,155.61,1.0
-23.57,155.87,1.0
-25.11,156.15,1.0
-25.1,156.96,1.0
-192.18,-216.0,1.0
-192.77,-218.37,1.0
-194.53,-217.8,1.0
-192.45,-218.05,1.0
-189.1,-217.51,1.0
-194.76,-216.0,1.0
-192.94,-217.45,1.0
-193.58,-217.24,1.0
-192.29,-220.19,1.0
-192.53,-224.51,1.0
-189.26,119.73,1.0
-189.22,120.97,1.0
-187.54,120.09,1.0
-188.3,122.09,1.0
-187.36,118.39,1.0
-189.88,120.59,1.0
-186.14,123.65,1.0
-183.92,117.63,1.0
-189.86,119.28,1.0
-185.81,121.13,1.0
-222.47,45.11,1.0
-224.73,39.37,1.0
-226.81,40.3,1.0
-223.41,38.55,1.0
-224.49,39.41,1.0
-224.06,39.51,1.0
-223.45,40.3,1.0
-225.11,38.91,1.0
-225.36,42.68,1.0
-226.08,38.27,1.0
180.93,222.92,1.0
180.78,220.05,1.0
181.27,222.76,1.0
180.28,217.32,1.0
181.85,220.32,1.0
183.7,224.21,1.0
178.73,225.08,1.0
180.63,225.67,1.0
185.89,221.12,1.0
184.99,226.56,1.0
195.84,-36.81,1.0
194.98,-35.64,1.0
190.98,-35.31,1.0
195.54,-32.97,1.0
197.05,-40.1,1.0
197.53,-30.85,1.0
197.73,-40.55,1.0
192.16,-36.89,1.0
196.16,-37.84,1.0
197.27,-33.49,1.0
-220.64,22.17,1.0
-220.25,23.25,1.0
-218.85,21.65,1.0
-220.55,24.98,1.0
-219.57,24.77,1.0
-222.41,20.75,1.0
-219.83,22.38,1.0
-220.72,25.31,1.0
-222.86,18.65,1.0
-219.3,28.19,1.0
4.89,207.57,1.0
2.87,207.22,1.0
4.93,206.11,1.0
1.11,208.89,1.0
1.1,207.5,1.0
4.03,204.82,1.0
5.34,208.78,1.0
0.68,205.7,1.0
8.22,205.58,1.0
4.41,205.0,1.0
82.67,-176.11,1.0
85.21,-174.36,1.0
84.03,-175.97,1.0
86.76,-177.26,1.0
84.92,-175.29,1.0
87.39,-175.88,1.0
85.96,-172.43,1.0
86.2,-174.95,1.0
83.82,-172.16,1.0
87.33,-176.33,1.0
-171.15,218.53,1.0
-169.96,220.01,1.0
-173.07,220.77,1.0
-172.81,220.01,1.0
-169.68,216.41,1.0
-178.08,220.15,1.0
-169.27,222.07,1.0
-171.02,219.8,1.0
-170.76,226.16,1.0
-171.55,219.04,1.0
53.38,-217.06,1.0
53.52,-218.31,1.0
54.16,-214.34,1.0
51.16,-213.03,1.0
51.1,-214.9,1.0
48.78,-219.18,1.0
51.72,-217.84,1.0
50.94,-217.14,1.0
55.03,-215.63,1.0
51.12,-215.61,1.0
-161.07,154.1,1.0
-157.6,151.47,1.0
-158.02,153.08,1.0
-156.54,152.84,1.0
-159.72,153.18,1.0
-157.01,150.45,1.0
-158.28,151.73,1.0
-154.72,155.84,1.0
-155.83,152.53,1.0
-159.42,154.77,1.0
-174.6,81.31,1.0
-179.17,82.86,1.0
-174.7,84.12,1.0
-176.32,83.27,1.0
-173.14,78.69,1.0
-173.69,80.48,1.0
-176.89,81.02,1.0
-174.15,78.45,1.0
-174.2,85.62,1.0
-175.27,83.32,1.0
114.53,-146.8,1.0
115.39,-145.85,1.0
113.87,-147.18,1.0
115.94,-146.01,1.0
112.63,-146.19,1.0
114.06,-149.31,1.0
117.48,-148.07,1.0
113.97,-147.17,1.0
115.82,-147.55,1.0
113.23,-147.96,1.0
-38.23,-96.51,1.0
-38.48,-93.58,1.0
-37.64,-97.27,1.0
-34.6,-97.0,1.0
-39.05,-96.35,1.0
-36.98,-96.37,1.0
-35.52,-93.74,1.0
-34.86,-99.34,1.0
-37.05,-95.81,1.0
-36.41,-96.69,1.0
-27.25,-142.12,1.0
-31.49,-141.83,1.0
-27.0,-141.61,1.0
-26.61,-138.52,1.0
-28.54,-140.71,1.0
-28.66,-139.83,1.0
-25.9,-140.78,1.0
-23.32,-143.63,1.0
-26.44,-143.9,1.0
-27.66,-139.31,1.0
-56.71,-127.93,1.0
-55.98,-130.25,1.0
-53.63,-126.36,1.0
-55.16,-123.98,1.0
-55.04,-125.34,1.0
-52.77,-130.0,1.0
-57.25,-128.84,1.0
-55.24,-126.31,1.0
-57.56,-125.52,1.0
-56.25,-128.96,1.0
-114.23,122.67,1.0
-112.15,120.72,1.0
-112.94,118.2,1.0
-111.65,121.84,1.0
-114.88,119.22,1.0
-111.33,120.56,1.0
-109.51,122.09,1.0
-113.16,123.31,1.0
-112.99,121.51,1.0
-115.54,119.52,1.0
-1.34,3.91,1.0
-5.4,12.03,1.0
-4.03,9.3,1.0
-0.92,8.14,1.0
-1.59,10.62,1.0
-3.31,9.92,1.0
-3.31,11.86,1.0
-6.28,11.77,1.0
-2.52,9.61,1.0
-1.17,8.24,1.0
-130.66,34.99,1.0
-125.81,33.96,1.0
-125.55,38.47,1.0
-123.7,37.72,1.0
-127.79,32.54,1.0
-125.03,38.44,1.0
-123.52,36.3,1.0
-129.63,32.99,1.0
-124.45,32.0,1.0
-131.25,36.7,1.0
207.97,170.98,1.0
205.82,171.64,1.0
208.41,172.49,1.0
208.97,172.58,1.0
207.93,176.72,1.0
208.78,173.36,1.0
209.07,171.54,1.0
206.21,170.04,1.0
211.58,174.51,1.0
208.08,171.82,1.0
158.17,-196.22,1.0
154.21,-199.23,1.0
155.44,-197.99,1.0
156.48,-195.03,1.0
155.13,-197.0,1.0
156.29,-202.18,1.0
155.06,-199.72,1.0
156.24,-200.02,1.0
154.21,-199.61,1.0
157.1,-200.5,1.0
207.13,33.65,1.0
213.83,35.42,1.0
207.76,37.36,1.0
208.99,36.49,1.0
209.32,34.4,1.0
211.43,37.12,1.0
210.7,33.73,1.0
209.38,33.91,1.0
208.18,37.88,1.0
211.42,33.13,1.0
192.79,31.96,1.0
191.47,26.32,1.0
185.13,28.64,1.0
189.56,26.78,1.0
185.84,29.57,1.0
192.18,32.58,1.0
190.34,29.1,1.0
187.79,26.13,1.0
189.29,29.32,1.0
189.2,31.28,1.0
222.98,25.56,1.0
221.26,21.47,1.0
221.8,27.24,1.0
221.4,25.68,1.0
224.56,26.0,1.0
225.5,24.68,1.0
226.76,23.64,1.0
226.14,26.65,1.0
222.75,24.42,1.0
224.31,24.77,1.0
-200.22,-218.76,1.0
-205.39,-218.5,1.0
-201.47,-215.27,1.0
-199.37,-217.06,1.0
-196.76,-218.53,1.0
-203.24,-216.55,1.0
-201.01,-217.55,1.0
-202.67,-220.72,1.0
-204.57,-216.08,1.0
-201.28,-219.64,1.0
8.66,135.51,1.0
6.68,138.57,1.0
5.56,139.81,1.0
7.71,136.66,1.0
6.02,137.21,1.0
7.65,134.01,1.0
5.08,137.51,1.0
8.32,137.19,1.0
5.24,138.19,1.0
5.77,134.17,1.0
-60.13,211.7,1.0
-57.09,210.24,1.0
-57.47,213.85,1.0
-57.56,213.26,1.0
-60.77,213.59,1.0
-59.38,212.51,1.0
-55.54,210.05,1.0
-57.05,215.59,1.0
-57.56,210.6,1.0
-60.04,212.99,1.0
15.73,111.77,1.0
15.35,113.43,1.0
17.23,113.7,1.0
14.09,111.33,1.0
11.74,112.51,1.0
17.23,111.1,1.0
13.03,109.53,1.0
16.62,113.71,1.0
14.06,112.38,1.0
9.79,110.8,1.0
84.88,74.71,1.0
85.42,77.1,1.0
88.2,74.15,1.0
85.84,74.22,1.0
88.97,72.45,1.0
88.2,74.47,1.0
86.75,75.76,1.0
86.5,76.52,1.0
90.71,77.34,1.0
87.12,72.69,1.0
-39.82,-232.17,1.0
-39.73,-231.42,1.0
-41.02,-232.37,1.0
-40.86,-231.99,1.0
-39.41,-231.83,1.0
-42.02,-231.74,1.0
-39.6,-229.67,1.0
-40.39,-233.15,1.0
-39.51,-231.57,1.0
-40.34,-228.18,1.0
-205.37,-91.54,1.0
-200.98,-88.08,1.0
-201.32,-90.87,1.0
-201.72,-91.58,1.0
-200.13,-91.14,1.0
-195.94,-93.75,1.0
-198.52,-89.7,1.0
-205.25,-91.03,1.0
-198.7,-92.34,1.0
-201.98,-93.52,1.0
-112.71,131.73,1.0
-110.05,132.93,1.0
-111.43,132.26,1.0
-108.69,133.13,1.0
-111.64,130.17,1.0
-113.7,132.85,1.0
-111.15,133.55,1.0
-115.87,135.36,1.0
-114.42,136.5,1.0
-115.6,136.96,1.0
190.15,-55.34,1.0
193.41,-56.95,1.0
192.63,-54.71,1.0
189.95,-53.88,1.0
193.05,-58.76,1.0
193.29,-59.3,1.0
195.94,-56.48,1.0
194.28,-54.83,1.0
192.29,-55.97,1.0
193.02,-53.07,1.0
-185.75,-137.62,1.0
-190.31,-136.68,1.0
-188.24,-143.54,1.0
-188.23,-137.95,1.0
-189.0,-141.19,1.0
-188.05,-142.07,1.0
-186.44,-138.02,1.0
-185.8,-140.78,1.0
-187.42,-137.33,1.0
-187.43,-141.11,1.0
-163.71,-96.47,1.0
-165.72,-99.29,1.0
-161.17,-95.88,1.0
-162.51,-97.88,1.0
-160.68,-94.76,1.0
-163.79,-97.1,1.0
-163.84,-97.17,1.0
-162.52,-99.12,1.0
-160.74,-95.76,1.0
-163.06,-97.52,1.0
-158.49,-22.69,1.0
-156.58,-17.84,1.0
-156.28,-20.25,1.0
-157.24,-23.05,1.0
-158.16,-18.76,1.0
-157.82,-17.04,1.0
-155.33,-24.99,1.0
-157.71,-19.53,1.0
-159.38,-24.0,1.0
-159.2,-26.0,1.0
199.77,-59.83,1.0
196.97,-60.24,1.0
198.33,-61.95,1.0
196.25,-64.16,1.0
194.89,-60.6,1.0
198.33,-61.09,1.0
198.6,-59.65,1.0
195.56,-62.98,1.0
197.85,-61.82,1.0
194.57,-61.67,1.0
-208.37,194.68,1.0
-209.8,196.01,1.0
-206.52,194.64,1.0
-212.3,190.35,1.0
-209.14,195.36,1.0
-209.75,197.65,1.0
-207.34,195.5,1.0
-209.15,194.06,1.0
-205.95,199.29,1.0
-211.28,193.18,1.0
-70.33,190.84,1.0
-74.93,193.04,1.0
-73.19,190.65,1.0
-72.47,191.63,1.0
-74.83,193.46,1.0
-78.04,192.74,1.0
-71.89,190.06,1.0
-70.35,189.75,1.0
-76.77,188.1,1.0
-73.19,187.85,1.0
-237.32,-169.07,1.0
-236.15,-168.07,1.0
-237.64,-166.35,1.0
-237.1,-170.01,1.0
-238.5,-167.86,1.0
-235.32,-168.33,1.0
-235.39,-170.17,1.0
-233.71,-167.72,1.0
-234.88,-169.28,1.0
-237.85,-173.68,1.0
-219.64,101.09,1.0
-214.26,101.55,1.0
-216.52,105.87,1.0
-212.29,101.67,1.0
-215.2,101.55,1.0
-216.87,101.83,1.0
-212.91,102.88,1.0
-216.06,101.53,1.0
-212.25,97.88,1.0
-215.11,98.23,1.0
-208.85,-95.83,1.0
-205.71,-93.25,1.0
-209.06,-89.16,1.0
-205.76,-90.98,1.0
-204.74,-91.28,1.0
-210.08,-95.41,1.0
-206.81,-95.63,1.0
-207.27,-92.65,1.0
-206.83,-92.53,1.0
-203.69,-90.17,1.0
-19.44,238.05,1.0
-19.37,235.42,1.0
-22.87,233.56,1.0
-19.26,236.45,1.0
-19.82,233.74,1.0
-20.64,237.04,1.0
-22.38,232.46,1.0
-21.15,231.22,1.0
-20.1,235.98,1.0
-21.08,233.44,1.0
108.45,77.96,1.0
106.62,79.36,1.0
107.39,78.43,1.0
110.43,82.62,1.0
105.81,78.09,1.0
104.8,79.67,1.0
107.68,76.34,1.0
107.83,78.5,1.0
107.47,79.11,1.0
104.85,78.36,1.0
-216.49,-89.82,1.0
-217.08,-90.42,1.0
-219.12,-92.27,1.0
-217.96,-90.31,1.0
-222.03,-92.42,1.0
-217.59,-90.69,1.0
-218.78,-92.61,1.0
-215.99,-91.03,1.0
-216.0,-89.06,1.0
-218.94,-89.8,1.0
-60.22,-1.33,1.0
-60.87,-2.47,1.0
-62.42,1.64,1.0
-61.82,-1.46,1.0
-59.37,0.74,1.0
-61.81,-1.43,1.0
-58.97,-2.35,1.0
-62.27,-0.66,1.0
-61.37,3.33,1.0
-62.02,-3.73,1.0
53.85,222.71,1.0
56.24,226.78,1.0
55.35,231.11,1.0
59.63,225.89,1.0
54.56,224.95,1.0
59.3,227.88,1.0
57.81,224.26,1.0
59.25,227.45,1.0
54.28,224.78,1.0
53.81,229.68,1.0
222.33,-28.11,1.0
224.42,-31.17,1.0
225.13,-27.74,1.0
221.83,-26.16,1.0
226.0,-28.25,1.0
228.29,-28.79,1.0
226.55,-29.09,1.0
220.97,-22.7,1.0
221.27,-30.84,1.0
225.75,-27.84,1.0
212.8,-16.71,1.0
213.48,-15.95,1.0
214.8,-16.03,1.0
211.8,-15.4,1.0
213.19,-18.75,1.0
214.31,-17.18,1.0
209.6,-17.23,1.0
214.64,-15.27,1.0
216.9,-18.74,1.0
209.73,-13.78,1.0
-68.99,12.14,1.0
-69.05,20.35,1.0
-67.55,16.69,1.0
-64.24,16.33,1.0
-67.74,17.72,1.0
-69.54,16.14,1.0
-70.09,16.21,1.0
-70.89,18.78,1.0
-72.58,16.6,1.0
-66.11,15.62,1.0
136.34,-94.83,1.0
140.28,-94.07,1.0
134.46,-97.44,1.0
136.12,-96.64,1.0
134.59,-93.28,1.0
134.99,-94.82,1.0
134.27,-92.01,1.0
133.27,-90.64,1.0
136.45,-94.76,1.0
134.96,-88.94,1.0
220.89,70.69,1.0
224.18,70.15,1.0
219.64,70.75,1.0
221.4,70.17,1.0
222.62,68.85,1.0
224.8,68.78,1.0
225.63,72.0,1.0
222.9,67.78,1.0
225.41,69.47,1.0
222.56,68.62,1.0
-45.16,-193.78,1.0
-45.2,-191.89,1.0
-46.97,-189.65,1.0
-45.1,-195.69,1.0
-47.87,-192.11,1.0
-46.37,-191.83,1.0
-44.43,-191.43,1.0
-43.96,-189.9,1.0
-42.4,-192.35,1.0
-45.04,-190.76,1.0
-19.37,-197.27,1.0
-19.72,-198.81,1.0
-16.13,-198.39,1.0
-22.57,-200.29,1.0
-20.7,-194.61,1.0
-19.34,-201.21,1.0
-20.31,-194.94,1.0
-18.47,-197.82,1.0
-19.08,-201.91,1.0
