x0,x1,weight
-102.22,-230.41,1.0
-101.87,-229.78,1.0
-102.7,-230.26,1.0
-106.2,-230.29,1.0
52.88,-210.14,1.0
53.53,-203.95,1.0
55.53,-205.38,1.0
50.49,-203.62,1.0
51.77,-206.19,1.0
54.79,-208.13,1.0
51.24,-206.65,1.0
51.26,-207.5,1.0
53.24,-209.56,1.0
48.79,-208.68,1.0
-211.89,-124.81,1.0
-211.22,-128.75,1.0
-215.12,-128.6,1.0
-213.66,-125.5,1.0
-214.67,-126.91,1.0
-214.74,-124.53,1.0
-210.28,-126.51,1.0
-215.82,-125.98,1.0
-210.2,-129.29,1.0
-211.59,-126.62,1.0
73.34,-113.48,1.0
73.56,-115.82,1.0
75.53,-111.29,1.0
74.41,-116.69,1.0
76.33,-115.07,1.0
77.3,-111.07,1.0
77.53,-116.23,1.0
75.95,-113.22,1.0
77.79,-114.81,1.0
72.85,-110.57,1.0
-188.93,-146.0,1.0
-190.84,-147.7,1.0
-189.56,-145.88,1.0
-189.82,-149.48,1.0
-188.79,-142.74,1.0
-188.49,-146.61,1.0
-187.56,-143.73,1.0
-190.32,-147.15,1.0
-193.45,-147.89,1.0
-188.02,-147.13,1.0
-243.88,-235.96,1.0
-242.78,-234.91,1.0
-236.67,-241.57,1.0
-237.72,-234.75,1.0
-240.48,-233.95,1.0
-239.32,-235.76,1.0
-238.65,-240.15,1.0
-240.22,-241.71,1.0
-240.9,-236.93,1.0
-238.45,-239.09,1.0
-173.67,-145.24,1.0
-173.55,-145.01,1.0
-172.03,-142.15,1.0
-177.45,-143.03,1.0
-173.14,-145.17,1.0
-173.3,-144.79,1.0
-174.21,-148.06,1.0
-175.19,-148.5,1.0
-175.75,-150.39,1.0
-171.48,-147.88,1.0
94.49,-49.6,1.0
98.69,-53.95,1.0
96.4,-49.91,1.0
96.65,-48.52,1.0
96.47,-49.42,1.0
98.37,-47.93,1.0
91.42,-48.65,1.0
95.81,-48.24,1.0
95.54,-50.66,1.0
96.18,-48.2,1.0
196.9,-71.19,1.0
195.09,-69.86,1.0
196.85,-71.1,1.0
194.71,-71.23,1.0
194.15,-69.61,1.0
200.19,-69.2,1.0
197.88,-74.5,1.0
201.42,-73.45,1.0
195.93,-71.57,1.0
193.35,-68.27,1.0
-150.29,-177.35,1.0
-147.97,-178.07,1.0
-149.99,-177.61,1.0
-149.93,-176.03,1.0
-149.93,-178.59,1.0
-150.98,-174.18,1.0
-145.77,-176.03,1.0
-148.22,-177.21,1.0
-147.12,-179.62,1.0
-149.01,-174.94,1.0
103.63,-106.9,1.0
109.91,-106.52,1.0
104.4,-104.46,1.0
101.47,-108.29,1.0
105.08,-104.08,1.0
105.74,-105.82,1.0
104.89,-104.37,1.0
105.08,-101.94,1.0
102.43,-105.31,1.0
103.77,-106.61,1.0
-123.01,-231.35,1.0
-121.73,-230.33,1.0
-126.1,-233.9,1.0
-122.05,-230.77,1.0
-125.27,-229.91,1.0
-123.68,-232.67,1.0
-126.29,-227.34,1.0
-124.94,-230.4,1.0
-121.27,-230.83,1.0
-125.0,-230.5,1.0
51.91,-149.46,1.0
48.91,-156.55,1.0
51.08,-152.29,1.0
55.11,-156.75,1.0
52.35,-155.5,1.0
53.18,-154.6,1.0
53.39,-156.57,1.0
52.98,-155.17,1.0
54.51,-156.22,1.0
48.08,-157.02,1.0
57.35,73.38,1.0
58.07,79.5,1.0
55.37,77.78,1.0
56.84,77.62,1.0
53.98,74.8,1.0
53.26,76.48,1.0
59.54,73.86,1.0
54.52,73.07,1.0
56.5,78.17,1.0
55.78,75.71,1.0
-17.5,57.0,1.0
-18.16,58.24,1.0
-14.81,57.51,1.0
-19.85,56.33,1.0
-18.03,56.44,1.0
-19.77,57.02,1.0
-21.05,57.69,1.0
-16.72,51.43,1.0
-19.41,56.53,1.0
-12.9,57.31,1.0
-82.65,-66.56,1.0
-80.38,-64.37,1.0
-86.42,-64.87,1.0
-84.29,-70.12,1.0
-81.72,-66.7,1.0
-79.85,-64.04,1.0
-80.55,-66.75,1.0
-85.09,-66.16,1.0
-80.21,-64.73,1.0
-78.53,-64.84,1.0
132.67,-12.75,1.0
131.42,-12.27,1.0
132.51,-14.09,1.0
134.19,-12.96,1.0
130.38,-12.51,1.0
133.48,-13.32,1.0
133.65,-12.74,1.0
133.33,-6.74,1.0
134.36,-12.89,1.0
133.14,-12.18,1.0
-211.29,-91.78,1.0
-211.64,-91.89,1.0
-211.47,-90.38,1.0
-213.97,-88.25,1.0
-208.57,-94.37,1.0
-210.57,-93.4,1.0
-210.92,-88.1,1.0
-212.22,-88.62,1.0
-212.6,-87.17,1.0
-211.92,-92.69,1.0
-212.22,225.44,1.0
-212.32,231.38,1.0
-210.61,230.2,1.0
-212.13,227.84,1.0
-212.94,229.09,1.0
-212.64,229.99,1.0
-208.57,226.9,1.0
-210.58,232.36,1.0
-212.66,229.8,1.0
-213.1,228.08,1.0
-148.08,-226.21,1.0
-144.91,-225.17,1.0
-146.76,-227.52,1.0
-140.46,-221.33,1.0
-148.69,-224.04,1.0
-144.77,-226.9,1.0
-143.47,-225.59,1.0
-145.13,-224.62,1.0
-147.4,-228.36,1.0
-142.83,-219.74,1.0
77.48,151.08,1.0
77.78,151.94,1.0
78.28,150.55,1.0
77.27,151.93,1.0
77.29,150.68,1.0
75.26,153.53,1.0
73.98,152.12,1.0
79.99,152.38,1.0
71.1,151.54,1.0
78.53,149.34,1.0
-140.04,55.13,1.0
-137.22,57.11,1.0
-138.59,56.13,1.0
-142.21,56.07,1.0
-142.88,52.34,1.0
-138.5,53.54,1.0
-141.91,52.24,1.0
-140.24,49.6,1.0
-138.81,54.8,1.0
-141.04,56.73,1.0
33.83,199.57,1.0
30.68,198.35,1.0
32.81,195.12,1.0
27.86,197.36,1.0
29.37,196.41,1.0
30.12,197.27,1.0
29.92,195.04,1.0
31.57,196.49,1.0
28.61,199.95,1.0
33.24,201.32,1.0
195.8,-5.9,1.0
192.48,-6.61,1.0
191.79,-5.31,1.0
189.9,-7.0,1.0
191.26,-2.97,1.0
192.61,-3.05,1.0
191.37,-4.68,1.0
193.75,-6.18,1.0
193.18,-2.72,1.0
190.4,-4.17,1.0
-152.92,0.21,1.0
-152.1,-0.38,1.0
-153.52,-0.81,1.0
-150.75,-0.37,1.0
-149.87,1.11,1.0
-155.86,0.16,1.0
-154.45,2.92,1.0
-153.2,-1.57,1.0
-152.08,4.07,1.0
-154.18,1.12,1.0
211.93,-29.66,1.0
216.68,-24.79,1.0
216.87,-29.74,1.0
216.23,-28.87,1.0
212.92,-28.95,1.0
216.01,-26.13,1.0
213.53,-31.94,1.0
216.3,-28.12,1.0
217.48,-30.98,1.0
214.31,-28.32,1.0
165.77,133.39,1.0
165.51,140.46,1.0
164.57,138.07,1.0
168.2,135.3,1.0
166.66,135.09,1.0
165.1,138.7,1.0
165.47,138.67,1.0
166.09,136.11,1.0
167.26,136.04,1.0
165.45,137.09,1.0
51.74,208.84,1.0
51.19,208.51,1.0
51.3,208.47,1.0
50.76,206.1,1.0
46.05,212.01,1.0
48.17,204.72,1.0
52.77,206.8,1.0
52.82,206.14,1.0
53.66,209.61,1.0
49.35,207.23,1.0
-176.52,-184.59,1.0
-178.17,-190.42,1.0
-173.57,-188.58,1.0
-173.25,-185.74,1.0
-172.02,-186.24,1.0
-177.44,-184.37,1.0
-175.45,-188.59,1.0
-171.18,-188.67,1.0
-172.77,-183.08,1.0
-173.54,-186.46,1.0
209.8,-59.96,1.0
209.76,-58.41,1.0
206.32,-59.6,1.0
208.64,-57.56,1.0
207.78,-60.58,1.0
205.94,-56.82,1.0
202.62,-58.35,1.0
208.04,-56.52,1.0
209.55,-60.16,1.0
208.52,-58.77,1.0
-117.12,46.41,1.0
-117.22,49.51,1.0
-108.83,44.51,1.0
-113.34,44.84,1.0
-113.64,45.81,1.0
-111.12,45.88,1.0
-115.11,47.51,1.0
-114.5,47.75,1.0
-116.14,45.74,1.0
-115.52,46.39,1.0
-231.24,204.28,1.0
-225.09,206.96,1.0
-228.54,209.05,1.0
-227.0,205.79,1.0
-228.58,206.4,1.0
-227.29,207.77,1.0
-229.79,207.86,1.0
-227.16,205.46,1.0
-229.53,207.51,1.0
-227.54,206.7,1.0
-60.81,189.37,1.0
-60.03,185.71,1.0
-61.44,184.98,1.0
-60.17,182.45,1.0
-61.78,188.11,1.0
-60.66,188.14,1.0
-61.95,186.23,1.0
-59.26,185.02,1.0
-58.19,188.1,1.0
-62.39,187.09,1.0
10.27,195.94,1.0
14.02,197.09,1.0
9.57,200.05,1.0
9.68,196.09,1.0
10.26,198.87,1.0
12.87,195.11,1.0
14.06,198.9,1.0
12.51,196.51,1.0
11.76,196.62,1.0
13.47,197.55,1.0
-222.02,-110.71,1.0
-223.32,-109.0,1.0
-224.84,-110.56,1.0
-231.51,-112.74,1.0
-224.01,-111.09,1.0
-227.08,-112.49,1.0
-223.68,-112.62,1.0
-223.97,-111.24,1.0
-225.16,-107.62,1.0
-221.37,-109.04,1.0
-182.2,-52.15,1.0
-183.28,-55.47,1.0
-182.99,-56.49,1.0
-181.6,-52.88,1.0
-182.63,-52.45,1.0
-181.21,-54.27,1.0
-186.05,-53.88,1.0
-179.14,-54.39,1.0
-181.86,-59.38,1.0
-181.27,-52.86,1.0
-104.6,-136.09,1.0
-104.09,-138.27,1.0
-107.05,-138.0,1.0
-108.08,-136.93,1.0
-109.58,-140.94,1.0
-107.79,-135.27,1.0
-110.69,-141.46,1.0
-107.05,-138.09,1.0
-107.87,-137.33,1.0
-109.72,-139.12,1.0
-36.68,-63.01,1.0
-37.06,-62.93,1.0
-39.45,-59.23,1.0
-40.55,-62.26,1.0
-40.1,-61.55,1.0
-40.76,-66.5,1.0
-36.9,-65.12,1.0
-36.21,-64.01,1.0
-37.74,-58.72,1.0
-41.28,-61.32,1.0
-192.95,46.82,1.0
-194.29,45.17,1.0
-197.4,39.15,1.0
-194.05,42.46,1.0
-193.34,43.06,1.0
-196.41,40.18,1.0
-192.4,46.07,1.0
-195.59,43.66,1.0
-193.56,40.38,1.0
-196.16,41.68,1.0
198.49,0.83,1.0
194.23,-2.27,1.0
193.98,-1.25,1.0
193.16,0.38,1.0
193.3,-0.34,1.0
191.11,1.6,1.0
190.29,0.96,1.0
197.15,-0.46,1.0
193.73,-4.71,1.0
193.61,0.31,1.0
201.07,-200.7,1.0
194.18,-200.73,1.0
194.52,-201.11,1.0
200.4,-199.39,1.0
200.73,-199.51,1.0
197.92,-199.6,1.0
197.3,-200.69,1.0
196.09,-201.71,1.0
196.62,-203.59,1.0
197.04,-198.17,1.0
-23.1,33.62,1.0
-21.89,32.26,1.0
-24.06,34.81,1.0
-22.57,31.78,1.0
-22.39,35.67,1.0
-27.49,31.79,1.0
-25.76,33.04,1.0
-23.23,34.57,1.0
-25.75,32.96,1.0
-24.43,32.0,1.0
-146.18,43.77,1.0
-146.31,43.02,1.0
-142.34,41.06,1.0
-148.52,38.46,1.0
-147.98,41.07,1.0
-148.07,41.67,1.0
-145.28,42.33,1.0
-145.64,43.28,1.0
-145.5,41.46,1.0
-142.35,41.6,1.0
133.16,165.05,1.0
132.86,163.06,1.0
134.14,163.34,1.0
134.56,164.56,1.0
132.36,166.41,1.0
134.08,161.92,1.0
138.46,162.48,1.0
134.72,162.4,1.0
137.41,167.8,1.0
131.9,163.81,1.0
122.17,-124.0,1.0
124.23,-123.98,1.0
126.67,-127.59,1.0
122.89,-125.48,1.0
125.07,-121.1,1.0
126.87,-126.01,1.0
124.55,-131.06,1.0
121.31,-126.49,1.0
124.27,-126.51,1.0
125.92,-128.87,1.0
-234.43,69.72,1.0
-230.63,69.82,1.0
-232.93,71.14,1.0
-231.39,71.52,1.0
-230.7,76.44,1.0
-229.31,74.84,1.0
-232.12,72.88,1.0
-233.56,71.46,1.0
-230.0,71.98,1.0
-235.56,75.49,1.0
-226.36,-166.48,1.0
-227.34,-165.9,1.0
-228.53,-165.06,1.0
-228.07,-167.32,1.0
-227.23,-166.23,1.0
-227.64,-166.15,1.0
-226.28,-167.02,1.0
-228.05,-165.31,1.0
-223.27,-163.79,1.0
-230.59,-166.21,1.0
-88.65,-164.35,1.0
-90.1,-160.8,1.0
-89.56,-167.08,1.0
-90.75,-160.02,1.0
-88.08,-161.54,1.0
-90.79,-164.23,1.0
-87.11,-164.83,1.0
-92.35,-163.9,1.0
-87.49,-166.64,1.0
-89.86,-164.84,1.0
124.95,144.64,1.0
122.99,145.11,1.0
122.09,142.12,1.0
122.43,145.36,1.0
124.9,144.51,1.0
123.07,143.97,1.0
125.9,143.64,1.0
122.58,144.09,1.0
123.18,148.71,1.0
119.97,143.74,1.0
-187.65,-155.35,1.0
-187.76,-161.11,1.0
-189.34,-158.27,1.0
-189.97,-161.9,1.0
-187.75,-156.49,1.0
-189.07,-159.25,1.0
-184.65,-158.4,1.0
-190.77,-156.48,1.0
-187.35,-158.58,1.0
-186.28,-154.84,1.0
33.2,-227.19,1.0
32.67,-231.21,1.0
31.22,-235.39,1.0
33.51,-231.68,1.0
34.37,-230.69,1.0
31.2,-234.15,1.0
33.99,-232.85,1.0
35.23,-236.3,1.0
35.82,-233.11,1.0
31.7,-234.42,1.0
-157.12,43.62,1.0
-156.17,43.49,1.0
-156.33,43.94,1.0
-152.64,41.57,1.0
-152.86,45.71,1.0
-156.4,43.17,1.0
-151.11,43.06,1.0
-154.15,44.46,1.0
-154.32,46.54,1.0
-151.13,39.3,1.0
-194.46,-73.21,1.0
-191.43,-72.04,1.0
-193.47,-74.62,1.0
-192.02,-73.74,1.0
-191.26,-71.06,1.0
-192.65,-72.56,1.0
-195.81,-75.03,1.0
-194.39,-71.74,1.0
-190.41,-80.52,1.0
-191.45,-73.48,1.0
-100.94,-106.64,1.0
-101.13,-108.38,1.0
-100.88,-109.9,1.0
-101.57,-110.05,1.0
-100.19,-108.22,1.0
-98.69,-109.39,1.0
-98.13,-108.13,1.0
-102.4,-103.03,1.0
-100.07,-104.34,1.0
-99.27,-109.02,1.0
104.03,70.67,1.0
104.54,64.06,1.0
103.81,66.39,1.0
107.46,67.01,1.0
100.22,66.16,1.0
104.16,67.29,1.0
102.93,67.63,1.0
101.81,66.01,1.0
103.12,70.19,1.0
98.75,66.82,1.0
10.3,-222.01,1.0
11.02,-220.79,1.0
7.9,-223.4,1.0
8.51,-224.03,1.0
8.84,-222.5,1.0
11.99,-221.28,1.0
9.49,-222.28,1.0
10.68,-220.8,1.0
6.55,-223.74,1.0
12.9,-221.05,1.0
48.83,-202.63,1.0
48.93,-203.12,1.0
44.35,-205.05,1.0
46.5,-204.3,1.0
47.91,-205.46,1.0
44.11,-206.15,1.0
45.49,-203.56,1.0
45.23,-202.43,1.0
48.29,-204.03,1.0
44.38,-204.68,1.0
-237.39,73.08,1.0
-234.35,72.68,1.0
-233.59,69.89,1.0
-237.29,75.5,1.0
-236.39,76.82,1.0
-230.98,74.63,1.0
-237.43,73.35,1.0
-236.13,74.77,1.0
-233.59,75.84,1.0
-233.12,74.09,1.0
185.13,156.05,1.0
187.72,156.64,1.0
182.49,155.04,1.0
184.59,155.62,1.0
186.02,155.21,1.0
186.69,155.52,1.0
184.52,154.24,1.0
184.66,155.39,1.0
186.98,154.93,1.0
186.23,156.65,1.0
190.38,115.05,1.0
185.99,111.87,1.0
189.11,113.14,1.0
192.44,112.58,1.0
187.88,109.18,1.0
192.08,111.13,1.0
190.47,113.82,1.0
190.72,115.4,1.0
187.52,118.08,1.0
190.0,113.47,1.0
-105.35,175.35,1.0
-107.51,179.82,1.0
-107.96,173.47,1.0
-108.76,175.41,1.0
-105.32,174.43,1.0
-108.39,176.48,1.0
-108.15,173.39,1.0
-109.01,174.34,1.0
-104.44,176.44,1.0
-104.52,174.03,1.0
-180.21,-135.62,1.0
-182.39,-136.17,1.0
-181.3,-138.59,1.0
-179.97,-133.82,1.0
-182.39,-134.25,1.0
-181.6,-136.52,1.0
-180.71,-137.31,1.0
-181.48,-137.34,1.0
-181.74,-138.81,1.0
-184.59,-137.86,1.0
-148.54,20.19,1.0
-143.58,16.38,1.0
-142.86,17.94,1.0
-145.0,20.29,1.0
-148.03,18.3,1.0
-145.32,17.75,1.0
-147.45,18.36,1.0
-146.91,18.34,1.0
-149.02,19.19,1.0
-146.55,19.41,1.0
142.52,-47.99,1.0
143.67,-48.35,1.0
146.67,-48.06,1.0
142.92,-45.59,1.0
144.15,-47.54,1.0
148.57,-46.26,1.0
144.51,-42.2,1.0
147.6,-43.35,1.0
142.11,-45.81,1.0
142.6,-50.84,1.0
-87.85,-215.57,1.0
-86.61,-218.22,1.0
-84.3,-216.41,1.0
-87.62,-215.91,1.0
-85.76,-215.66,1.0
-83.62,-214.68,1.0
-84.8,-219.68,1.0
-85.85,-216.79,1.0
-83.92,-216.33,1.0
-84.68,-218.36,1.0
90.06,-4.66,1.0
93.58,-1.95,1.0
94.87,-2.03,1.0
93.93,-4.8,1.0
91.22,-2.05,1.0
94.82,-2.64,1.0
91.89,-3.91,1.0
95.06,-6.36,1.0
93.67,0.19,1.0
87.23,-4.47,1.0
136.42,-32.9,1.0
131.75,-31.52,1.0
133.66,-29.25,1.0
130.3,-30.2,1.0
132.15,-32.33,1.0
130.89,-32.5,1.0
134.99,-31.38,1.0
133.72,-30.1,1.0
131.25,-31.12,1.0
128.28,-33.39,1.0
-62.13,-176.6,1.0
-61.92,-171.16,1.0
-61.28,-173.63,1.0
-59.01,-172.25,1.0
-57.95,-173.79,1.0
-61.96,-173.06,1.0
-65.02,-173.82,1.0
-62.11,-174.67,1.0
-63.31,-173.42,1.0
-59.7,-176.39,1.0
25.65,92.54,1.0
21.88,94.49,1.0
26.98,92.11,1.0
23.65,93.23,1.0
25.45,94.34,1.0
27.7,97.75,1.0
25.89,92.93,1.0
25.13,95.7,1.0
25.86,94.35,1.0
30.0,91.78,1.0
-69.39,88.01,1.0
-66.39,87.81,1.0
-68.59,87.05,1.0
-69.15,93.59,1.0
-64.84,88.5,1.0
-69.06,87.44,1.0
-66.13,87.85,1.0
-69.69,87.51,1.0
-67.58,89.85,1.0
-65.21,88.91,1.0
-86.54,139.67,1.0
-84.77,140.3,1.0
-87.78,138.81,1.0
-85.3,145.45,1.0
-87.97,136.64,1.0
-86.96,139.76,1.0
-84.43,137.25,1.0
-86.96,141.08,1.0
-86.32,141.52,1.0
-88.59,143.0,1.0
98.85,66.23,1.0
97.43,70.41,1.0
96.54,66.93,1.0
99.59,63.5,1.0
99.06,65.81,1.0
96.7,68.5,1.0
97.16,68.86,1.0
96.32,65.35,1.0
100.68,65.28,1.0
97.16,71.36,1.0
-97.65,-120.85,1.0
-95.25,-124.09,1.0
-94.92,-122.86,1.0
-96.55,-122.08,1.0
-96.59,-120.44,1.0
-95.45,-126.32,1.0
-92.31,-124.52,1.0
-98.53,-121.11,1.0
-95.76,-125.14,1.0
-93.06,-123.93,1.0
-116.52,133.14,1.0
-115.16,133.31,1.0
-117.82,136.01,1.0
-116.46,136.63,1.0
-117.89,132.62,1.0
-118.22,139.42,1.0
-118.3,138.64,1.0
-117.8,134.96,1.0
-119.01,136.26,1.0
-119.23,135.69,1.0
-77.49,-12.82,1.0
-76.0,-16.83,1.0
-80.23,-16.17,1.0
-74.21,-9.97,1.0
-78.58,-9.25,1.0
-74.94,-15.17,1.0
-75.25,-10.25,1.0
-78.21,-12.58,1.0
-75.85,-9.82,1.0
-79.01,-11.1,1.0
153.15,-162.83,1.0
154.91,-166.3,1.0
159.4,-169.38,1.0
156.31,-167.39,1.0
158.16,-166.98,1.0
154.49,-165.69,1.0
158.55,-167.34,1.0
153.82,-167.92,1.0
155.99,-167.37,1.0
151.42,-165.95,1.0
-108.48,33.0,1.0
-103.32,36.12,1.0
-109.55,35.88,1.0
-107.42,35.42,1.0
-108.26,33.05,1.0
-109.39,31.49,1.0
-108.36,36.9,1.0
-108.11,34.11,1.0
-105.03,34.81,1.0
-107.87,35.16,1.0
-150.51,95.81,1.0
-150.21,97.14,1.0
-150.38,98.16,1.0
-150.62,95.21,1.0
-153.73,98.26,1.0
-150.57,94.34,1.0
-151.13,101.81,1.0
-153.5,93.74,1.0
-149.5,95.37,1.0
-149.13,96.18,1.0
-160.68,-174.26,1.0
-158.04,-174.7,1.0
-160.34,-172.72,1.0
-163.46,-175.1,1.0
-158.62,-174.22,1.0
-161.64,-176.7,1.0
-163.05,-174.04,1.0
-163.04,-175.39,1.0
-161.13,-173.35,1.0
-160.28,-174.07,1.0
-123.46,-187.61,1.0
-125.43,-183.78,1.0
-122.94,-184.35,1.0
-124.03,-184.74,1.0
-124.65,-183.26,1.0
-122.35,-187.77,1.0
-123.69,-182.19,1.0
-126.83,-188.27,1.0
-124.22,-184.09,1.0
-121.58,-186.78,1.0
52.78,-147.64,1.0
53.84,-150.25,1.0
55.78,-146.09,1.0
54.63,-147.12,1.0
54.36,-146.65,1.0
55.32,-145.19,1.0
56.91,-145.92,1.0
50.26,-145.38,1.0
53.49,-145.59,1.0
54.46,-146.56,1.0
-48.73,-95.37,1.0
-56.55,-95.96,1.0
-51.41,-91.66,1.0
-48.77,-93.54,1.0
-47.98,-98.84,1.0
-48.68,-95.78,1.0
-47.33,-95.91,1.0
-53.08,-93.2,1.0
-48.29,-96.36,1.0
-46.97,-94.44,1.0
-102.99,-145.23,1.0
-99.07,-140.49,1.0
-102.69,-139.66,1.0
-99.04,-144.63,1.0
-94.65,-139.9,1.0
-103.8,-142.62,1.0
-104.49,-139.18,1.0
-100.05,-141.19,1.0
-99.71,-140.59,1.0
-99.23,-140.74,1.0
-213.53,80.71,1.0
-212.16,77.6,1.0
-210.41,78.93,1.0
-212.5,78.29,1.0
-209.96,80.96,1.0
-209.3,76.99,1.0
-215.5,78.26,1.0
-209.15,79.08,1.0
-207.6,80.99,1.0
-208.52,77.79,1.0
-63.29,172.61,1.0
-66.8,173.88,1.0
-66.9,172.35,1.0
-69.08,170.42,1.0
-70.65,173.56,1.0
-66.28,170.07,1.0
-64.64,170.53,1.0
-66.86,172.35,1.0
-68.28,172.65,1.0
-67.59,173.58,1.0
-23.82,36.59,1.0
-22.49,38.59,1.0
-19.9,37.3,1.0
-20.8,39.69,1.0
-21.49,37.28,1.0
-26.79,36.68,1.0
-21.77,32.5,1.0
-23.92,35.64,1.0
-19.65,33.86,1.0
-22.08,40.36,1.0
42.59,-173.44,1.0
42.94,-175.93,1.0
43.9,-174.34,1.0
45.58,-172.25,1.0
42.96,-175.17,1.0
42.26,-174.34,1.0
44.3,-175.61,1.0
43.14,-176.98,1.0
45.71,-172.15,1.0
41.91,-172.18,1.0
-144.7,126.3,1.0
-143.79,126.39,1.0
-139.53,125.79,1.0
-144.52,127.36,1.0
-138.79,126.86,1.0
-144.74,129.97,1.0
-138.94,129.6,1.0
-143.57,130.75,1.0
-142.9,124.73,1.0
-141.09,126.21,1.0
-67.12,-31.64,1.0
-70.23,-29.19,1.0
-68.72,-32.25,1.0
-66.35,-28.56,1.0
-70.03,-28.75,1.0
-67.53,-31.11,1.0
-64.62,-33.2,1.0
-65.76,-29.87,1.0
-67.64,-30.18,1.0
-71.88,-30.29,1.0
190.27,-223.34,1.0
190.91,-218.58,1.0
190.69,-223.85,1.0
188.96,-218.47,1.0
196.38,-220.53,1.0
190.77,-221.8,1.0
190.17,-222.51,1.0
192.05,-221.03,1.0
190.27,-220.94,1.0
193.71,-218.49,1.0
-40.28,-7.89,1.0
-44.17,-7.92,1.0
-38.79,-11.62,1.0
-41.07,-9.09,1.0
-42.09,-9.46,1.0
-41.77,-7.66,1.0
-42.27,-8.59,1.0
-37.35,-14.68,1.0
-40.75,-12.16,1.0
-39.34,-6.97,1.0
95.63,-4.46,1.0
95.22,-6.58,1.0
100.78,-7.69,1.0
93.24,-4.3,1.0
97.14,-4.75,1.0
94.58,-10.67,1.0
97.4,-6.36,1.0
101.99,-6.41,1.0
97.23,-2.71,1.0
101.46,-0.68,1.0
124.08,17.01,1.0
124.4,17.28,1.0
127.17,15.86,1.0
121.85,19.34,1.0
125.64,17.51,1.0
122.75,17.23,1.0
122.53,14.86,1.0
122.84,12.56,1.0
120.9,15.87,1.0
122.07,18.65,1.0
101.19,202.08,1.0
106.45,199.38,1.0
105.58,198.13,1.0
102.2,198.23,1.0
