index,x0,x1,weight,rho,delta,nh,isSeed,clusterId
259,-93.3,186.85,1,16,10.3209,74,0,-1
260,-175.82,128.34,1,13,3.79526,897,0,-1
261,-11.38,188.47,1,8.5,2.08002,642,0,-1
262,10.73,-174.83,1,16,2.4074,714,0,-1
263,93.81,-205.87,1,16,2.4566,178,0,-1
264,-54.21,207.5,1,13,3.28203,73,0,-1
265,-77.84,24.38,1,11,7.94566,510,0,-1
266,104.06,-199.35,1,14,3.40732,580,0,-1
267,66.86,56.37,1,8,8.15135,587,0,-1
268,-66.86,19.09,1,12.5,999,-1,0,-1
269,222.38,28.52,1,8,6.71897,504,0,-1
270,-53.52,-61.02,1,13.5,14.5946,138,0,-1
271,71.12,-3.21,1,11.5,0.720692,635,0,-1
272,76.69,7.26,1,10.5,5.89788,247,0,-1
273,61.85,-184.56,1,9,9.80984,281,0,-1
274,-212.92,-10.63,1,11,2.45155,440,0,-1
275,-31.82,-102.86,1,11,3.17158,386,0,-1
276,-57.41,-22.83,1,9.5,3.2596,534,0,-1
277,-144.94,137.55,1,9,3.02299,831,0,-1
278,-62.16,-29.07,1,13,8.07089,289,0,-1
279,-196.34,66.35,1,8.5,3.29109,573,0,-1
280,175.15,-107.9,1,9.5,6.22322,929,0,-1
281,66.04,-193.43,1,13,1.7854,379,0,-1
282,97.51,-209.3,1,17,8.19883,692,0,-1
283,-178.42,90.8,1,12.5,2.96043,422,0,-1
284,48.41,-195.26,1,13.5,10.4431,821,0,-1
285,65.32,2.97,1,12,1.96698,143,0,-1
286,-105.4,180.62,1,13.5,2.78404,630,0,-1
287,-209.9,21.74,1,10,0.5413,871,0,-1
288,26.04,-210.22,1,9.5,3.42313,684,0,-1
289,-57.69,-35.79,1,15,999,-1,0,-1
290,-64.92,197.97,1,16,10.7698,670,0,-1
291,-40.71,204.38,1,11.5,6.18596,230,0,-1
292,-21.66,-127.21,1,10,3.98901,733,0,-1
293,-27.11,-103.14,1,11,4.92686,386,0,-1
294,70.03,31.81,1,9.5,1.61929,781,0,-1
295,174.92,-99.12,1,7,8.78301,280,0,-1
296,-62.98,4.02,1,9.5,5.78662,786,0,-1
297,91.78,-201.44,1,16,4.2707,178,0,-1
298,-96.57,205.5,1,11,5.88392,850,0,-1
299,150.39,-145.64,1,8.5,3.136,480,0,-1
300,146.36,-184.91,1,11,1.40064,903,0,-1
301,-38.16,188.24,1,11.5,2.5528,324,0,-1
302,217.93,-45.26,1,9.5,6.51282,492,0,-1
303,-57.9,-55.25,1,13,6.33746,617,0,-1
304,70.13,-70.81,1,7.5,4.14586,592,0,-1
305,-8.71,172.59,1,14,4.37378,847,0,-1
306,29.21,-203.33,1,12.5,2.0966,954,0,-1
307,16.16,-191.55,1,13,3.42252,457,0,-1
308,59.26,74.74,1,12.5,6.14056,24,0,-1
309,-28.69,-144.15,1,10,9.11299,78,0,-1
310,-89.34,215.03,1,9,8.08297,55,0,-1
311,-62.55,-19.04,1,10,5.65354,806,0,-1
312,192.44,-124.97,1,12,4.40403,110,0,-1
313,2.92,-168.16,1,14.5,3.19781,564,0,-1
314,59.57,-183.43,1,8,2.54466,273,0,-1
315,159.92,-118.72,1,7,10.5619,187,0,-1
316,166.07,-130,1,11,7.82127,762,0,-1
317,-5.23,168.45,1,13,2.6679,554,0,-1
318,211.42,-0.05,1,9.5,5.5978,659,0,-1
319,-131.64,155.87,1,11,9.06782,614,0,-1
320,87.83,-212.39,1,14.5,2.24287,515,0,-1
321,125.81,-182.53,1,14.5,7.12374,749,0,-1
322,-142.24,164.08,1,14.5,7.44948,614,0,-1
323,48.37,99.96,1,8.5,3.6316,19,0,-1
324,-40.24,189.72,1,12,4.60053,572,0,-1
325,204.58,19.25,1,7,8.79255,816,0,-1
326,130.34,-204.04,1,10.5,6.61272,423,0,-1
327,-3.31,-161.78,1,15,6.62027,604,0,-1
328,4.39,161.44,1,12,2.94727,253,0,-1
329,-209.42,49.32,1,8.5,5.32211,168,0,-1
330,-34.71,176.5,1,9.5,10.895,745,0,-1
331,56.17,-175.18,1,4,7.83695,231,0,-1
332,31.58,94.85,1,8.5,2.2129,601,0,-1
333,-182.65,85.95,1,12.5,4.64884,248,0,-1
334,-203.51,53.58,1,9,10.2259,168,0,-1
335,222.77,48.62,1,8,2.11766,389,0,-1
336,-62.18,-3.57,1,8.5,6.44426,786,0,-1
337,30.99,121.76,1,13.5,7.31475,182,0,-1
338,79.95,-201.64,1,16.5,7.1252,516,0,-1
339,75.31,-13.56,1,8.5,5.52935,61,0,-1
340,19.75,122.13,1,11.5,3.21138,433,0,-1
341,82.23,-197.88,1,15,1.24486,902,0,-1
342,-71.73,-44.45,1,11.5,5.49084,501,0,-1
343,69.29,23.24,1,10,3.47023,726,0,-1
344,61.15,-207.04,1,13,3.63892,153,0,-1
345,-100.33,199.33,1,14,1.65027,850,0,-1
346,-157.73,160.32,1,10.5,2.53314,638,0,-1
347,63.08,-41.36,1,8,11.6756,895,0,-1
348,62.1,-197.62,1,14.5,4.37658,379,0,-1
349,-81.63,190.45,1,14.5,2.05295,125,0,-1
350,-215.27,-90.45,1,4,9.18197,620,0,-1
351,-214.79,43.98,1,6.5,7.05595,168,0,-1
352,77.77,-37.47,1,10,3.74286,895,0,-1
353,-140.72,176.16,1,10.5,2.96061,577,0,-1
354,143.06,-142.07,1,8,8.15314,299,0,-1
355,49.35,63.59,1,12,1.74977,210,0,-1
356,152.16,-154.79,1,12.5,12.542,740,0,-1
357,-62.92,215.37,1,10.5,4.0694,880,0,-1
358,6.3,185.34,1,7,12.1309,668,0,-1
359,209.13,-60.56,1,12.5,3.62002,655,0,-1
360,5.86,124.13,1,8,9.49753,887,0,-1
361,-57.04,189.98,1,12,2.26417,774,0,-1
362,-218.83,19.79,1,9,8.61348,871,0,-1
363,224.14,78.69,1,2.5,13.8933,721,0,-1
364,-214,-42.21,1,7.5,4.94453,842,0,-1
365,-230,-43.41,1,4,7.89172,38,0,-1
366,47.76,64.84,1,12,2.2343,210,0,-1
367,53.87,94.68,1,7,7.6242,323,0,-1
368,131.82,-206.59,1,9.5,2.94838,326,0,-1
369,-74.53,-26.04,1,10.5,9.21712,735,0,-1
370,22.3,131.98,1,14,1.87523,961,0,-1
371,-6.01,159.1,1,14.5,7.46545,458,0,-1
372,3.14,139.27,1,10.5,7.11283,159,0,-1
373,217.14,7.73,1,10.5,4.94676,804,0,-1
374,189.09,-126,1,11.5,3.50477,312,0,-1
375,193.39,-92.34,1,11,1.46154,748,0,-1
376,150.03,-176.99,1,10.5,6.26294,616,0,-1
377,-212.89,-3.77,1,11.5,9.95836,782,0,-1
378,-39.95,-118.14,1,10.5,1.2184,195,0,-1
379,65.74,-195.19,1,14.5,7.88479,147,0,-1
380,-56.31,-42.88,1,13,2.45247,106,0,-1
381,224.34,9.35,1,11,10.7561,520,0,-1
382,-161.1,149.74,1,8.5,5.36079,777,0,-1
383,-155.9,145.68,1,13,11.7225,493,0,-1
384,225.3,-9.11,1,8.5,3.81782,395,0,-1
385,217.74,-17.92,1,10,5.41,649,0,-1
386,-31.15,-105.96,1,11.5,4.06054,752,0,-1
387,120.72,-181.91,1,13.5,5.12762,321,0,-1
388,-41.86,185.39,1,12,8.92962,572,0,-1
389,222.95,46.51,1,8.5,7.83967,232,0,-1
390,-10.15,184.82,1,9,2.73544,729,0,-1
391,-202.16,25.63,1,12,999,-1,0,-1
392,-171.91,109.8,1,14,5.48693,497,0,-1
393,-223.52,-30.17,1,8,3.89956,593,0,-1
394,-165.82,124.36,1,12,2.06864,419,0,-1
395,221.51,-9.57,1,9,9.16162,385,0,-1
396,-100.56,164.72,1,7.5,11.0756,719,0,-1
397,-8.48,160.82,1,13,3.00987,371,0,-1
398,230,8.11,1,6.5,5.19456,173,0,-1
399,-204.42,-81.99,1,5.5,12.6416,783,0,-1
400,50.41,41.53,1,7,5.74777,585,0,-1
401,153.99,-141.69,1,9,2.48455,434,0,-1
402,30.02,103.26,1,10,1.24145,37,0,-1
403,-50.8,-47.05,1,10.5,4.77436,867,0,-1
404,69.57,-23.53,1,8.5,5.65,466,0,-1
405,209.62,-51.98,1,13.5,26.2956,526,0,-1
406,42.74,127.37,1,6.5,6.13394,588,0,-1
407,110.22,-194.35,1,13,3.78414,557,0,-1
408,193.1,-130.93,1,9.5,5.99642,312,0,-1
409,-35.08,211.47,1,8,3.74477,222,0,-1
410,-142.64,157.56,1,14,2.10304,759,0,-1
411,-14.27,-172.56,1,9,4.27376,244,0,-1
412,84.28,-211.87,1,14.5,4.02618,516,0,-1
413,-226.21,-12.17,1,8,3.47705,800,0,-1
414,-212.39,-7.88,1,11,4.1403,377,0,-1
415,217.91,55.77,1,7.5,1.65946,683,0,-1
416,203.66,-67.96,1,13,10.4298,526,0,-1
417,213.79,-89.88,1,5.5,10.4273,760,0,-1
418,-63.51,217.35,1,9,2.06605,357,0,-1
419,-166.59,126.28,1,12,3.80573,706,0,-1
420,-194.82,21.36,1,11.5,8.49167,391,0,-1
421,-211.73,33.14,1,11,1.7996,67,0,-1
422,-181.38,90.75,1,14,3.41989,535,0,-1
423,132.5,-197.79,1,12,5.06379,473,0,-1
424,59.69,31.55,1,10.5,6.60885,517,0,-1
425,71.5,-64.69,1,7.5,2.48501,592,0,-1
426,-7.77,-181.68,1,11,4.49658,724,0,-1
427,-123.57,170.44,1,10.5,4.4674,756,0,-1
428,218.89,21.78,1,10,5.14596,520,0,-1
429,-114.92,172.64,1,13,6.3749,719,0,-1
430,-187.77,81,1,14,10.4442,535,0,-1
431,-20.18,172.58,1,13.5,1.97649,474,0,-1
432,-70.72,3.44,1,9,3.4271,645,0,-1
433,21.23,124.98,1,12.5,5.35213,182,0,-1
434,155,-139.42,1,9,8.98159,235,0,-1
435,-35.29,214.53,1,6,3.06719,409,0,-1
436,119.29,-199.01,1,16,18.3107,580,0,-1
437,-17.33,160.7,1,11,1.81026,870,0,-1
438,-110.12,196.6,1,13,7.7311,708,0,-1
439,-51.2,-76.45,1,9,10.3808,101,0,-1
440,-215.18,-11.58,1,11,4.11458,773,0,-1
441,13.98,-178.33,1,15.5,4.77624,262,0,-1
442,-78.97,-32.53,1,6.5,4.5637,537,0,-1
443,-65.3,189.27,1,14,4.31344,968,0,-1
444,95.88,-180.79,1,5,13.9674,445,0,-1
445,108.3,-187.18,1,11,6.32182,723,0,-1
446,-191.65,52.77,1,8.5,9.63572,86,0,-1
447,87.96,-221.36,1,9.5,5.60675,765,0,-1
448,216.79,53.13,1,7.5,1.57064,1,0,-1
449,-151.73,155.82,1,12.5,6.16027,493,0,-1
450,52.06,74.43,1,12.5,3.85379,546,0,-1
451,-198.9,70.47,1,9.5,2.15244,650,0,-1
452,7.82,153.64,1,13,4.22481,785,0,-1
453,42.15,104.98,1,10,7.19269,702,0,-1
454,-58.19,-19.87,1,9,3.06104,276,0,-1
455,-65.88,10.99,1,10.5,3.32024,189,0,-1
456,55.64,-214.23,1,13,0.27313,619,0,-1
457,18.6,-189.15,1,13,2.27035,90,0,-1
458,1.36,157.91,1,14.5,20.2457,644,0,-1
459,-18.35,-161.31,1,10.5,9.7305,647,0,-1
460,-22.85,200.61,1,10,12.5811,186,0,-1
461,114.81,-221.82,1,6,2.93865,879,0,-1
462,75.22,0.11,1,11,5.05072,635,0,-1
463,31.02,-209.84,1,10.5,5.84072,184,0,-1
464,-138.59,147.79,1,11.5,7.16448,613,0,-1
465,-218.34,-72.87,1,7.5,1.24338,485,0,-1
466,75.17,-22.78,1,9.5,13.233,479,0,-1
467,183.31,-134.93,1,12.5,5.09434,36,0,-1
468,-30.57,-139.04,1,9,5.44486,309,0,-1
469,-75.33,51.12,1,8,10.5841,96,0,-1
470,208.6,-65.22,1,12.5,5.59974,655,0,-1
471,197.6,-66.65,1,11.5,1.2728,555,0,-1
472,-51.23,191.95,1,13.5,7.15101,116,0,-1
473,127.54,-196.77,1,13.5,2.80179,16,0,-1
474,-18.31,173.22,1,13.5,8.33665,847,0,-1
475,-183.16,105.34,1,15,1.97062,662,0,-1
476,137.47,-198.28,1,11.5,4.9941,423,0,-1
477,-136.62,145.19,1,9.5,3.26203,464,0,-1
478,-34.99,152.56,1,3.5,10.1127,669,0,-1
479,66.62,-12.68,1,11,5.74217,576,0,-1
480,152.36,-148.08,1,9.5,5.1304,532,0,-1
481,-81.36,200.4,1,15,11.3091,74,0,-1
482,38.33,-208.46,1,13,4.25029,10,0,-1
483,199.92,-106.52,1,9,4.54569,54,0,-1
484,-140.55,165.48,1,13.5,2.19456,322,0,-1
485,-219.56,-73.11,1,7.5,6.47791,783,0,-1
486,8.44,-160.4,1,12.5,6.34607,94,0,-1
487,146.57,-157.77,1,11.5,3.94569,696,0,-1
488,-179.65,123.56,1,13.5,1.67598,811,0,-1
489,-195.17,37.78,1,9,1.22148,584,0,-1
490,-25.35,-107.3,1,10.5,1.30176,26,0,-1
491,78.04,-51.33,1,10,5.36393,704,0,-1
492,211.8,-47.46,1,12.5,5.01825,405,0,-1
493,-146.46,152.63,1,13.5,2.17955,613,0,-1
494,-24.07,-171.14,1,5.5,9.90234,411,0,-1
495,90.11,-194.28,1,13,4.19529,46,0,-1
496,-27.18,-91.6,1,7,3.49182,9,0,-1
497,-170.49,115.1,1,14,3.59736,812,0,-1
498,-165.92,134.17,1,14,16.0769,812,0,-1
