index,x0,x1,weight,rho,delta,nh,isSeed,clusterId
336,-68.87,4.1,1,10,9.42845,149,0,0
337,-46.76,45.51,1,19.5,3.26535,474,0,2
338,-38.08,-45.51,1,10.5,9.33266,611,0,5
339,-90.23,135.38,1,17.5,3.29311,683,0,4
340,104.88,-59.1,1,23,8.37734,895,0,3
341,181.24,-166.28,1,17,3.50994,411,0,1
342,-45.69,79.5,1,24,2.26921,521,0,2
343,137.57,-104.61,1,30,2.82285,763,0,3
344,-84.51,105.99,1,29.5,1.64149,684,0,4
345,147.7,-95.77,1,26.5,2.82453,559,0,3
346,220.18,-191.47,1,5,9.74663,682,0,1
347,-120.49,138.75,1,11.5,10.8034,143,0,4
348,122.3,-83.36,1,29.5,4.16415,827,0,3
349,129.86,-102.86,1,26.5,3.16589,172,0,3
350,-127.89,30.7,1,15,0.54589,818,0,0
351,-71.55,71,1,20,3.55355,622,0,2
352,-67.27,88.31,1,28,4.94327,756,0,2
353,112.3,-75.99,1,27.5,2.31041,584,0,3
354,-26.05,33.52,1,18,0.564625,601,0,2
355,-16.38,-62.49,1,2,15.1549,196,0,5
356,138.05,-97.24,1,31.5,3.22606,961,0,3
357,-56.55,-49.16,1,22.5,1.43544,522,0,5
358,-37.38,78.89,1,18,4.12633,226,0,2
359,-39.68,93.56,1,11.5,2.76631,381,0,2
360,-147.35,87.05,1,7,4.84517,852,0,0
361,-93.71,108.33,1,27,3.35626,238,0,4
362,134.92,-78.3,1,20.5,3.92474,71,0,3
363,-32.37,50.63,1,24,2.11123,240,0,2
364,-75.74,67.49,1,13.5,5.46591,351,0,2
365,-99.44,1.93,1,30,4.21011,315,0,0
366,-108.63,-12.24,1,15.5,3.16635,805,0,0
367,0.15,25.38,1,9.5,7.82537,407,0,2
368,-106.7,160.49,1,9,2.68778,147,0,4
369,194.17,-184.41,1,13,1.70602,841,0,1
370,-118.07,24.64,1,21.5,1.60879,507,0,0
371,-75.32,-29.2,1,28,2.67855,316,0,5
372,-83.69,116.62,1,32,2.92838,644,0,4
373,-56.18,92.37,1,25,2.15103,676,0,2
374,150.38,-105.59,1,27,1.6179,450,0,3
375,-64.7,91.66,1,27,2.99313,185,0,2
376,-96.16,93.36,1,15,5.83473,213,0,4
377,-139.37,38.78,1,12.5,6.54541,390,0,0
378,-119.86,150.3,1,11,1.29244,620,0,4
379,86.98,-25.06,1,13.5,2.96502,459,0,3
380,-52.72,-29.47,1,17,3.35257,162,0,5
381,-42.43,93.26,1,15,9.97246,806,0,2
382,-106.2,155.23,1,11,4.46722,331,0,4
383,-40.04,41.73,1,21.5,6.64488,141,0,2
384,134.45,-93.38,1,31.5,2.11654,619,0,3
385,148.86,-114.55,1,27,0.795107,834,0,3
386,-59.64,91.03,1,29.5,1.42341,771,0,2
387,-67.03,76.77,1,27.5,1.05773,890,0,2
388,-120.7,151.33,1,11.5,0.39812,620,0,4
389,193.89,-164.68,1,16.5,5.02005,719,0,1
390,-134.57,43.23,1,15.5,4.43499,790,0,0
391,183.6,-123.58,1,8.5,7.29458,777,0,1
392,-94.96,-8.25,1,30,3.71953,47,0,0
393,-129.27,164.25,1,7.5,6.31096,583,0,4
394,101.61,-57.75,1,22,2.86472,717,0,3
395,104.24,-46.58,1,16,6.63509,551,0,3
396,-158.77,95.63,1,7.5,6.0782,399,0,0
397,-80.07,1.51,1,17.5,3.22374,581,0,0
398,134.52,-89.42,1,32,5.89542,619,0,3
399,-159.24,89.57,1,8,6.4307,472,0,0
400,-25.22,30.35,1,17,3.27686,354,0,2
401,185.22,-134.41,1,12.5,6.91654,479,0,1
402,-44.98,69.44,1,27,5.46795,665,0,2
403,-166.62,85.38,1,9,16.0359,852,0,0
404,116.11,-68.41,1,25,5.77389,651,0,3
405,122.98,-101.1,1,24.5,4.95826,919,0,3
406,-189.77,121.58,1,5.5,18.9602,703,0,0
407,-4.07,18.79,1,12,1.95369,38,0,2
408,-117.65,48.64,1,16.5,2.91606,285,0,0
409,-191,117.33,1,5,4.42441,406,0,0
410,130.69,-74.82,1,21.5,3.05786,71,0,3
411,183.53,-163.62,1,18,5.80788,715,0,1
412,-59.63,-44.15,1,25,3.72539,121,0,5
413,-99.25,-9.98,1,26.5,4.2147,52,0,0
414,-20.78,41.03,1,17,1.8071,334,0,2
415,-113.91,119.1,1,12,4.84125,749,0,4
416,-54.6,54.46,1,19.5,3.06894,492,0,2
417,-89.85,114.63,1,29.5,2.36935,887,0,4
418,-72.81,-34.51,1,25.5,1.18596,309,0,5
419,-58.28,-70.58,1,12,2.88231,153,0,5
420,-91.67,113.44,1,27.5,2.17451,417,0,4
421,-49.87,41.46,1,13.5,2.36019,842,0,2
422,165.53,-137.56,1,27,2.59017,517,0,1
423,1.64,-6.67,1,6.5,5.93485,299,0,2
424,-38.8,-82.29,1,10.5,3.35841,156,0,5
425,203.28,-170.94,1,10.5,5.4222,935,0,1
426,-154.52,99.79,1,6.5,3.72413,83,0,0
427,93.99,-31.41,1,15,5.00692,431,0,3
428,-100,23.72,1,23,2.10059,12,0,0
429,-105.21,146.53,1,15.5,8.38062,143,0,4
430,128.41,-95.76,1,30,6.49199,384,0,3
431,92.06,-36.03,1,15.5,8.31241,515,0,3
432,-32.02,40.9,1,22,3.41341,599,0,2
433,139.86,-109.51,1,29.5,2.59679,643,0,3
434,147.63,-105.19,1,27.5,2.69982,861,0,3
435,-92.82,-27.9,1,20.5,6.17081,138,0,0
436,-123.88,28.98,1,20.5,6.04633,310,0,0
437,-172.67,230,1,1,20.3825,686,0,4
438,-90.86,146.01,1,11,7.41033,893,0,4
439,-88.56,151.68,1,7,6.11873,438,0,4
440,0.15,5.08,1,9.5,4.59949,867,0,2
441,119.22,-69.24,1,23,3.21885,404,0,3
442,-67.02,102.67,1,25,5.60181,160,0,4
443,-105.38,35.99,1,19,4.63997,655,0,0
444,173.03,-149.37,1,26,7.42781,99,0,1
445,100.44,-23.66,1,8.5,4.5293,485,0,3
446,-58.17,98.36,1,18,4.39669,63,0,2
447,-32.57,60.83,1,19,3.29219,594,0,2
448,-58.54,93.28,1,25.5,1.18271,62,0,2
449,167.19,-140.59,1,26.5,3.136,99,0,1
450,150.62,-103.99,1,27,3.22181,434,0,3
451,153.41,-138.52,1,22,0.707102,569,0,1
452,-38.16,12.38,1,5,14.5484,820,0,2
453,197.66,-189.18,1,9.5,4.75293,723,0,1
454,-80.72,95.21,1,26.5,3.29315,884,0,4
455,94.87,-44.25,1,17.5,1.5261,227,0,3
456,154.16,-111.44,1,26.5,3.19326,761,0,3
457,97.23,-50.44,1,18.5,2.80722,208,0,3
458,83.32,-20.83,1,12.5,2.15111,883,0,3
459,89.63,-26.39,1,14.5,6.64906,427,0,3
460,-68.71,-17.88,1,20,4.89826,53,0,0
461,81.96,-26.13,1,12.5,1.38928,154,0,3
462,106.15,-79.57,1,22,6.50643,566,0,3
463,-50.24,-53.49,1,19,5.42333,218,0,5
464,-98.8,8.87,1,27.5,0.475394,801,0,0
465,-136.03,192.39,1,5,11.0789,526,0,4
466,-90.35,-7.85,1,28,3.74899,329,0,0
467,31.59,-15.72,1,2,18.2946,857,0,2
468,124.39,-65.36,1,18.5,5.77499,523,0,3
469,144.94,-122.3,1,23.5,5.21852,679,0,3
470,-100.41,56.19,1,5.5,13.7013,662,0,0
471,-69.86,97.41,1,29,6.61184,757,0,4
472,-152.93,88.33,1,8,0.795104,555,0,0
473,-66.53,-35.79,1,27.5,0.35805,658,0,5
474,-45.24,48.4,1,20.5,3.75238,233,0,2
475,-161.91,66.52,1,5.5,4.12535,826,0,0
476,154.46,-128.1,1,25.5,1.37295,804,0,3
477,-117.95,34.04,1,22,6.59412,735,0,0
478,132.02,-120.39,1,14.5,6.21929,306,0,3
479,181.53,-140.26,1,18,4.39001,276,0,1
480,154.59,-120.03,1,27.5,12.083,743,0,3
481,-65.75,76.17,1,29.5,1.04293,706,0,2
482,118.51,-94.09,1,23.5,4.76122,570,0,3
483,-84.73,4.17,1,22,1.42636,556,0,0
484,108.35,-47.3,1,15,4.17259,395,0,3
485,96.25,-25.38,1,12.5,2.04831,891,0,3
486,40.13,55.53,1,2,19.9671,557,0,3
487,-42.36,78.47,1,20,1.0009,226,0,2
488,-69.67,-22.77,1,23,4.93301,571,0,5
489,-102.73,24.43,1,24,2.18296,12,0,0
490,-101.88,121.77,1,25.5,6.35132,540,0,4
491,-14.21,68.43,1,5,9.40613,692,0,2
492,-52.82,56.96,1,23,4.51876,6,0,2
493,137.07,-108.64,1,29.5,3.90713,643,0,3
494,-123.13,37.73,1,21.5,3.86757,310,0,0
495,174,-152.58,1,23.5,3.35336,444,0,1
496,-118.48,12.97,1,17.5,6.62687,839,0,0
497,-183.82,112.79,1,4.5,5.44737,859,0,0
498,173.6,-141.03,1,25,4.37778,151,0,1
499,-51.19,50.57,1,19.5,3.42615,286,0,2
500,177.5,-164.22,1,20,3.56856,3,0,1
501,-86.02,112.42,1,30,1.98728,644,0,4
502,-78.62,99.52,1,31,1.79011,884,0,4
503,150.54,-99.62,1,25,1.15974,648,0,3
504,-60.22,-13.55,1,11.5,9.49527,751,0,0
505,-71.52,106.45,1,27.5,2.94839,160,0,4
506,-103.24,-7.88,1,25,4.50889,413,0,0
507,-117.26,26.03,1,22.5,6.57475,260,0,0
508,-48.51,-76.13,1,12.5,2.23861,846,0,5
509,-52.68,36.63,1,9,5.58793,421,0,2
510,-54.23,79.47,1,32,3.63142,617,0,2
511,-78.47,-31.48,1,26,3.88856,371,0,5
512,-152.82,213.11,1,2.5,12.4612,740,0,4
513,135.09,-102.53,1,31.5,2.10953,763,0,3
