index,x0,x1,x2,weight,rho,delta,nh,isSeed,clusterId
52,-0.612726,0.814756,0.114483,1,36033,0.0187013,2001,0,0
53,-0.630591,0.781125,0.114483,1,36880,0.00876176,2003,0,0
54,-0.656943,0.70275,0.114483,1,37772.5,0.0169058,5605,0,0
55,-0.672485,0.725825,0.114483,1,36415.5,0.0082545,3805,0,0
56,-0.714645,0.701709,0.114483,1,36252,0.0252475,956,0,0
57,-0.758287,0.63088,0.114483,1,35605,0.00840558,6958,0,0
58,-0.815053,0.614515,0.114483,1,34219.5,0.0140545,5909,0,0
59,-0.81106,0.579708,0.114483,1,34476.5,0.0123902,2459,0,0
60,-0.830575,0.536512,0.114483,1,34202,0.0194494,2012,0,0
61,-0.855569,0.480961,0.114483,1,33733,0.0129145,3812,0,0
62,-0.848469,0.520658,0.114483,1,33767.5,0.0199401,2012,0,0
63,-0.851898,0.465958,0.114483,1,33870.5,0.0172333,3812,0,0
64,-0.927117,0.358654,0.114483,1,32008,0.0168115,5615,0,0
65,-0.908614,0.395654,0.114483,1,32441,0.0199126,2015,0,0
66,-0.921932,0.396848,0.114483,1,32079.5,0.0122398,2013,0,0
67,-0.901799,0.280871,0.114483,1,32737.5,0.0368391,5618,0,0
68,-1.01321,0.275708,0.114483,1,29232.5,0.0223027,5619,0,0
69,-0.950284,0.153963,0.114483,1,31021.5,0.021222,3970,0,0
70,-1.05649,0.186962,0.114483,1,27626,0.0387153,7720,0,0
71,-1.0112,0.127045,0.114483,1,28935.5,0.00754134,2471,0,0
72,-1.00891,0.113171,0.114483,1,28943.5,0.0122025,2471,0,0
73,-1.01089,-0.0343904,0.114483,1,27638,0.0351565,5474,0,0
74,-1.0143,0.0221788,0.114483,1,28086.5,0.0113773,2773,0,0
75,0.0584476,0.522107,0.114483,1,61933.5,0.0237552,975,0,0
76,-0.0392753,0.461158,0.114483,1,62192,0.0159248,3826,0,0
77,0.0242881,0.45008,0.114483,1,62921,0.0178493,11777,0,0
78,-0.00706858,0.383595,0.114483,1,63429.5,0.0230275,79,0,0
79,-0.0119599,0.361093,0.114483,1,63651.5,0.0115871,5929,0,0
80,0.0616641,0.240625,0.114483,1,65698,0.0231912,2032,0,0
81,0.0245085,0.243283,0.114483,1,65224,0.0133462,980,0,0
82,0.049058,0.247025,0.114483,1,65496,0.014138,80,0,0
83,0.0881531,0.207921,0.114483,1,66396.5,0.0254568,2783,0,0
84,0.129329,0.105025,0.114483,1,67706.5,0.0260746,4586,0,0
85,0.0760217,0.119345,0.114483,1,67032.5,0.0129793,2036,0,0
86,0.119954,0.0631203,0.114483,1,67957,0.0161558,3836,0,0
87,0.133855,-0.0337218,0.114483,1,68178.5,0.0115447,11787,0,0
88,0.204635,-0.0092065,0.114483,1,62815.5,0.034561,3988,0,0
89,0.184932,-0.110118,0.114483,1,57465.5,0.0102119,90,0,0
90,0.174775,-0.111177,0.114483,1,58767.5,0.012258,5940,0,0
91,0.222462,-0.0641284,0.114483,1,56974.5,0.0143088,11790,0,0
92,0.242424,-0.152821,0.114483,1,50502,0.00586299,93,0,0
93,0.236622,-0.151974,0.114483,1,50568,0.015078,5642,0,0
94,0.335028,-0.252274,0.114483,1,46450.5,0.007594,3845,0,0
95,0.365815,-0.218679,0.114483,1,47769,0.0153757,2045,0,0
96,0.360738,-0.303144,0.114483,1,45607,0.0165236,5946,0,0
97,0.403044,-0.212396,0.114483,1,48456.5,0.0243795,2046,0,0
98,0.434665,-0.35495,0.114483,1,43901.5,0.00917644,2799,0,0
99,0.437673,-0.378961,0.114483,1,43477,0.0241988,98,0,0
100,0.469217,-0.341833,0.114483,1,44864,0.0152146,2049,0,0
101,0.545613,-0.415884,0.114483,1,42814.5,0.0191993,2050,0,1
102,0.607553,-0.420207,0.114483,1,43826.5,0.00218029,103,0,1
103,0.609475,-0.421237,0.114483,1,43861,0.0249869,3853,0,1
104,0.67063,-0.41673,0.114483,1,44917,0.010478,2504,0,1
105,0.699605,-0.463252,0.114483,1,44218.5,0.014816,2805,0,1
106,0.732855,-0.450259,0.114483,1,44823,0.00810004,11806,0,1
107,0.764886,-0.474921,0.114483,1,44351,0.0206612,5955,0,1
108,0.832732,-0.490287,0.114483,1,44171.5,0.0211235,14358,0,1
109,0.94152,-0.507409,0.114483,1,41780,0.00428846,3860,0,1
110,0.866527,-0.524415,0.114483,1,41043.5,0.0188262,1008,0,1
111,0.970599,-0.557329,0.114483,1,40346.5,0.0139458,112,0,1
112,0.975995,-0.544469,0.114483,1,40735.5,0.0194069,4012,0,1
113,1.03947,-0.519337,0.114483,1,41346.5,0.0118172,3863,0,1
114,1.05081,-0.509015,0.114483,1,41528,0.0174181,2814,0,1
115,1.10268,-0.527184,0.114483,1,40854,0.0143075,2066,0,1
116,1.1363,-0.541185,0.114483,1,40235.5,0.00649867,1016,0,1
117,1.21944,-0.521947,0.114483,1,40096.5,0.0124985,1017,0,1
118,1.3239,-0.452945,0.114483,1,42760,0.0181287,120,0,1
119,1.29304,-0.47026,0.114483,1,42780.5,0.0152022,2069,0,1
120,1.32994,-0.435852,0.114483,1,42911,0.0226791,14370,0,1
121,1.33006,-0.395375,0.114483,1,45440.5,0.00839286,2521,0,1
122,1.45785,-0.334374,0.114483,1,43027,0.0196908,5674,0,1
123,1.492,-0.39411,0.114483,1,41507,0.0162585,11823,0,1
124,1.51184,-0.313813,0.114483,1,41959.5,0.0144057,1025,0,1
125,1.53257,-0.346154,0.114483,1,41075.5,0.0112192,5974,0,1
126,1.5772,-0.341063,0.114483,1,40009.5,0.0249494,4626,0,1
127,1.54171,-0.291791,0.114483,1,42894,0.022734,5676,0,1
128,1.67687,-0.278347,0.114483,1,39244.5,0.00254309,129,0,1
129,1.67503,-0.276589,0.114483,1,39306.5,0.00627767,5979,0,1
130,1.67812,-0.199077,0.114483,1,41071.5,0.0105402,1030,0,1
131,1.71093,-0.21129,0.114483,1,38904,0.00546225,7029,0,1
132,1.71819,-0.194321,0.114483,1,40022.5,0.0118077,7031,0,1
133,1.80443,-0.163552,0.114483,1,37754.5,0.0260515,2531,0,1
134,1.82934,-0.128917,0.114483,1,37168,0.0137538,3883,0,1
135,1.74716,-0.105583,0.114483,1,39770.5,0.0394047,2083,0,1
136,1.82648,-0.0552629,0.114483,1,37580,0.0160418,2534,0,1
137,1.95385,0.00648961,0.114483,1,34025.5,0.0136401,7037,0,1
138,1.88949,0.0195917,0.114483,1,35960,0.0147651,2088,0,1
139,1.89186,0.118996,0.114483,1,35947,0.0130582,3889,0,1
140,1.92738,0.0640297,0.114483,1,34869,0.0118413,1038,0,1
141,1.9657,0.208317,0.114483,1,33458.5,0.0166754,5692,0,1
142,1.92397,0.208914,0.114483,1,34721,0.029512,11843,0,1
143,1.90276,0.289278,0.114483,1,34874,0.0509919,1041,0,1
144,2.01059,0.299219,0.114483,1,31613.5,0.0134887,11845,0,1
145,1.95468,0.325428,0.114483,1,33196,0.0168994,7044,0,1
146,2.03561,0.329421,0.114483,1,30570,0.0123656,7046,0,1
147,2.03905,0.399006,0.114483,1,29906.5,0.00696057,5997,0,1
148,1.94398,0.431551,0.114483,1,32601.5,0.0441434,6898,0,1
149,2.0106,0.508854,0.114483,1,29835.5,0.00872915,2549,0,1
150,1.03692,0.0379229,0.0144283,1,65547,0.0230326,3151,0,1
151,1.00659,0.00520449,0.0144283,1,65492,0.0173262,14700,0,1
152,0.963341,0.0925447,0.0144283,1,66698,0.00463415,12302,0,1
153,0.949976,0.171394,0.0144283,1,67551.5,0.0167334,154,0,1
154,0.933316,0.17296,0.0144283,1,67695,0.0119804,2105,0,1
155,1.00133,0.216241,0.0144283,1,67428.5,0.0202603,3155,0,1
156,0.975425,0.280084,0.0144283,1,68218.5,0.0199882,458,0,1
157,0.908496,0.295426,0.0144283,1,68958.5,0.0145849,14707,0,1
158,0.940014,0.32861,0.0144283,1,68875,0.00833606,3158,0,1
159,0.894714,0.376131,0.0144283,1,69655,0.0149929,10060,0,1
160,0.919246,0.386686,0.0144283,1,69411.5,0.0149321,6159,0,1
161,0.949203,0.420429,0.0144283,1,69314,0.011233,14709,0,1
162,0.849785,0.444659,0.0144283,1,70290.5,0.0206614,1662,0,1
163,0.865667,0.556094,0.0144283,1,70306.5,0.0160295,9313,0,1
164,0.82924,0.499012,0.0144283,1,69468.5,0.0202758,12163,0,1
165,0.821703,0.586438,0.0144283,1,63775,0.00970122,6164,0,1
166,0.798997,0.604483,0.0144283,1,57646,0.0114257,14716,0,1
167,0.756269,0.647571,0.0144283,1,50862.5,0.0129333,3166,0,1
168,0.750317,0.700647,0.0144283,1,47423,0.0131582,14718,0,1
169,0.723646,0.726908,0.0144283,1,45001,0.0131537,2118,0,1
170,0.661367,0.71001,0.0144283,1,46342,0.0134087,3468,0,1
171,0.611594,0.798522,0.0144283,1,44182.5,0.0116929,6172,0,1
172,0.63186,0.816748,0.0144283,1,41804.5,0.0225749,12171,0,1
173,0.614596,0.845645,0.0144283,1,41304,0.0132806,6173,0,1
174,0.582399,0.890616,0.0144283,1,40750,0.0315731,2124,0,1
175,0.504685,0.855772,0.0144283,1,42891,0.0185826,14574,0,0
176,0.435757,0.884306,0.0144283,1,43245.5,0.0196884,475,0,0
177,0.454203,0.906993,0.0144283,1,41009.5,0.013253,3476,0,0
178,0.427777,0.934782,0.0144283,1,40783,0.0162138,3477,0,0
179,0.336097,0.936688,0.0144283,1,42286.5,0.0176128,3481,0,0
180,0.2833,0.946228,0.0144283,1,42704.5,0.00971472,181,0,0
181,0.278712,0.937665,0.0144283,1,42983.5,0.01178,2131,0,0
182,0.243066,0.98242,0.0144283,1,41750.5,0.0192895,2132,0,0
183,0.182834,0.975801,0.0144283,1,42158,0.00940244,12332,0,0
184,0.138061,1.03234,0.0144283,1,38662,0.0136344,14733,0,0
185,0.0853835,0.946376,0.0144283,1,43239.5,0.0447568,1684,0,0
186,0.0102805,1.00055,0.0144283,1,41341.5,0.017116,187,0,0
187,-0.00428514,0.991556,0.0144283,1,41581,0.0158591,3187,0,0
188,-0.0352071,0.984311,0.0144283,1,41651,0.0152209,14737,0,0
189,-0.126632,0.99143,0.0144283,1,40907.5,0.00805966,6189,0,0
190,-0.0985937,1.04072,0.0144283,1,38077,0.0176895,3489,0,0
191,-0.241656,0.985793,0.0144283,1,40013.5,0.0238121,6193,0,0
192,-0.201553,1.02821,0.0144283,1,37659.5,0.0233437,492,0,0
193,-0.206481,0.957262,0.0144283,1,41337,0.0213865,3492,0,0
194,-0.322736,0.954291,0.0144283,1,39907,0.014884,2144,0,0
195,-0.301268,0.943805,0.0144283,1,40522.5,0.0280716,1695,0,0
196,-0.350016,0.929718,0.0144283,1,39799.5,0.0120242,9345,0,0
197,-0.400366,0.914469,0.0144283,1,38971.5,0.0118658,14747,0,0
198,-0.452012,0.881237,0.0144283,1,39443,0.0205834,3497,0,0
199,-0.481385,0.855619,0.0144283,1,39000.5,0.0151523,1699,0,0
200,-0.525582,0.856419,0.0144283,1,37899,0.00731093,3500,0,0
201,-0.560026,0.85078,0.0144283,1,37160.5,0.00970072,6200,0,0
202,-0.609883,0.796632,0.0144283,1,37339,0.0210122,12203,0,0
203,-0.581811,0.80516,0.0144283,1,37181.5,0.0121802,2151,0,0
204,-0.627473,0.720714,0.0144283,1,37844,0.0336045,12353,0,0
205,-0.643106,0.726005,0.0144283,1,37374.5,0.0123017,9354,0,0
206,-0.671445,0.740945,0.0144283,1,36440,0.0181688,3505,0,0
207,-0.776644,0.686141,0.0144283,1,34932.5,0.010351,1706,0,0
208,-0.793242,0.582959,0.0144283,1,35204.5,0.0115006,6208,0,0
209,-0.8229,0.59844,0.0144283,1,34267,0.0143988,9360,0,0
210,-0.875714,0.563054,0.0144283,1,33051.5,0.0234693,1710,0,0
211,-0.847249,0.521136,0.0144283,1,34047.5,0.0182975,9362,0,0
212,-0.904237,0.509703,0.0144283,1,32412,0.01323,3511,0,0
213,-0.834472,0.434352,0.0144283,1,34708.5,0.0666655,9213,0,0
214,-0.94813,0.400704,0.0144283,1,31549.5,0.0196154,3215,0,0
215,-0.929778,0.354465,0.0144283,1,32118.5,0.0156899,2165,0,0
216,-0.959212,0.295509,0.0144283,1,31165,0.0127158,14917,0,0
217,-0.92635,0.298311,0.0144283,1,32207.5,0.013034,12367,0,0
218,-0.972693,0.26867,0.0144283,1,30773,0.0182486,9367,0,0
219,-1.01147,0.20585,0.0144283,1,29438.5,0.0294599,2168,0,0
220,-0.93977,0.153079,0.0144283,1,31463,0.0171799,1720,0,0
221,-1.07285,0.0958081,0.0144283,1,26688,0.0125012,12371,0,0
222,-0.992553,0.0837559,0.0144283,1,29506,0.031204,10123,0,0
223,-0.96247,0.0330343,0.0144283,1,30161.5,0.0215857,523,0,0
224,-1.05852,0.00233999,0.0144283,1,26240.5,0.0195153,14773,0,0
225,0.0211434,0.498158,0.0144283,1,62377,0.0145427,2175,0,0
226,-0.0339963,0.510324,0.0144283,1,61593,0.0205359,1725,0,0
227,0.0384675,0.40577,0.0144283,1,63710.5,0.0216005,228,0,0
228,0.0340508,0.384625,0.0144283,1,63905,0.0133514,3227,0,0
229,0.0166083,0.356462,0.0144283,1,64034,0.0207071,12228,0,0
230,0.0290874,0.264862,0.0144283,1,65108,0.0105758,2180,0,0
231,0.00965419,0.291066,0.0144283,1,64632,0.0182556,3231,0,0
232,0.0760241,0.23953,0.0144283,1,65936,0.0300515,6532,0,0
233,0.0420555,0.118436,0.0144283,1,66661.5,0.0218547,6233,0,0
234,0.0725582,0.0965872,0.0144283,1,67193,0.0124875,2184,0,0
235,0.115291,0.0646452,0.0144283,1,67972,0.0184867,3536,0,0
236,0.1242,0.0395788,0.0144283,1,68262,0.0214853,1736,0,0
237,0.11601,-0.0141717,0.0144283,1,68472,0.0261398,7437,0,0
238,0.191876,0.0209137,0.0144283,1,66422,0.0255579,14936,0,0
239,0.145134,-0.018444,0.0144283,1,68509.5,0.0259922,10888,0,0
240,0.196875,-0.060987,0.0144283,1,61875,0.0256094,14938,0,0
241,0.228376,-0.141515,0.0144283,1,52041.5,0.0131685,12391,0,0
242,0.297335,-0.211216,0.0144283,1,47170.5,0.0106022,10144,0,0
243,0.276125,-0.275273,0.0144283,1,45050,0.0271916,10894,0,0
244,0.324575,-0.239701,0.0144283,1,46891.5,0.00879061,14795,0,0
245,0.339607,-0.268417,0.0144283,1,46394,0.0201868,14796,0,0
246,0.435424,-0.299768,0.0144283,1,47377,0.0292178,14647,0,0
247,0.392583,-0.332254,0.0144283,1,43859,0.0175362,2198,0,0
248,0.41441,-0.318239,0.0144283,1,44592,0.0201423,548,0,0
249,0.508831,-0.328941,0.0144283,1,46154.5,0.0142967,2199,0,0
250,0.545583,-0.410118,0.0144283,1,43145,0.0147775,2201,0,1
251,0.546995,-0.386548,0.0144283,1,45690,0.00497848,12401,0,1
252,0.581853,-0.439112,0.0144283,1,43289,0.0155574,14801,0,1
253,0.656668,-0.459551,0.0144283,1,44127,0.0144266,12404,0,1
254,0.651036,-0.44484,0.0144283,1,44363.5,0.0128148,14803,0,1
255,0.716628,-0.457591,0.0144283,1,44839,0.00898616,14806,0,1
256,0.770724,-0.478145,0.0144283,1,44533.5,0.0178653,257,0,1
257,0.769603,-0.460315,0.0144283,1,45137,0.00689084,6257,0,1
258,0.803747,-0.464242,0.0144283,1,45138.5,0.0269188,3558,0,1
259,0.891664,-0.485702,0.0144283,1,44879.5,0.0113208,14809,0,1
260,0.88598,-0.518448,0.0144283,1,41610.5,0.00957468,3560,0,1
261,0.978201,-0.514137,0.0144283,1,41836.5,0.0200057,12261,0,1
262,0.981346,-0.534694,0.0144283,1,41274.5,0.00604294,2212,0,1
263,1.08652,-0.515682,0.0144283,1,41427,0.017755,9414,0,1
264,1.06632,-0.506451,0.0144283,1,41827,0.0148035,14965,0,1
265,1.17474,-0.506622,0.0144283,1,41160,0.0144517,2217,0,1
266,1.1463,-0.49931,0.0144283,1,43723.5,0.017557,14665,0,1
267,1.20942,-0.451651,0.0144283,1,44585.5,0.0183091,6267,0,1
268,1.25406,-0.467669,0.0144283,1,43699,0.0275479,3268,0,1
269,1.29207,-0.424115,0.0144283,1,44060.5,0.0200202,1769,0,1
270,1.30639,-0.419964,0.0144283,1,43812,0.00756182,3569,0,1
271,1.36279,-0.427945,0.0144283,1,42471.5,0.0191356,14969,0,1
272,1.40253,-0.367033,0.0144283,1,44221,0.0235715,7472,0,1
273,1.48182,-0.405161,0.0144283,1,40014,0.0146223,1773,0,1
274,1.47888,-0.327965,0.0144283,1,42749.5,0.0189689,9425,0,1
275,1.5218,-0.366295,0.0144283,1,41282,0.0191359,3275,0,1
276,1.55693,-0.351038,0.0144283,1,40502,0.0169187,6275,0,1
277,1.60632,-0.310909,0.0144283,1,39681.5,0.0178868,6278,0,1
278,1.60215,-0.272406,0.0144283,1,41630,0.0144163,9426,0,1
279,1.68583,-0.250341,0.0144283,1,39441,0.0185686,1779,0,1
280,1.7707,-0.235293,0.0144283,1,37275.5,0.0240852,12432,0,1
281,1.77881,-0.159812,0.0144283,1,38672.5,0.0123819,6281,0,1
282,1.74748,-0.188682,0.0144283,1,39407,0.013005,2232,0,1
283,1.78665,-0.185629,0.0144283,1,38291.5,0.0269817,281,0,1
284,1.79958,-0.129959,0.0144283,1,38229,0.0206193,584,0,1
285,1.8245,-0.0588031,0.0144283,1,37767.5,0.0161623,2233,0,1
286,1.8539,-0.0459031,0.0144283,1,36992,0.0160857,2235,0,1
287,1.87138,0.032433,0.0144283,1,36633,0.0190828,588,0,1
288,1.87845,0.0448605,0.0144283,1,36477.5,0.00479759,3587,0,1
289,1.99178,0.046695,0.0144283,1,33015.5,0.0266836,3288,0,1
290,1.94102,0.0948348,0.0144283,1,34595.5,0.016316,2239,0,1
291,1.91319,0.166766,0.0144283,1,35299,0.012717,14840,0,1
292,1.99588,0.266548,0.0144283,1,32456,0.0186188,12444,0,1
293,2.00506,0.221738,0.0144283,1,32396.5,0.0219886,6591,0,1
294,1.92511,0.235599,0.0144283,1,34795.5,0.0259526,9441,0,1
295,1.95699,0.379697,0.0144283,1,32867.5,0.0127848,3297,0,1
296,2.06268,0.38082,0.0144283,1,29435.5,0.029461,12297,0,1
297,1.95593,0.385011,0.0144283,1,32838.5,0.00541749,295,0,1
298,2.0721,0.355624,0.0144283,1,29302,0.0268999,296,0,1
299,2.03351,0.523113,0.0144283,1,28981,0.0212106,3598,0,1
300,0.969319,-0.0334264,-0.0248982,1,65285,0.0224354,12600,0,1
301,1.00021,0.0159219,-0.0248982,1,65667.5,0.00853455,10950,0,1
302,1.03121,0.0799701,-0.0248982,1,66066.5,0.010468,7051,0,1
303,0.952345,0.106023,-0.0248982,1,66919.5,0.0264209,10353,0,1
304,0.994905,0.192924,-0.0248982,1,67318.5,0.0200206,11404,0,1
305,0.935517,0.250822,-0.0248982,1,68381,0.0183052,10357,0,1
306,0.944587,0.228506,-0.0248982,1,68109,0.00985923,9456,0,1
307,0.94041,0.308155,-0.0248982,1,68715.5,0.0104227,4357,0,1
308,0.928751,0.319931,-0.0248982,1,68948.5,0.0122309,9008,0,1
309,0.890072,0.386751,-0.0248982,1,69779.5,0.0138456,10360,0,1
310,0.876282,0.436103,-0.0248982,1,70253.5,0.0169163,9612,0,1
311,0.886844,0.435567,-0.0248982,1,70141,0.0105754,310,0,1
312,0.849186,0.465122,-0.0248982,1,70426,0.0207401,8112,0,1
313,0.882732,0.499731,-0.0248982,1,70472.5,0.0196478,12612,0,1
314,0.893507,0.556618,-0.0248982,1,70560,0.0256209,10362,0,1
315,0.827595,0.572822,-0.0248982,1,65902,0.00998675,8113,0,1
316,0.797848,0.634426,-0.0248982,1,53856.5,0.0207669,6466,0,1
317,0.731711,0.634538,-0.0248982,1,51149,0.019582,10366,0,1
318,0.702631,0.683456,-0.0248982,1,48551,0.0149909,9018,0,1
319,0.68696,0.733618,-0.0248982,1,45149.5,0.00980903,10970,0,1
320,0.627678,0.721244,-0.0248982,1,46283,0.0258428,12620,0,1
321,0.620609,0.775147,-0.0248982,1,44739,0.0108973,11421,0,1
322,0.560952,0.820565,-0.0248982,1,42863.5,0.0162459,9023,0,1
323,0.53578,0.792877,-0.0248982,1,45554.5,0.0300902,9622,0,1
324,0.51214,0.859077,-0.0248982,1,42624,0.0217961,1524,0,1
325,0.481603,0.862626,-0.0248982,1,43065.5,0.00996199,9626,0,1
326,0.468238,0.906845,-0.0248982,1,40865.5,0.00808983,9627,0,0
327,0.383566,0.911267,-0.0248982,1,42130,0.0217007,10978,0,0
328,0.359778,0.91686,-0.0248982,1,42406.5,0.012288,10978,0,0
329,0.382128,0.930874,-0.0248982,1,41624,0.0120313,10379,0,0
330,0.286379,0.948358,-0.0248982,1,42573.5,0.0121812,11430,0,0
331,0.264391,0.967152,-0.0248982,1,42100.5,0.0168186,9030,0,0
332,0.242015,0.95865,-0.0248982,1,42461.5,0.0123799,11431,0,0
333,0.134944,0.998986,-0.0248982,1,41363.5,0.0138235,10384,0,0
334,0.196963,0.955708,-0.0248982,1,42776.5,0.0136441,10983,0,0
335,0.0340848,1.02043,-0.0248982,1,39163,0.0116937,2285,0,0
336,-0.000440106,0.949473,-0.0248982,1,43156.5,0.0211446,10986,0,0
337,0.0288977,1.03299,-0.0248982,1,38696.5,0.0135892,335,0,0
338,-0.0296482,0.973757,-0.0248982,1,42043.5,0.0231578,2288,0,0
339,-0.067064,1.01954,-0.0248982,1,38809.5,0.01813,10389,0,0
340,-0.117446,0.960135,-0.0248982,1,41959.5,0.0123759,7090,0,0
341,-0.227505,0.956228,-0.0248982,1,41149,0.0161527,8142,0,0
342,-0.238415,0.958035,-0.0248982,1,40919.5,0.0110585,341,0,0
343,-0.184643,0.963441,-0.0248982,1,41282,0.0137708,9641,0,0
344,-0.253199,0.922346,-0.0248982,1,41800.5,0.0154673,10392,0,0
345,-0.320556,0.963456,-0.0248982,1,39700,0.0192861,9494,0,0
346,-0.396366,0.929868,-0.0248982,1,38790.5,0.0136146,7097,0,0
347,-0.40066,0.902845,-0.0248982,1,40298,0.0117524,11446,0,0
348,-0.457347,0.896653,-0.0248982,1,39028,0.0104141,10397,0,0
349,-0.545284,0.862532,-0.0248982,1,37387,0.00997207,9649,0,0
350,-0.448372,0.841359,-0.0248982,1,40060.5,0.00772973,9498,0,0
351,-0.563748,0.807407,-0.0248982,1,37651.5,0.0225391,12201,0,0
352,-0.573459,0.859791,-0.0248982,1,36716,0.0215041,9500,0,0
353,-0.58307,0.805729,-0.0248982,1,37130.5,0.0106435,7101,0,0
354,-0.697806,0.776859,-0.0248982,1,35484,0.0232287,9504,0,0
355,-0.653931,0.679402,-0.0248982,1,38267,0.051078,1105,0,0
356,-0.748598,0.680734,-0.0248982,1,35652,0.0137487,9657,0,0
357,-0.726987,0.624773,-0.0248982,1,36817.5,0.0187465,10407,0,0
358,-0.773051,0.659881,-0.0248982,1,35216.5,0.0140712,9507,0,0
359,-0.788508,0.613936,-0.0248982,1,35113,0.0161965,12658,0,0
360,-0.840333,0.573906,-0.0248982,1,33939,0.0203361,11009,0,0
361,-0.86824,0.503326,-0.0248982,1,33519.5,0.0117533,11012,0,0
362,-0.919779,0.503713,-0.0248982,1,32008.5,0.024995,8462,0,0
363,-0.879814,0.468287,-0.0248982,1,33243.5,0.0124737,2312,0,0
364,-0.917756,0.453404,-0.0248982,1,32267,0.0114364,10413,0,0
365,-0.895835,0.378775,-0.0248982,1,33066,0.0197225,2315,0,0
366,-0.912014,0.33301,-0.0248982,1,32650,0.00700437,9515,0,0
367,-0.964909,0.239028,-0.0248982,1,30946.5,0.0241297,10269,0,0
368,-0.958768,0.26608,-0.0248982,1,31153,0.00636239,9668,0,0
369,-0.985554,0.162131,-0.0248982,1,30113,0.0167345,9670,0,0
370,-1.04537,0.124141,-0.0248982,1,27934.5,0.0233031,8472,0,0
371,-0.979495,0.137397,-0.0248982,1,30215,0.0185313,9072,0,0
