index,x0,x1,x2,weight,rho,delta,nh,isSeed,clusterId
89,0.184932,-0.110118,0.114483,1,89434.5,0.00813236,2490,0,0
90,0.174775,-0.111177,0.114483,1,89422.5,0.0102119,89,0,0
91,0.222462,-0.0641284,0.114483,1,89437.5,0.0143088,11790,0,0
92,0.242424,-0.152821,0.114483,1,89438,0.00586299,93,0,0
93,0.236622,-0.151974,0.114483,1,89438,0.015078,5642,0,0
94,0.335028,-0.252274,0.114483,1,89438.5,0.007594,3845,0,0
95,0.365815,-0.218679,0.114483,1,89438.5,0.0153757,2045,0,0
96,0.360738,-0.303144,0.114483,1,89438,0.0165236,5946,0,0
97,0.403044,-0.212396,0.114483,1,89438.5,0.0243795,2046,0,0
98,0.434665,-0.35495,0.114483,1,89438,0.00917644,2799,0,0
99,0.437673,-0.378961,0.114483,1,89438,0.00999882,2798,0,0
100,0.469217,-0.341833,0.114483,1,89438,0.0126205,2048,0,0
101,0.545613,-0.415884,0.114483,1,89437.5,0.0191993,2050,0,0
102,0.607553,-0.420207,0.114483,1,89437.5,0.00218029,103,0,0
103,0.609475,-0.421237,0.114483,1,89437.5,0.00625668,7002,0,0
104,0.67063,-0.41673,0.114483,1,89437.5,0.00579879,3852,0,0
105,0.699605,-0.463252,0.114483,1,89437.5,0.00870992,11805,0,0
106,0.732855,-0.450259,0.114483,1,89437.5,0.00771812,7005,0,0
107,0.764886,-0.474921,0.114483,1,89429.5,0.00571476,11807,0,0
108,0.832732,-0.490287,0.114483,1,88082,0.00902903,3858,0,0
109,0.94152,-0.507409,0.114483,1,74696.5,0.00428846,3860,0,0
110,0.866527,-0.524415,0.114483,1,82174,0.0208314,14359,0,0
111,0.970599,-0.557329,0.114483,1,71977.5,0.0139458,112,0,0
112,0.975995,-0.544469,0.114483,1,72148.5,0.0194069,4012,0,0
113,1.03947,-0.519337,0.114483,1,71460.5,0.0118172,3863,0,0
114,1.05081,-0.509015,0.114483,1,71452,0.0153353,113,0,0
115,1.10268,-0.527184,0.114483,1,70429,0.0175732,7015,0,0
116,1.1363,-0.541185,0.114483,1,69674,0.00649867,1016,0,0
117,1.21944,-0.521947,0.114483,1,69041,0.0124985,1017,0,0
118,1.3239,-0.452945,0.114483,1,68769.5,0.0181287,120,0,0
119,1.29304,-0.47026,0.114483,1,68921,0.0152022,2069,0,0
120,1.32994,-0.435852,0.114483,1,68915,0.0226791,14370,0,0
121,1.33006,-0.395375,0.114483,1,69309,0.00839286,2521,0,0
122,1.45785,-0.334374,0.114483,1,68599.5,0.0196908,5674,0,0
123,1.492,-0.39411,0.114483,1,67707.5,0.0162585,11823,0,0
124,1.51184,-0.313813,0.114483,1,68267,0.0144057,1025,0,0
125,1.53257,-0.346154,0.114483,1,67757,0.0196519,2825,0,0
126,1.5772,-0.341063,0.114483,1,67413.5,0.0249494,4626,0,0
127,1.54171,-0.291791,0.114483,1,68159.5,0.022734,5676,0,0
128,1.67687,-0.278347,0.114483,1,66991,0.00254309,129,0,0
129,1.67503,-0.276589,0.114483,1,67023,0.00627767,5979,0,0
130,1.67812,-0.199077,0.114483,1,67559.5,0.0105402,1030,0,0
131,1.71093,-0.21129,0.114483,1,67176.5,0.00546225,7029,0,0
132,1.71819,-0.194321,0.114483,1,67223,0.0118077,7031,0,0
133,1.80443,-0.163552,0.114483,1,66595,0.0260515,2531,0,0
134,1.82934,-0.128917,0.114483,1,66547,0.0137538,3883,0,0
135,1.74716,-0.105583,0.114483,1,67528.5,0.0394047,2083,0,0
136,1.82648,-0.0552629,0.114483,1,67113,0.0214242,14384,0,0
137,1.95385,0.00648961,0.114483,1,64570,0.0136401,7037,0,0
138,1.88949,0.0195917,0.114483,1,66827.5,0.0147651,2088,0,0
139,1.89186,0.118996,0.114483,1,67353.5,0.0130582,3889,0,0
140,1.92738,0.0640297,0.114483,1,66289.5,0.0118413,1038,0,0
141,1.9657,0.208317,0.114483,1,66072.5,0.0166754,5692,0,0
142,1.92397,0.208914,0.114483,1,67381.5,0.029512,11843,0,0
143,1.90276,0.289278,0.114483,1,67963,0.0797154,10047,0,0
144,2.01059,0.299219,0.114483,1,63946.5,0.0134887,11845,0,0
145,1.95468,0.325428,0.114483,1,67209.5,0.032426,4643,0,0
146,2.03561,0.329421,0.114483,1,61834,0.0123656,7046,0,0
147,2.03905,0.399006,0.114483,1,61459,0.00696057,5997,0,0
148,1.94398,0.431551,0.114483,1,67845,0.03622,5547,0,0
149,2.0106,0.508854,0.114483,1,63483.5,0.00872915,2549,0,0
150,1.03692,0.0379229,0.0144283,1,83808,0.0230326,3151,0,0
151,1.00659,0.00520449,0.0144283,1,86381,0.0173262,14700,0,0
152,0.963341,0.0925447,0.0144283,1,89017.5,0.00463415,12302,0,0
153,0.949976,0.171394,0.0144283,1,89163.5,0.0167334,154,0,0
154,0.933316,0.17296,0.0144283,1,89352.5,0.0119804,2105,0,0
155,1.00133,0.216241,0.0144283,1,87154.5,0.0202603,3155,0,0
156,0.975425,0.280084,0.0144283,1,88262.5,0.0199882,458,0,0
157,0.908496,0.295426,0.0144283,1,89417,0.0145849,14707,0,0
158,0.940014,0.32861,0.0144283,1,89134,0.00833606,3158,0,0
159,0.894714,0.376131,0.0144283,1,89422.5,0.0207784,10059,0,0
160,0.919246,0.386686,0.0144283,1,89264,0.0151341,14858,0,0
161,0.949203,0.420429,0.0144283,1,88511,0.011233,14709,0,0
162,0.849785,0.444659,0.0144283,1,89436.5,0.0206614,1662,0,0
163,0.865667,0.556094,0.0144283,1,89365.5,0.0127851,3164,0,0
164,0.82924,0.499012,0.0144283,1,89436,0.0202758,12163,0,0
165,0.821703,0.586438,0.0144283,1,89436,0.00802191,3465,0,0
166,0.798997,0.604483,0.0144283,1,89435.5,0.0114257,14716,0,0
167,0.756269,0.647571,0.0144283,1,89435.5,0.0129333,3166,0,0
168,0.750317,0.700647,0.0144283,1,89435,0.0129756,1668,0,0
169,0.723646,0.726908,0.0144283,1,89435,0.0111206,14719,0,0
170,0.661367,0.71001,0.0144283,1,89435,0.0134087,3468,0,0
171,0.611594,0.798522,0.0144283,1,89434.5,0.0116929,6172,0,0
172,0.63186,0.816748,0.0144283,1,89434.5,0.0198759,9321,0,0
173,0.614596,0.845645,0.0144283,1,89434.5,0.0132806,6173,0,0
174,0.582399,0.890616,0.0144283,1,89434.5,0.0315731,2124,0,0
175,0.504685,0.855772,0.0144283,1,89434.5,0.0136567,14875,0,0
176,0.435757,0.884306,0.0144283,1,89434.5,0.0196884,475,0,0
177,0.454203,0.906993,0.0144283,1,89434,0.0108773,14876,0,0
178,0.427777,0.934782,0.0144283,1,89434,0.0117277,10076,0,0
179,0.336097,0.936688,0.0144283,1,89434,0.0147187,1680,0,0
180,0.2833,0.946228,0.0144283,1,89434,0.00971472,181,0,0
181,0.278712,0.937665,0.0144283,1,89434,0.01178,2131,0,0
182,0.243066,0.98242,0.0144283,1,89418,0.0110359,9331,0,0
183,0.182834,0.975801,0.0144283,1,89116.5,0.0174348,14732,0,0
184,0.138061,1.03234,0.0144283,1,81882,0.0209395,9332,0,0
185,0.0853835,0.946376,0.0144283,1,81066.5,0.0296971,14135,0,0
186,0.0102805,1.00055,0.0144283,1,71790.5,0.0203905,14887,0,0
187,-0.00428514,0.991556,0.0144283,1,71591,0.017116,186,0,0
188,-0.0352071,0.984311,0.0144283,1,70901.5,0.0152209,14737,0,0
189,-0.126632,0.99143,0.0144283,1,68739,0.00805966,6189,0,0
190,-0.0985937,1.04072,0.0144283,1,68286.5,0.0187123,2139,0,0
191,-0.241656,0.985793,0.0144283,1,67022.5,0.0162681,3193,0,0
192,-0.201553,1.02821,0.0144283,1,66924.5,0.0233437,492,0,0
193,-0.206481,0.957262,0.0144283,1,68026,0.0213865,3492,0,0
194,-0.322736,0.954291,0.0144283,1,66457,0.014884,2144,0,0
195,-0.301268,0.943805,0.0144283,1,66880.5,0.0281609,9344,0,0
196,-0.350016,0.929718,0.0144283,1,66406.5,0.0120242,9345,0,0
197,-0.400366,0.914469,0.0144283,1,65859.5,0.0118658,14747,0,0
198,-0.452012,0.881237,0.0144283,1,65655,0.0205834,3497,0,0
199,-0.481385,0.855619,0.0144283,1,65593,0.0151523,1699,0,0
200,-0.525582,0.856419,0.0144283,1,65012.5,0.0241879,14600,0,0
201,-0.560026,0.85078,0.0144283,1,64690,0.00970072,6200,0,0
202,-0.609883,0.796632,0.0144283,1,64678,0.0210122,12203,0,0
203,-0.581811,0.80516,0.0144283,1,64908.5,0.0121802,2151,0,0
204,-0.627473,0.720714,0.0144283,1,65162,0.0439362,12352,0,0
205,-0.643106,0.726005,0.0144283,1,64962,0.0123017,9354,0,0
206,-0.671445,0.740945,0.0144283,1,64468.5,0.0181688,3505,0,0
207,-0.776644,0.686141,0.0144283,1,63794.5,0.010351,1706,0,0
208,-0.793242,0.582959,0.0144283,1,64334,0.0115006,6208,0,0
209,-0.8229,0.59844,0.0144283,1,63950.5,0.0143988,9360,0,0
210,-0.875714,0.563054,0.0144283,1,63457.5,0.0234693,1710,0,0
211,-0.847249,0.521136,0.0144283,1,64147.5,0.0182975,9362,0,0
212,-0.904237,0.509703,0.0144283,1,63406,0.01323,3511,0,0
213,-0.834472,0.434352,0.0144283,1,64921,0.0666655,9213,0,0
214,-0.94813,0.400704,0.0144283,1,63244,0.0196154,3215,0,0
215,-0.929778,0.354465,0.0144283,1,64020,0.0156899,2165,0,0
216,-0.959212,0.295509,0.0144283,1,63691,0.0127158,14917,0,0
217,-0.92635,0.298311,0.0144283,1,64519.5,0.013034,12367,0,0
218,-0.972693,0.26867,0.0144283,1,63245.5,0.0182486,9367,0,0
219,-1.01147,0.20585,0.0144283,1,61000,0.0294599,2168,0,0
220,-0.93977,0.153079,0.0144283,1,64973,0.0171799,1720,0,0
221,-1.07285,0.0958081,0.0144283,1,55919.5,0.0125012,12371,0,0
222,-0.992553,0.0837559,0.0144283,1,62979,0.0272111,7423,0,0
223,-0.96247,0.0330343,0.0144283,1,64881,0.0228127,14623,0,0
224,-1.05852,0.00233999,0.0144283,1,56108,0.0195153,14773,0,0
225,0.0211434,0.498158,0.0144283,1,88270,0.0145427,2175,0,0
226,-0.0339963,0.510324,0.0144283,1,83458,0.0205359,1725,0,0
227,0.0384675,0.40577,0.0144283,1,89056,0.0126481,14778,0,0
228,0.0340508,0.384625,0.0144283,1,88939,0.0155065,3529,0,0
229,0.0166083,0.356462,0.0144283,1,88329,0.0207071,12228,0,0
230,0.0290874,0.264862,0.0144283,1,88721,0.0105758,2180,0,0
231,0.00965419,0.291066,0.0144283,1,87798.5,0.00884318,12381,0,0
232,0.0760241,0.23953,0.0144283,1,89396.5,0.0228043,6531,0,0
233,0.0420555,0.118436,0.0144283,1,88574.5,0.0218547,6233,0,0
234,0.0725582,0.0965872,0.0144283,1,89175.5,0.0124875,2184,0,0
235,0.115291,0.0646452,0.0144283,1,89416.5,0.0209369,1735,0,0
236,0.1242,0.0395788,0.0144283,1,89416.5,0.0214853,1736,0,0
237,0.11601,-0.0141717,0.0144283,1,89331.5,0.0261398,7437,0,0
238,0.191876,0.0209137,0.0144283,1,89438.5,0.0809636,12090,0,0
239,0.145134,-0.018444,0.0144283,1,89429.5,0.0162758,3539,0,0
240,0.196875,-0.060987,0.0144283,1,89434.5,0.0169421,12390,0,0
241,0.228376,-0.141515,0.0144283,1,89434,0.0131685,12391,0,0
242,0.297335,-0.211216,0.0144283,1,89437,0.0090811,3544,0,0
243,0.276125,-0.275273,0.0144283,1,89433.5,0.0271916,10894,0,0
244,0.324575,-0.239701,0.0144283,1,89437,0.00879061,14795,0,0
245,0.339607,-0.268417,0.0144283,1,89437,0.0201868,14796,0,0
246,0.435424,-0.299768,0.0144283,1,89436.5,0.02362,6247,0,0
247,0.392583,-0.332254,0.0144283,1,89436.5,0.0175362,2198,0,0
248,0.41441,-0.318239,0.0144283,1,89436.5,0.0118924,6248,0,0
249,0.508831,-0.328941,0.0144283,1,89436.5,0.0142967,2199,0,0
250,0.545583,-0.410118,0.0144283,1,89436,0.00975387,14950,0,0
251,0.546995,-0.386548,0.0144283,1,89436.5,0.00497848,12401,0,0
252,0.581853,-0.439112,0.0144283,1,89436,0.0155574,14801,0,0
253,0.656668,-0.459551,0.0144283,1,89436,0.0144266,12404,0,0
254,0.651036,-0.44484,0.0144283,1,89436,0.00379662,12404,0,0
255,0.716628,-0.457591,0.0144283,1,89436,0.00307664,12405,0,0
256,0.770724,-0.478145,0.0144283,1,89428,0.0075282,2205,0,0
257,0.769603,-0.460315,0.0144283,1,89436,0.00689084,6257,0,0
258,0.803747,-0.464242,0.0144283,1,89389,0.0083057,2206,0,0
259,0.891664,-0.485702,0.0144283,1,82249.5,0.0113208,14809,0,0
260,0.88598,-0.518448,0.0144283,1,80651.5,0.00957468,3560,0,0
261,0.978201,-0.514137,0.0144283,1,72966.5,0.0200057,12261,0,0
262,0.981346,-0.534694,0.0144283,1,72377,0.013103,14962,0,0
263,1.08652,-0.515682,0.0144283,1,70927,0.0222076,264,0,0
264,1.06632,-0.506451,0.0144283,1,71325.5,0.0148035,14965,0,0
265,1.17474,-0.506622,0.0144283,1,69812,0.0144517,2217,0,0
266,1.1463,-0.49931,0.0144283,1,70371.5,0.017557,14665,0,0
267,1.20942,-0.451651,0.0144283,1,70184.5,0.0183091,6267,0,0
268,1.25406,-0.467669,0.0144283,1,69393.5,0.0275479,3268,0,0
269,1.29207,-0.424115,0.0144283,1,69469.5,0.0200202,1769,0,0
270,1.30639,-0.419964,0.0144283,1,69362,0.00756182,3569,0,0
271,1.36279,-0.427945,0.0144283,1,68702,0.0191356,14969,0,0
272,1.40253,-0.367033,0.0144283,1,68937,0.0235715,7472,0,0
273,1.48182,-0.405161,0.0144283,1,67782.5,0.0146223,1773,0,0
274,1.47888,-0.327965,0.0144283,1,68527.5,0.0189689,9425,0,0
275,1.5218,-0.366295,0.0144283,1,67757.5,0.0191359,3275,0,0
276,1.55693,-0.351038,0.0144283,1,67564,0.0169187,6275,0,0
277,1.60632,-0.310909,0.0144283,1,67445,0.0217167,14826,0,0
278,1.60215,-0.272406,0.0144283,1,67784.5,0.0287267,10177,0,0
279,1.68583,-0.250341,0.0144283,1,67185,0.0185686,1779,0,0
280,1.7707,-0.235293,0.0144283,1,66483,0.0240852,12432,0,0
281,1.77881,-0.159812,0.0144283,1,66963,0.0123819,6281,0,0
282,1.74748,-0.188682,0.0144283,1,67072,0.013005,2232,0,0
283,1.78665,-0.185629,0.0144283,1,66738.5,0.0269817,281,0,0
284,1.79958,-0.129959,0.0144283,1,66969,0.0137012,3583,0,0
285,1.8245,-0.0588031,0.0144283,1,67147.5,0.029747,10184,0,0
286,1.8539,-0.0459031,0.0144283,1,66938,0.0158128,14986,0,0
287,1.87138,0.032433,0.0144283,1,67187,0.0120338,3587,0,0
288,1.87845,0.0448605,0.0144283,1,67187,0.00479759,3587,0,0
289,1.99178,0.046695,0.0144283,1,63202.5,0.0266836,3288,0,0
290,1.94102,0.0948348,0.0144283,1,66352,0.0095032,3289,0,0
291,1.91319,0.166766,0.0144283,1,67393,0.012717,14840,0,0
292,1.99588,0.266548,0.0144283,1,65159,0.0247271,2243,0,0
293,2.00506,0.221738,0.0144283,1,64168.5,0.0219886,6591,0,0
294,1.92511,0.235599,0.0144283,1,67541,0.0145469,3292,0,0
295,1.95699,0.379697,0.0144283,1,67477.5,0.00541749,297,0,0
296,2.06268,0.38082,0.0144283,1,59982.5,0.029461,12297,0,0
297,1.95593,0.385011,0.0144283,1,67541.5,0.00886627,14846,0,0
298,2.0721,0.355624,0.0144283,1,59443.5,0.0268999,296,0,0
299,2.03351,0.523113,0.0144283,1,61266,0.0281664,2249,0,0
300,0.969319,-0.0334264,-0.0248982,1,88569,0.0115577,9450,0,0
301,1.00021,0.0159219,-0.0248982,1,87010.5,0.00853455,10950,0,0
302,1.03121,0.0799701,-0.0248982,1,84716.5,0.010468,7051,0,0
303,0.952345,0.106023,-0.0248982,1,89173.5,0.0335947,8102,0,0
304,0.994905,0.192924,-0.0248982,1,87619.5,0.0115028,10954,0,0
305,0.935517,0.250822,-0.0248982,1,89298.5,0.0183052,10357,0,0
306,0.944587,0.228506,-0.0248982,1,89206,0.00985923,9456,0,0
307,0.94041,0.308155,-0.0248982,1,89169.5,0.016571,308,0,0
308,0.928751,0.319931,-0.0248982,1,89271,0.0122309,9008,0,0
309,0.890072,0.386751,-0.0248982,1,89431,0.0138456,10360,0,0
310,0.876282,0.436103,-0.0248982,1,89437.5,0.0169163,9612,0,0
311,0.886844,0.435567,-0.0248982,1,89388,0.0105754,310,0,0
312,0.849186,0.465122,-0.0248982,1,89437.5,0.0207401,8112,0,0
313,0.882732,0.499731,-0.0248982,1,89358.5,0.0196478,12612,0,0
314,0.893507,0.556618,-0.0248982,1,89104.5,0.0195475,8111,0,0
315,0.827595,0.572822,-0.0248982,1,89437,0.00998675,8113,0,0
316,0.797848,0.634426,-0.0248982,1,89436.5,0.00787615,9616,0,0
317,0.731711,0.634538,-0.0248982,1,89436.5,0.019582,10366,0,0
318,0.702631,0.683456,-0.0248982,1,89436.5,0.00839335,10969,0,0
319,0.68696,0.733618,-0.0248982,1,89436,0.00980903,10970,0,0
320,0.627678,0.721244,-0.0248982,1,89436,0.0260336,10220,0,0
321,0.620609,0.775147,-0.0248982,1,89436,0.0117832,9621,0,0
322,0.560952,0.820565,-0.0248982,1,89435.5,0.0222445,7073,0,0
323,0.53578,0.792877,-0.0248982,1,89436,0.0300902,9622,0,0
324,0.51214,0.859077,-0.0248982,1,89435.5,0.0123795,8124,0,0
325,0.481603,0.862626,-0.0248982,1,89435.5,0.00996199,9626,0,0
326,0.468238,0.906845,-0.0248982,1,89435,0.00808983,9627,0,0
327,0.383566,0.911267,-0.0248982,1,89435,0.0173729,10379,0,0
328,0.359778,0.91686,-0.0248982,1,89435,0.012288,10978,0,0
329,0.382128,0.930874,-0.0248982,1,89435,0.0119984,10977,0,0
330,0.286379,0.948358,-0.0248982,1,89435,0.015066,9630,0,0
331,0.264391,0.967152,-0.0248982,1,89435,0.0198217,7080,0,0
332,0.242015,0.95865,-0.0248982,1,89435,0.0321349,8132,0,0
333,0.134944,0.998986,-0.0248982,1,84398,0.0130508,2283,0,0
334,0.196963,0.955708,-0.0248982,1,89373,0.0136441,10983,0,0
335,0.0340848,1.02043,-0.0248982,1,72063.5,0.0116937,2285,0,0
336,-0.000440106,0.949473,-0.0248982,1,72915,0.0211446,10986,0,0
337,0.0288977,1.03299,-0.0248982,1,71399.5,0.0135892,335,0,0
338,-0.0296482,0.973757,-0.0248982,1,71277,0.0244094,1538,0,0
339,-0.067064,1.01954,-0.0248982,1,69238,0.01813,10389,0,0
340,-0.117446,0.960135,-0.0248982,1,69473.5,0.0123759,7090,0,0
341,-0.227505,0.956228,-0.0248982,1,67627,0.0122494,9492,0,0
342,-0.238415,0.958035,-0.0248982,1,67430,0.0110585,341,0,0
343,-0.184643,0.963441,-0.0248982,1,68240,0.0244443,9191,0,0
344,-0.253199,0.922346,-0.0248982,1,67813,0.0154673,10392,0,0
345,-0.320556,0.963456,-0.0248982,1,66287,0.0192861,9494,0,0
346,-0.396366,0.929868,-0.0248982,1,65694.5,0.0136146,7097,0,0
347,-0.40066,0.902845,-0.0248982,1,66049,0.0117524,11446,0,0
348,-0.457347,0.896653,-0.0248982,1,65366,0.0104141,10397,0,0
349,-0.545284,0.862532,-0.0248982,1,64737.5,0.00997207,9649,0,0
350,-0.448372,0.841359,-0.0248982,1,66174,0.0204822,10997,0,0
351,-0.563748,0.807407,-0.0248982,1,65068,0.0225391,12201,0,0
352,-0.573459,0.859791,-0.0248982,1,64393,0.0215041,9500,0,0
353,-0.58307,0.805729,-0.0248982,1,64878,0.0106435,7101,0,0
354,-0.697806,0.776859,-0.0248982,1,63857.5,0.0232287,9504,0,0
355,-0.653931,0.679402,-0.0248982,1,65222.5,0.051078,1105,0,0
356,-0.748598,0.680734,-0.0248982,1,64095.5,0.0137487,9657,0,0
357,-0.726987,0.624773,-0.0248982,1,64823,0.0305309,9656,0,0
358,-0.773051,0.659881,-0.0248982,1,64052,0.0140712,9507,0,0
359,-0.788508,0.613936,-0.0248982,1,64151.5,0.0161965,12658,0,0
360,-0.840333,0.573906,-0.0248982,1,63897.5,0.0203361,11009,0,0
361,-0.86824,0.503326,-0.0248982,1,64027.5,0.0117533,11012,0,0
362,-0.919779,0.503713,-0.0248982,1,63006.5,0.024995,8462,0,0
363,-0.879814,0.468287,-0.0248982,1,64082.5,0.0124737,2312,0,0
364,-0.917756,0.453404,-0.0248982,1,63598.5,0.0114364,10413,0,0
365,-0.895835,0.378775,-0.0248982,1,64474.5,0.0197225,2315,0,0
366,-0.912014,0.33301,-0.0248982,1,64534,0.00700437,9515,0,0
367,-0.964909,0.239028,-0.0248982,1,63925,0.0241297,10269,0,0
368,-0.958768,0.26608,-0.0248982,1,63874.5,0.00636239,9668,0,0
369,-0.985554,0.162131,-0.0248982,1,63282.5,0.0167345,9670,0,0
370,-1.04537,0.124141,-0.0248982,1,58271,0.0233031,8472,0,0
371,-0.979495,0.137397,-0.0248982,1,63775.5,0.0185313,9072,0,0
372,-0.996118,0.0649722,-0.0248982,1,62674,0.00548258,8172,0,0
